name,gnd,gender,biography,bibliography
Bondy Ottilie,136120164,female,"Bondy, Frau Ottilie, Wien III, Praterstr. 58, geboren am 26. Iuli 1832 zu Brünn, ist Präsidentin des Wiener Hausfrauen-Vereins und Mitarbeiterin verschiedener Zeitschriften, in welchen sie das frauenwirtschaftliche Gebiet und die Frauenfrage vertritt.","‒ Der Bildungstrieb in den Vereinigten Staaten. Vortrag. 8. (32 m. 2 Bildnissen.) Wien 1895, Bermann & Altmann in Komm. bar –.60 ‒ Die Beschäftigung des Kindes. Leitfaden f. junge Mütter zum Umgange mit ihren Kindern. 8. (IV, 111 m. Fig.) 1897, Wien, Ges. f. graphische Industrie. n 1.50 ‒ Die 10 Gebote des Hauswesens (Haushaltgs.u. Merkbuch) 1891. ‒ Erziehung. 8. Wien 1894, Gerold & Co. 1.20 ‒ Haus und Familienbuch. Wien 1886, Karl Fromme."
Schmid Cordula,136125425,female,"Schmid, Cordula, geb. Wöhler, Ps. C. Peregrina, Schwaz, Tirol, geboren im Iahre 1845 zu Malchin in Mecklenburg als Tochter des lutherischen Pastors Wöhler, trat 1870 in Freiburg i. B zum Katholizismus über und verheiratete sich 1876 mit Ios. Anton Schmid aus Bregenz. Werke s. Cordula Peregrina.",.
Braun Luise,136186718,female,"*Braun, Frau Luise, geb. Stamm, Berlin W., Göbenstrasse 20 II. L. B. – Iulius W. Braun. – Ps. W. Urban, wurde am 28. August 1848 zu Kassel geboren, wo ihr Vater Karl Stamm Apotheker war und heiratete 1868 den Litteraturhistoriker Iulius W. Braun, dem sie eine gelehrige Schülerin, thätige Gehilfin und nach seiner schweren Erkrankung eine treue Pflegerin bis zu dessen Tode ward. Besonders half sie fördern die Werke: »Lessing, Goethe, Schiller im Urteil ihrer Zeitgenossen« und »Luise, Königin von Preussen in ihren Briefen.« Sie schrieb zahlreiche Plaudereien, litterarische Aufsätze und Novelletten, die in Zeitungen erschienen. Aus dem Nachlass ihres 1895 verstorbenen Gatten hat sie einen Nachtragsband zu dessen Werk über Lessing herausgegeben und aus ihrer eignen Feder befindet sich unter der Presse »Christophine, ein Lebensbild der Schwester Schillers«. Sie ist gegenwärtig Schriftführerin des deutschen Schriftstellerinnenbundes. Werke s. Iul. W. Braun.",.
Brehmer-Gaffron Antonie,136195598,female,"Brehmer-Gaffron, Antonie, Triest, geboren am 28. Mai 1833 in Breslau als die Tochter des Husarenmajors Karl von Gaffron, war vermählt mit dem General-Inspektor Th. Brehmer in Triest, welcher vor mehreren Iahren starb.",‒ Aus der Fremde (Mit ihrem Sohne Arthur Brehmer.) 1884. ‒ Mussestunden. Gedichte. 1869.
Dillmont Th.,136205488,female,"Dillmont, Th. de. Album für Kreuzstichstickerei. 2. Serie. 4. (40 Taf. m. Erläutergn. auf der Rückseite u. 21 Text m. 80 Abbildgn.) Biberach 1897, Dornsche Buchhandlung. in Mappe 3.20 Werke s. auch Band I.",.
Dillmont Thérèse,136205488,female,"*Dillmont, Thérèse de, geboren 26. Oktober 1846 in Wiener-Neustadt, gestorben 21. Mai 1890 in Baden-Baden. 1. (19 deut. Text m. H. u. 32 Taf.). nn 1.20 2 (19 deut. Text m. H. u. 40 Taf.). nn 2.– 3 (40 Taf. m. 3 Bl. Text). nn 1.20","‒ Album de broderies au point de croix. 3 series. 4. Dornach 1890, de Dillmont. In Mappe. nn 4.40 ‒ Alphabete f. d. Stickerin. Buchstaben, Monogramme, Ziffern u. Ornamente, nach gezählten Fäden zu sticken. 16. (62) Dornach 1893, Biberach, Dorn. kart. –.40; franz. Ausg. –.40 ‒ Alphabete u. Monogramme. 4. (60 Taf. m. Text 16) Ebda. 1892. kart. m. Goldschn. 2.–; franz. u. engl. Ausg. à 2.– ‒ Der Soutache u. deren Verwendung. In deutsch, u. franz. Ausg. 4. (40 Taf. m. illustr. Text 9) Ebda. 1891. In Mappe 2.– ‒ Die Knüpfarbeit. 4. (32 Taf. m. illustr. Text 15) Ebda. 1891. In Mappe 2.–; engl. u. franz. Ausg. à 2.– ‒ Die Stickerei auf Netz-Canavas. 1. u. 2. Serie. In deutsch. u. franz. Ausg. 4. (à 20 Taf. m. illustr. Text 10 u. 5) 1891. 1894. Ebda. In Mappe à n 1.20 ‒ Enciclopedia dei lavori femminili. 8. (614 m. Abbildgn.) Ebda. 1894. geb. n 4.– ‒ Encyklopädie der weibl. Handarbeiten. (Ausg. 1893, 1. Ausg. 1886) 8. (614 m. Abbildgn.) Ebda. 1893. In engl. u. franz. Ausg. (1. Ausg. 1886) zu gleichen Preisen. geb. n 3.–"
Dillmont Thérèse,136205488,female,"Dillmont, Thérèse de. Dasselbe. (Auszug.) 16. (609 m. Bildern) Ebda. 1893. geb. n 1.–","‒ L'art chrétien en Égypte. Motifs de broderie copte. 1.–3. partie. In deutsch. u. franz. Ausg. 4. (à 30 z. Tl. farb. Taf. m. 21 illustr. Text) Ebda. 1892. In Mappe à 2.– ‒ Le crochet. Die Häkelarbeit. 1. u. 2. Serie. 4. (29 u. 32 m. Abbildgn. u. je 8 Taf.) 1894, 1895, Ebda. In Mappe à n 2.– ‒ Le Filet-Richelieu. In deutsch. u. franz. Ausg. 4. (30 Taf. m. illustr. Text 7) Ebda. 1892. In Mappe 2.– ‒ Le tricot. Die Strickarbeit. 1. u. 2. Serie. 4. (41 u. 38 m. je 10 Taf.) 1893, 1894, Ebda. In Mappe à n 2.– ‒ Recueil d'ouvrages divers à exécuter avec les fils et les cotons D. M. C. 1. Serie. 4. (24 H. m. 24 franz., deutsch. u. engl. Text) Dornach 1888, de Dillmont. n 1.60 ‒ Vorlagen f. d. Plattstich-Arbeit. 4. (7 m. 20 Taf. u. 20 Pausen) Dornach 1893, Biberach, Dorn. In Mappe n 2.–"
Kerschbaumer Rosa,136210171,female,"Kerschbaumer, Frau Dr. Rosa. Die ärztliche Berufsbildung u. Praxis der Frauen. Vortrag, geh. am 2. April 1889 in Wien. 8. (16) Wien 1889, Bermann u. Altmann. bar nn –.60",.
Raible Marie,136302092,female,"*Raible, Frau Marie, Alton, Illinois, Vereinigte Staaten in Amerika, ist 1846 in Unter-Iesingen bei Tübingen als die Tochter des Pfarrers Dr. Kraus geboren. 1863 kam sie mit ihrem Gatten, Dr. Wilhelm Fritz nach Amerika, der 1868 in St. Louis starb. Sie verheiratete sich später wieder an den Kaufmann Iulius Raible. Die ihr von väterlicher Seite vererbte Gabe der Poesie hat ihr seit ihrem 17. Iahre viele Anerkennung gebracht – und viele ihrer Gedichte sind ins Englische übersetzt worden.",‒ Deutsch-Amerika. Gedichte. U. d. Presse.
Rodatz Hedwig,136302149,female,"Rodatz, Hedwig. Der schwarze Tuck. Erzählg. für Kinder. 12. (62) Berlin 1887, Wiegandt & Grieben. n –.60",.
Erich Adolf,136605699,female,"Erich, Adolf, Biographie s. Lola Erich.","‒ Das heilige Russland. Rom. in 2 Bdn. 8. (723) Augsburg 1889, Gebrüder Reichel. n 7.–"
Löffler Pauline,136664784,female,"Löffler, Pauline. Frauenleben, Liebe u. Leiden. Gedichte. 1 Bd. 12. (96) Berlin 1881, Le Coutre. bar 1.20; geb. m. Goldschn. 2.–",.
Stobbe Ulrike Emilie,136765866,female,"*Stobbe, Frau Ulrike Emilie, geb. Riemann, Königsberg i. Pr., Ziegelstrasse 24a, am 3. August 1845 zu Ponarth bei Königsberg i. Pr. geboren. Ihr Vater war Gutsbesitzer, sie verlor ihn im 7. Lebensjahr. Ulrike absolvierte die städtische höhere Töchterschule. Dann war sie 1 1/ 2 Iahr Lehrerin, verheiratete sich mit dem praktischen Arzt Dr. Stobbe und wurde 1875 Witwe. Sie übernahm 1876 den Handarbeitsunterricht an der städtischen höheren Töchterschule, gründete ein von der Königlichen Regierung konzessioniertes Handarbeits und Turnlehrerinnen-Seminar nebst Industrieschule, die sie 1893 durch Einrichtung einer Haushaltungsschule nebst Pensionat erweiterte. U. St. hat in Berlin und anderen Städten mehrfach Vorträge","‒ Lehrbuch f. d. Handarbeits-Unterricht. 8. (84 m. 12 Lith.) Leipzig 1882, Hoffmann & Ohnstein. 3.–; gab. 3.50 ‒ Lektionen und Entwürfe für den Handarbeitsunterricht. Anleitg. für angehende Lehrerinnen. 8. (34) Breslau 1889, F. Hirt. –.50 ‒ Regelverzeichnis f. den Handarbeitsunterricht. Für den Gebrauch in Schulen entworfen. 2. Aufl. (24 m. 10 Taf.) Leipzig 1886, Hoffmann & Ohnstein. –.80 ‒ Weibliche Handarbeiten. 8. (83 m. 5 Taf.) Breslau 1889, F. Hirt. –.50"
Matschie-Held Anna,137064969,female,"□Matschie-Held, Frau Anna, Charlottenburg, Kantstrasse 142 II.",.
Rumbauer Martha,137100914,female,"*Rumbauer, Frl. Martha, Berlin W., Winterfeldstrasse 24, geboren am 22. Oktober 1862 zu Medewitz bei Belzig. Seit 1864 in Berlin. Nach Absolvierung der Schule lebte sie abwechselnd in Berlin und Rom. Ihre ersten Skizzen und Novelletten, die zumeist italienische Stoffe behandeln, erschienen 1883 im »Deutschen Montagsblatt« (jetzigen »Zeitgeist«) und in der »Illustrierten Frauenzeitung« von Lipperheide. Ein Einakter »Von den Ufern des Ganges« (1881), wurde von verschiedenen Bühnen mit Erfolg aufgeführt. Es folgte 1887 die Übersetzung und Bearbeitung eines italienischen Illustrationswerkes »Fünf Iahre in Ostafrika. Reisen des Kapitäns Antonio Cecchi durch die Gallaländer.« 1889 übernahm die Verfasserin ein Iahr lang die Redaktion des »Berliner Salon«. Eine Sammlung ihrer letzten Novellen, welche seit einer Reihe von Iahren in verschiedenen Zeitschriften abgedruckt wurden, wird demnächst erscheinen, ebenso ein Illustrationswerk »Amerika«. Während des Iahres 1896 redigierte M. Rumbauer das »Adelsund Salonblatt«.","‒ Fünf Iahre in Ostafrika. Reisen des Kapitäns Antonio Cecchi durch die Gallaländer. Übers, aus dem Italienischen. 8. (541) Leipzig 1887, A. Brockhaus. 15.– ‒ Römische Mosaik. Ital. Novelletten u. Atelier-Geheimnisse. 4. Aufl. 8. (229) Berlin 1890, Rumbauer. n 1.–; geb. n 1.60"
Rumbauer Martha,137100914,female,"Rumbauer, Martha. Unter dem Nordlicht. Norwegische Erzählg. 3. Aufl. 8. (186) Ebda. 1890. n 1.–; geb. n 2.–",‒ Von den Ufern des Ganges. Lustsp. in 1 Aufzug. 8. (84) Ebda. 1881. n –.40
Holzinger Emerike,137156499,female,"*Holzinger, v. Weidich, Emerike, Görz, k. k. Lehrerinnenbildungsanstalt. Sie ist die einzige Tochter des k. k. Landesschulinspektors für Steiermark und Kärnten, Karl Holzinger, Ritter von Weidich. Am 18. Februar 1851 zu Neuhof in Böhmen geboren, übt sie seit 1869 das Lehramt aus, und zwar von 1869–1871 als Privatlehrerin und von 1871–1872 als öffentliche städtische Lehrerin in Graz. Im Iahre 1872 erfolgte ihre Ernennung zur k. k. Übungsschullehrerin. In dieser Eigenschaft war sie vom Iahre 1872–1876 in Klagenfurt (Kärnten), vom Iahre 1876–1894 in Graz thätig. Seit 1894 ist sie in Görz (österreichisches Küstenland) in gleicher Eigenschaft angestellt. Veröffentlicht hat sie eine ganze Reihe pädagogischer Schriften und Artikeln in verschiedenen pädagogischen Fachblättern.","‒ Bemerkungen zu Hauffes Broschüre: »Die Lehrerbildung in Österreich«. Wien 1889, Panholzer. ‒ Die analytisch-synthetische Schreiblese-Methode. Paderborn 1875, Schöningh. ‒ Die Beerdigung u. Verbrennung der Leichen von Besi. (Übersetzg. a. d. Ital.) Regensburg 1889, Manz. ‒ Die Fortbildung des Lehrers in methodischer Hinsicht. Wien 1887, Panholzer. ‒ Die Unterrichtslehre in der Lehrer-Bildungs-Anstalt. 8. (39) Wien 1880, Pichlers Witwe & Sohn. n –.60; herabg. Pr. –.40 ‒ Familien-Erziehung. Graz 1892, Styria. ‒ Korallen. Ebda. 1893, Selbstverlag. 1.60 ‒ Primeln. 2. Aufl. Görz 1896, Selbstverlag. 1.– ‒ Über individuelle Erziehung. Paderborn 1889, Schöningh. ‒ Über planmässig geleitete Übungen im Abschreiben. Graz 1878. ‒ Über Verteilung der pädagogischen Lehrstoffe an der Lehrerbildungsanstalt. Wien 1891, Panholzer. ‒ Wichtigkeit des Ehrgefühls für die Erziehung der Iugend. Graz 1872."
Dorn Ernst,137261829,female,"Dorn, Ernst. Biographie s. Emy du Feaux.","‒ Alice, Sittenrom. Riga 1886, Hacker. ‒ Die Äbtissin v. Herfort. Rom. a. d. Zeit Friedrich Kasimirs, Herzog v. Kurland. 2 Tle. 2. Aufl. 8. (538) Riga 1882, Helms n. 10.–; geb. n. 12.– ‒ Ein Schwedenkind. Ein balt. Rom. a. d. Zeit Herzog Iacobs v. Kurland. 8. (403) Mitau 1879, Behres Verlag. n 6.–"
Dorn Ernst,137261829,female,"Dorn, Ernst. Noli me tangere. Riga 1896, A. von Grothuss.","‒ Um eine Herzogskrone. Balt. Rom. a. d. Zeit des Herzogs Ioh. Ernst Büron. 2 Bde. 8. (500) Berlin 1887, Bibliographisches Bureau. n 2.50; geb. n 4.– ‒ Dasselbe. 2. Ausg. (3 Tle. in 1 Bde.) 8. (500) Ebda. 1893. n 2.–; geb. n 3.– ‒ Zwei Liebesbriefe. Riga 1874, A. von Grothuss."
Herbst Paula,137280009,female,"Herbst, Paula, geboren den 5. April 1818 zu Langendorf b. Weissenfels, gestorben den 12. September 1883 in Leipzig. S. P. Hilscher.","‒ Der Erbe. (Fortsetzg. von deren »Das Fideikommiss.«) 3 Bde. 8. (537) Wurzen 1859, Verlags-Comptoir. 1.20 ‒ Der Prügeljunge. Rom. 3 Bde. 8. (659) Ebda. 1863. 1.20 ‒ Der Silberhut. (Fortsetzg. von »Der Iungfernturm«.) 3 Bde. 8. (510) Ebda. 1860. 1.20 ‒ Der Sohn des Schmugglers. Rom. 3 Bde. 8. (556) Ebda. 1881. 1.20 ‒ Die Spekulanten. Rom. 2 Bde. 8. (455) Leipzig 1858, Kollmann. 6.– ‒ Die Sühne. (Fortsetzg. von deren »Ein Gerücht«.) 3 Bde. 8. (515) Wurzen 1858, Verlags-Comptoir. 1.20 ‒ Doch noch. (Fortsetzg. von »Die Romanheldin«.) 3 Bde. 8. (562) Ebda. 1859. 1.20. ‒ Eglantine Anke. Nov. 5 Bde. 8. (733) Ebda. 1865. 1.20 ‒ Ein fremdes Kind. Nov. 3 Bde. 8. (627) Ebda. 1864. 1.20 ‒ Ein gebrochenes Herz. Rom. 3 Bde. 8. (510) Ebda. 1857. 1.20 ‒ Eine Stiefmutter. Rom. 3 Bde. 8. (520) Ebda. 1858. 1.20 ‒ Heimatlos. Rom. 3 Bde. 8. (668) Bremen 1872, Kühtmann & Co. 10.50 ‒ Iena und Strassburg. Nov. 2 Bde. 8. (413) Altona 1871, Verlags-Büreau. 6.– ‒ Im Sturm der Zeit. Rom. 3 Bde. 8. (618) Ebda. 1873. 9.– ‒ Kabale und Liebe. Rom. 2 Bde. 8. (441) Leipzig 1869, Rötschke. 6.– ‒ Kontraste. Rom. 3 Bde. 8. (634) Wurzen 1863, Verlags-Comptoir. 1.20 ‒ Lady Derwentwater. ‒ Liebe und Schuld. Rom. 3 Bde. 8. (570) Wurzen 1862, Verlags-Comptoir. 1.20 ‒ Moje und Fritze. (Fortsetzg. von »Der Vormund«.) 3 Bde. 8. (497) Ebda. 1860. 1.20 ‒ Novellen. Schloss Fichtelstein. Glückswechsel. Arabella. 8. (225) Altona 1873, Verlagsbureau. 3.– ‒ Olga. (Fortsetzg. von deren »Ein launisches Weib«.) 3 Bde. 8. (511) Wurzen 1857, Verlags-Comptoir. 1.20 ‒ Orangenblüte. Nov. 8. (235) Leipzig 1870. Rötschke. 3.– ‒ Sie hat kein Herz. Rom. 8. (119) Würzburg 1874, Keller. 1.50 ‒ Stiefmütterchen. Nov. 8. (256) Leipzig 1869, Rötschke. 3.– ‒ Susanne od.: Treu bis in den Tod. Nov. 16. (190) Leipzig 1876, Wölfert. n 2.– ‒ Treue Herzen. Eine Liebesgeschichte. 16. (190) Ebda. 1878. n 1.– ‒ Ture Horn. Fortsetzg. v. »Der Einsiedler auf der Iohannisklippe« v. Emilie Flygare-Carlén, v. P. H. 2 Bde. 2. Aufl. 8. (424) Wurzen 1860, Verlags-Comptoir. n 1.20 ‒ Überall zu spät. Nov. 2 Bde. 8. (371) Ebda. 1856. 1.20 ‒ Verfolgt und gerettet. Original-Nov. 8. (297) Leipzig 1875, Dege. n 4.– ‒ Von Altmühl nach Sonderburg und Fridericia. Rom. 4 Bde. 8. (817) Wurzen 1864, Verlags-Comptoir. 1.30"
Drohojowska ,137436017,female,"Drohojowska, Gräfin. Das Geheimnis des Glücks od. der Schlüssel zum Heil. In Erzählgn. u. Novelletten, welche die Fehler der Iugend bekämpfen. Nach e. Orig. der Gräfin Drohojowska selbständ. bearb. 12. (154) Weimar 1855, Voigt. 1.25",.
Abel Clementine,137537719,female,"*Abel, Frau Clementine, geb. Hofmeister, Ps. Clelie Betemann. Leipzig, Langestr. 8, geboren am 15. Ianuar 1826 in Leipzig, ist bekannt durch ihre Iugendschriften und Erzählungen, wie auch als Dichterin und Feuilletonistin. Werke: s. Clelie Betemann.",.
Betemann Clelie,137537719,female,"Betemann, Clelie, Biographie s. Clementine Abel.","‒ An der Mutter Hand. Leipzig 1883, Abel & M. – Vergriffen. – ‒ Meine Sonntage. Rückblicke und Erinnerungen. Erzählg. 8. (244) Ebda. 1882. geb. n 4.– ‒ Sprüche, Strophen und Stimmungsbilder. Lyrisches u. Didaktisches. 8. (139) Ebda. 1889. geb. 3.–"
Thenen Julie,137620403,female,"Thenen, Frau Iulie, Wien VIII, Alserstrasse 25, geboren am 4. September 1835 in Lemberg, vermählte sich 1852, seit welcher Zeit sie auch schriftstellerisch thätig ist. Sie veröffentlichte Skizzen und Humoresken in Tagesblättern, ferner Schilderungen jüdischer Sitten und Gebräuche.","‒ Der Sohn der Schrift. Der Wunderthäter von Kotzk und Plotzk. 2 Nov. 12. (104) Wien 1883, Rosner. 1.60 ‒ Der Wunder-Rabbi. Rom. 8. (293) Ebda. 1880. 4.– ‒ Fräulein Doktor im Irrenhause. Eine Begebenheit aus unserer Zeit. 8. (93) Ebda. 1881. 2.–"
Wald Julie,137620403,female,"Wald, Iulie. Die Pension und ihre Zöglinge od. die Segngn. e. veredelten Erziehg. Gebildeten Töchtern ein Festgeschenk. 8. (264 m. 4 Stahlst.) Nürnberg 1843, Renner & Co. 3.–",.
Anger Clara,137665849,female,"Anger, Clara. Schloss Hartenstein. Rom. nach Martha's Aufzeichngn. 8. (223) Nordhausen 1862, Büchting. 3.75",.
Jüngst Marie,137669135,female,"Iüngst, Marie, ältere Schwester von Antonie Iüngst, geboren am 30. September 1835 zu Borken in Westfalen, gestorben den 21. Oktober 1875 im Kloster St. Marcellin bei Grenoble.","‒ Esther. (Relig. Schausp.) Münster 1875, Aschendorf. (Anonym.) ‒ Ruth. (Relig. Schausp.) Ebda. 1874. (Anonym.)"
Andrä Louise,137818459,female,"Andrä, Louise, Universum der Landwirtschaft f. Frauen. Hrsg. v. C. Lindau. (In 10 Lfgn.) 8. Oschatz 1851, Oldecop's Erben. –.50",.
Wigand Johanna Elisabeth,137991320,female,"Wigand, Iohanna Elisabeth (gewöhnlich Lilly), Ps. H. Brand, geboren den 19. Ianuar 1833 in Kassel, gestorben den 3. Dezember 1894. Werke s. H. Brand.",.
Börner-Sandrini Marie,138103534,female,"Börner-Sandrini, Marie. Erinnerungen e. alten Dresdnerin. 8. (244) Dresden 1876, Burdach. 3.–; geb. n 4.–",‒ Neue Folgen. (180) 1879. n 2.–
Börner-Sandrini Marie,138103534,female,"Börner-Sandrini, Marie, ist eine Tochter der gewesenen italienischen Kammersängerin Luigia Sandroni, gehörte in ihrer Iugend der Dresdner Hofoper an und wirkte später als Mitglied des Prager Konservatoriums und als Lehrerin. Werke s. Band I.",.
Simon Marie,138258139,female,"Simon, Marie. Die Krankenpflege. 8. (302 m. H.) Leipzig 1876, Weber. 4.–; geb. 5.–","‒ Meine Erfahrungen auf dem Gebiete der freiwilligen Krankenpflege im deutsch-französischen Kriege 1870–71. Briefe u. Tagebuchblätter. 8. (326) Leipzig 1872, Brockhaus. 4.50; geb. 5.40"
Miethe Karoline,138382565,female,"Miethe, Karoline, Ps. C. Thieme, Potsdam, geboren am 14. März 1834 zu Berlin als die Tochter des königlichen Hauptmünz-Rendanten Wilhelm Goedeking, lebt seit 1857 als Gattin des Staatsrats A. Miethe in Potsdam. Sie ist seit 1869 für die verschiedensten Zeitungen und Zeitschriften schriftstellerisch thätig, und schreibt Novellen und Romane.","‒ Axenstein. Doppelnov. 8. (187) Berlin 1894, R. v. Decker. 3.–"
Migerka Katharina,138412588,female,"*Migerka, Frau Katharina, Wien II/2, Czerningasse 7, geboren am 8. Dezember 1844 in Tilsit in Ostpr., kam nach ihrer Verheiratung nach Brünn in Mähren und 1872 nach Wien, wohin ihr Gatte ins Handelsministerium berufen und 1883 zum Central-Gewerbeinspektor ernannt wurde. Ausser ihren Reisebriefen, die das Ergebnis einer Reise nach Amerika sind, und ausser einer Volkserzählung hat K. M. nur im Interesse der Wohlfahrt und Hebung der unbemittelten und arbeitenden Klassen geschrieben. Sie ist Mitarbeiterin verschiedener Volksbildungs-Zeitschriften.","‒ Anleitung zur Schaffung v. Haushaltungs-Abendschulen f. unbemittelte Mädchen. (Anh.: Kochrezepte m. Preisangaben. 2. Aufl. 8. (84) Wien 1897, Gg. Szelinski. n 1.– ‒ Briefe aus Philadelphia (1876) an eine Freundin. 8. (144) Wien 1877, Gerolds Sohn. n 2.40 ‒ Das häusliche Glück. Für österreichische Verhältnisse umgearbeitet v. K. Migerka. 1889. 5. Aufl. 1895. ‒ Die stolze Lehne. Erzählg. f. d. Volk. 2. Aufl. 8. (200) (1889) 1894, Wien, G. Szelinski. n 1.– ‒ Dr. Barnardos Homes. (Rettungsu. Wohlfahrts-Anstalten) 8. (41) Ebda. 1892. n –.50"
Rehmke Karolina Maria,138433941,female,"Rehmke, Maria Karolina, Ps. Maria vom Berg, geboren am 21. April 1854 zu St. Gallen, gestorben den 21. Februar 1882 ebenda. Werke s. Maria vom Berg.",.
Anjel Ella,138454027,female,"Anjel, Ella, s. Eugenie v. Westhof.","‒ Heckenrosen. Erzählgn. 8. (254) Breslau 1884, Schottländer. 5.–"
Wunsch Marie,138468125,female,"Wunsch, Marie. Agatha, die Tochter der Kosaken, Histor. Erzhlg. frei nach dem Holländ. 8. (386) Leipzig 1893, Geibel & Brockhaus. geb. 6.–",.
Wunsch Mizi,138468125,female,"Wunsch, Mizi. Ein grosser Wurf. München 1897, F. A. Ackermann.",‒ Gruss aus Meran. 12 Kinderbilder in Kupferätzg. 8. Ebda. 1896. In Mappe 12.–
Arndt Pauline,138520151,female,"Arndt, Pauline. Ne Dörpun Lewsgeschicht. 8. (200) Ludwigslust 1869, Hinstorff. n 2.–",‒ Up Hohenmüren over Anna Werner. 8. (168) Ebda. 1869. n 1.50
