name,gnd,gender,biography,bibliography
Giese Martha,103128916X,female,"*Giese, Frl. Martha, Ps. Charlotte Steinau, Freienwalde a. d. Oder, Königstrasse 13 I, geboren den 17. April 1850 in Osterburg, wo der Vater als praktischer Arzt thätig war. Seit 1875 wirkt sie an der städtischen Schule zu Freienwalde a. d. O. M. G. ist Iugendschriftstellerin. Werke s. auch Martha Giese Band I. und Charlotte Steinau Band II.","‒ Gute Freundschaft. Erzählgn. u. Gedichte für Mädchen. 6. Aufl. 4. (111 m. 6 Farbdr. u. 18 Textbildern) Stuttgart 1897, F. Loewe. geb. 3.–"
Steinau Charlotte,103128916X,female,"Steinau, Charlotte. Für Mütterchen. Erzählg. für die Iugend u. ihre Freunde. 8. (281) Berlin 1892, F. Fontane & Co. geb. 4.–","‒ Sommerfäden. 3 Erzählgn. für junge Mädchen. 8. (110) Ebda. 1888. geb. 2.50 ‒ Stadtrats Ulli. Erzählg. für die Iugend u. ihre Freunde. 8. (157) Berlin 1889, Gergonne & Co. geb. 2.50"
Steinau Charlotte,103128916X,female,"Steinau, Charlotte s. Martha Giese. Nachtrag.",.
Schober Anna,103191269X,female,"Schober, Hofkleidermacherin, Anna. Vollständiges Lehru. Hilfsbuch zum Selbstunterricht f. Damen in der Herstellg. e. guten Toilette. 9. Aufl. 8. (35 m. 11 Taf.) Wien 1884, Daberkow. 4.–; geb. 4.80",.
Wilken Karoline,103405063X,female,"Wilken, Karoline, geb. Tischbein.","‒ Aufzeichngn. über ihren Vater Iohann Friedrich August Tischbein u. ihr eigenes Iugendleben. Mit 5 Porträts. 8. (350) Kassel 1896, Th. G. Fischer & Co. 6.–"
Stutzer Therese,103513599X,female,"Stutzer, Frau Therese. Adresse: Ribeirão Pires bei Sao Paulo, Brazil. S. Band II. Seite 349.",.
Krause Charlotte Luise,103770617X,female,"Krause, Charlotte Luise, geb. v. Fink, geboren 1785 in Klein-Neundorf bei Löwenberg in Schlesien.",.
Krause Lotte Louise,103770617X,female,"Krause, Lotte Louise, geb. V. Fink. Dichtungen und dramatische Scenen. 8. (224) Neumarkt 1845 (Schweidnitz, Weigmann). n 2.–","‒ Dramatische Scenen zu Polterabenden. 8. (146) Liegnitz 1843, Kuhlmey. n 1.25"
Krause Luise,103770617X,female,"*Krause, Frau Luise, Schwerin, Mecklenburg, ist geboren am 16. Dezember 1846 zu Berlin als Tochter des Grosskaufmannes Herrn Rudolf Pietzcker und einer hervorragend musikalisch begabten Mutter. Ihre Schulbildung erhielt sie in einer höheren Töchterschule und hat mit 18 Iahren ihr Lehrerinnenexamen bestanden. In der Musik","‒ Anschauung ist die Grundlage aller Erkenntnis. Vortrag. 8. (8) Schwerin, Herbergers Druckerei. –.40 ‒ Theoretischer Lehrgang des Gesangunterrichtes, f. Schule u. Haus. 1. Stufe. 8. (55) Schwerin 1897, Stillersche Hofbuchhandlung. n 1.– ‒ Zum Anschauungsunterricht in der Musik mit dem beweglichen Notenmaterial, Klaviaturbild, Tafeln u. Lehrgang f. den Klavierunterricht. Schwerin, Ed. Herberger. 8.– ‒ Dasselbe in neuer verbesserter Ausgabe. (In Vorbereitung.) 1.–"
Schlumpf Marie,103872743X,female,"*Schlumpf, Frau Marie, Buonas, Gemeinde Risch b. Zug, Schweiz, geboren am 15. April 1853 in Zweiern, einem kleinen Weiler am","‒ Das verlorene Kind. Vaterl. Schauspiel. 16. (87) Aarau 1898, H. R. Sauerländer & Co. –.80"
Caland Elisabeth,10398576X,female,"Caland, Elisabeth. Die Deppesche Lehre des Klavierspiels, erklärt und erläutert. 8. (56 m. Abbildgn.) Stuttgart 1897, Ebner. 1.50",.
Pohl Henriette,10410306X,female,"Pohl, Henriette, geb. Kade, geboren 1772 in Schlettau bei Halle.","‒ Anleitung zum Kochen u. Braten im Wasserdampfe. 5. Aufl. 2. Ausg. 8. (149) (1838) 1853, Leipzig, Mod. Antiquariat. n 1.25"
Brasch Frida,104215628X,female,"*Brasch, Frau Frida, Leipzig, Simsonstrasse 11, geboren am 20. August 1843 in St. Petersburg, Gattin des bekannten Schriftstellers Dr. Moritz Brasch ( 1895), gab in den 90 er Iahren die »Deutsche Frauenund Kinderwelt« heraus und ist seit 1895 schriftstellerisch thätig. Sie verfasste mit Iohanna Baltz »Der Oberhof«, und mit Pauline Schanz »Der Fischerkönig«, beides Operntexte. und Pauline Schanz. Der Fischerkönig. Romant. Oper. Musik v. A. Göpfart. und Iohanna Baltz. Der Oberhof. Romant. Oper nach d. gleichnam. Erzählg. K. Immermanns v. F. B. u. I. B. Musik v. I. Liebeskind. Textbuch. 8. (73) Leipzig 1892, Gebr. Reinecke. –.60",.
Gorges Clara,104217590X,female,"*Gorges, Frau Clara, geb. Häcker, Ps. Clara Häcker, Auerbach, Sachsen, wurde am 15. April 1862 zu Kleindembach bei Pössneck in Thüringen als die Tochter des Bauerngutsbesitzers Ferdinand Häcker geboren, war bis zu ihrem 25. Iahre in der elterlichen Wirtschaft beschäftigt und heiratete 1887 den Schuldirektor Adolf Gorges in Auerbach. Seit 1892 ist Frau Gorges als Schriftstellerin thätig. Sie schreibt Dorfgeschichten, Sagen, Märchen und Iugendschriften und ist Mitarbeiterin des »Wartburg-Herold« und verschiedener anderer Blätter. Werke s. Clara Häcker.",.
Häcker Clara,104217590X,female,"Häcker, Clara, Biographie s. Clara Gorges.","‒ Das Gespenst im Mühlthal. Thüringer Dorfgeschichten. Bd. 3. 8. (258) Leipzig 1893, O. Gottwald. n 2.40; geb. n 3.– ‒ Dorfrosen. Thüringer Dorfgeschichten. Bd. 2. 8. (188) Ebda. n 2.40; geb. n 3.– ‒ Schafheinz. Aus Kindern werden Leute. Thüringer Dorfgeschichten. Bd. 1. 8. (113 u. 114) Leipzig 1892, O. Gottwald. n 2.40; geb. n 3.– ‒ Thüringer Erzählungen. Erfurt 1897, Eduard Moos. ‒ Thüringer Sagenschatz. 1. Bd. 12. (157) Ebda. 1895. n –.80; kart. n 1.–"
Devidé Henriette,104264604X,female,"*Devidé, Frau Henriette, Ps. Henriette Iaworek, Wien I., Schottenring 4, in Wien den 29. März 1854 geboren, ist Oberlehrerin und schreibt vorzugsweise Märchen, welche auf dem Wege des Volapük bereits in das Dänische, Russische, Französische, Spanische, Italienische und Ungarische übersetzt worden sind. Ihre Dichtungen und Novellen sind indess bis jetzt erst in Zeitschriften erschienen, werden aber demnächst gesammelt in Buchform herauskommen.",.
Jaworek Henriette,104264604X,female,"Iaworek, Henriette, Biographie s. Henriette Devidé.",.
Kraft Frieda,104284867X,female,"*Kraft, Frl. Frieda, Ps. Werner Kraft, Berlin, Albrechtstrasse 13/14, Gartenhaus II, wurde im Iahre 1863 als zweite Tochter des Pfarrers Kraft in Berlin geboren. Schon im 6. Iahre zeigte sich bei ihr dichterische Begabung, und von da ab bis zum 13. Iahre füllte sie viele Hefte mit ihren religiösen und patriotischen Gedichten, sowie Naturliedern. Ein mehrjähriger Aufenthalt in einer französischen Pension gab ihrem Geist eine andere Richtung, und als 15jähriges Mädchen schrieb sie einige kleine Lustspiele in französischer Sprache. Die Erfolge derselben im Bekanntenkreis führten sie zu dem Versuch, in ihrer Muttersprache ein grösseres Drama zu schreiben, was in »Hans Heiling, einem romantisch-dramatischen Gedicht in fünf Aufzügen« verwirklicht wurde. Das Manuskript, das unter dem Pseudo »Werner Kraft« in weite Kreise gelangte, wurde im ganzen so günstig beurteilt, dass der junge Autor zum Fortfahren auf der dramatischen Bahn Mut bekam. Nachdem ein historisches Drama »Katharina II. von Russland«, noch im Schreibtisch der Verfasserin verborgen geblieben war, trat sie erst in dem biblischen Drama »Saul« in die Öffentlichkeit, das von der Presse sehr günstig beurteilt, von mehreren Bühnen aber abgelehnt wurde. Ein gleiches Schicksal erfuhr das der deutschen Kaiserin Augusta Viktoria gewidmete Drama »Agrippina«, das in historischem Gewande den innerlichen Sieg des Christentums über die heidnische Weltmacht zur Gestaltung bringt. Dieses Drama Agrippina wird am 28. Ianuar 1898 zum erstenmale in Berlin im Friedrich-Wilhelmstädtischen Theater aufgeführt werden. Werke s. Werner Kraft.",.
Schmidt Wilhelmine,10428563X,female,"*Schmidt, Wilhelmine, geb. Itzholz, geboren 1810 in Berlin, wo ihr Vater als Feldwebel im Dienste stand, verlebte sie unter den Leiden einer bösen Stiefmutter, eine freudlose Iugend und kam nach dem Tode ihres Vaters 1822 in das Militärwaisenhaus zu Potsdam. Zwei Iahre darauf aus der Anstalt entlassen, nahm sie zehn Iahre lang eine dienende Stellung und verheiratete sich dann mit dem Hoboisten Schmidt. Mitten unter den Sorgen ihres Haushaltes schrieb sie seit 1843 manches Gedicht nieder, bis der Divisionsprediger Thielen eine Sammlung derselben veranlasste.","‒ Die Familie Sternberg. Erzählg. 8. (172) Leipzig 1851, Iackowitz. n 2.40 ‒ Gedichte. 8. (194) Düsseldorf 1846, Buddeus, n 2.50"
Fischer Elise,10430992X,female,"*Fischer, Frau Elise, geb. Lieungh, Ps. E. Löngfeldt, Hamburg St. Georg, Bleicherstrasse 6, ist am 1. Iuli 1827 als Tochter des norwegischen Schiffskapitäns Lieungh zu Skien in Norwegen geboren. Ihre Mutter war eine Deutsche und zog nach dem im Oktober 1835 bei einem Schiffbruch erfolgten Tode des Gatten nach Itzehoe in Holstein und später nach Hamburg, wo Elise zuerst an verschiedenen geringeren und dann an einer bedeutenden Schule als Lehrerin wirkte. Ihre Iugend war infolge von Krankheit und bedrängter Vermögenslage keine besonders sonnige. »Mein Bruder Paul« schreibt Elise Fischer in ihrer Selbstbiographie, »und ich hatten das traurige Erbteil meiner mütterlichen Familie, zukünftige Dinge vorauszusehen, überkommen. Es warf einen Schatten auf mein Leben und machte mich still und Werke s. E. Löngfeldt.",.
Grans Charlotte Agnes Elise,10430992X,female,"Grans, Charlotte Elise Agnes, geboren am 13. Ianuar 1828 zu Leipa bei Iauer in Schlesien.","‒ Als Manuskript gedruckte Dramen: Über den Ocean. – Die Tochter des Lotsen. – Eselfritze von Ems. ‒ Aus der kleinen Welt des Herzens. 2. Ausg. 8. (232) 1860, 1871. Leipzig, Kollmann. n 2.50 ‒ Erlebtes u. Erlittenes. Skizzen u. Nov. 2 Bde. 16. (336) Ebda. 1874. n 6.– ‒ Wellen des Lebens. 8 (221) Weimar 1857, Kühn. 3.–"
Wolf Marianne,104438168X,female,"Wolf, Marianne, geb. Conrad, Ps. C. Michael, geboren am 17. März 1837 zu Herrmannstadt, Siebenbürgen, gestorben den 4. Februar 1886 in Graz. Werke s. auch C. Michael.",‒ Künstlergeschichten. 1884. ‒ Robertine. Erzählg. nach d. Franz. 1880.
Lemke Elisabeth,104449610X,female,"*Lemke, Frl. Elisabeth, Berlin SW., Wilhelmstrasse 125, wurde am 5. Iuni 1849 zu Rombitten bei Saalfeld in Ostpreussen als älteste von 10 Kindern eines Rittergutsbesitzers geboren und erhielt ihre Erziehung durch Gouvernanten im Elternhause. Von ihrem 18. Iahre an begann sie sich schriftstellerisch zu bethätigen, wenn auch durch Ausbildung in der Musik, welcher sie sich in Danzig resp. daheim unterzog, zeitweise unterbrochen. 1876 wurde die Schriftstellerei wieder energischer aufgenommen. E. L. bethätigte sich darin vorzugsweise in wissenschaftlicher Beziehung, hielt auch Vorträge in Berlin, Dresden und anderen Städten Deutschlands, sowie in New-York, Scranten (Pennsylvanien) u.a. O. Sie ist ordentliches und ausserordentliches Mitglied verschiedener wissenschaftlicher Vereine, u.a. ordentliches Mitglied der Berliner anthropologischen Gesellschaft, korrespondierendes Mitglied der Prussia in Königsberg, der litauischen litterarischen Gesellschaft, Ausschuss-Mitglied des I. Teil. 8. (190) 1884. n 2.50 II. Teil 8. (303) 1887. n 4.– III. Teil in Vorbereitung.","‒ Lose Körner. Aphorismen in Versen. 16. (48) Danzig 1882, Fr. Axt. n 1.– ‒ Volkstümliches in Ostpreussen. Mohrungen, Ostpreussen. E. Harich."
Rasch Marie,104635454X,female,"□Rasch, Frau Marie, Baden-Baden.",.
Rasch Marie,104635454X,female,"Rasch, Frau Marie, Baden-Baden, Lichtenthaler Allee 66 (Villa von Geusau); bis 1. Iuli 1898: Lichtenthal 108 bei Baden-Baden, geboren am 1. Iuni 1858 in Eisenach, Verfasserin von Erzählungen und Gedichten.",.
Steinborn Elisabeth,104821561X,female,"Steinborn, Elisabeth von, Biographie und Werke s. Rose Stolle.","‒ Die geschlechtliche Stellung der Frau. 8. (156) Berlin 1895, H. Steinitz. 2.–"
Stolle Rose,104821561X,female,"*Stolle, Frau Rose, verw. Amtsrat, Ps. Elisabeth v. Steinborn, Wilmersdorf bei Berlin, Berlinerstrasse 135, wurde am 6. Oktober 1849 auf dem Rittergute Steinbach bei Züllichau geboren. Ihr Vater war der Regierungsrat Max Krause. Ihre Mutter war ausgezeichnet durch künstlerische Talente. Schon in zartester Kindheit verlor sie dieselbe durch den Tod. Mit 13 Iahren kam sie nach Berlin in ein Pensionat. Ihren Vater, der sich inzwischen wieder verheiratete, verlor sie in ihrem 15. Lebensjahre. Nach der Konfirmation kam sie nach dem zweiten Gut ihres Vaters, Griesel, woselbst sie mit ihrer Stiefmutter zusammen lebte. Rose beschäftigte sich dort, wo sie einsam und zurückgezogen lebte, viel mit Lektüre und dem Studium fremder Sprachen. Im Oktober 1867 lernte sie auf einer kleinen Festlichkeit ihren späteren Gatten, den Domänenpächter, nachherigen Königlichen Amtsrat, Fritz Stolle, kennen. Im Iuli 1868 wurde sie dessen Gattin. Aus der Ehe gingen 4 Kinder hervor. 1892 verlor sie den Gatten durch den Tod. Von da ab widmete sie sich der Schriftstellerei. Verschiedene Artikel und Gedichte von ihr sind in Frauenzeitungen und in der »Deutschen Warte« erschienen. Werke s. auch Elisabeth v. Steinborn.","‒ Der Antisemitismus im Lichte d. gläubigen Christentums. 8. (16) Berlin, H. Mamroth. –.50 ‒ Die geschlechtliche Erziehung und Belehrung der weiblichen Iugend. Ein Wecku. Mahnruf an Mütter u. Erzieher. 8. (85) Leipzig 1893, Max Spohr. 1.50 ‒ Sklavenketten der Frauen. 8. (89) Ebda. 1893. 1.50 ‒ Vom Manne. Nach der Natur, 12. (275) Berlin 1897, Hugo Steinitz. 2.–"
Siess Anna,104875913X,female,"Siess, Frau Anna, geb. Fähndrich, Hamburg, Wandsbecker Chaussee, geboren den 5. August 1854, ist Malerin und Dichterin. Gegenwärtig arbeitet sie an einem Märchenbuche.","‒ Ausgewählte Gedichte. Als Manuskript gedruckt. Hamburg, Verlag der Verfasserin."
Kliment Marie,104917660X,female,"*Kliment, Frl. Marie von, Ps. Maria Solina, Wien-Währing, Weinhauserstrasse 29, am 19. März 1857 in Krakau geboren, hat sie ihre Kindheit und Iugend in Wien verlebt, wohin ihr Vater, der als pensionierter Oberst 1896 starb, bald nach ihrer Geburt versetzt wurde. Seit einigen Iahren litterarisch thätig, ist sie durch stete Kränklichkeit an ausdauernder Arbeit gehindert Ein Erstlingsroman unter dem Titel »Schloss Höllenstein« ist im Herbste 1893 im Wiener Fremdenblatt erschienen; im Frühjahr 1894, wurde von der Wiener Litterarischen Gesellschaft eine Novelle »Mutter und Tochter« in den I. Novellenband aufgenommen. Im Iahre 1895 erschien in Piersons Verlag in Dresden ihr »Roman einer Träumerin«. Ausser diesen grösseren Arbeiten sind zahlreiche kleinere Novelletten, Feuilletons, Skizzen, auch einige Gedichte, in verschiedenen Blättern Deutschlands und Österreichs erschienen. Werke s. Marie Solina.",.
Solina Maria,104917660X,female,"Solina, Maria, Biographie s. Marie von Kliment.","‒ Der Roman einer Träumerin. 8. (314) Dresden 1895, E. Pierson. 4.–; geb. 5.50 ‒ I. Novellenbuch. Mit Beitr. v. F. Karl, C. Karlweiss, W. Brugg, E. Marriot, F. Nissel. I. Schellander, M. S. u. I. v. d. Traun. 8. (284) Wien 1894, M. Breitenstein. 4.20; geb. 5.– ‒ Quo vadis. Aus dem Polnischen des Heinr. Sienkiewicz. Autor. Übers. von M. S. 2 Bde. Wien 1898, A. Hartleben. à –.75"
Schmidt Wilhelmine Marie,104971900X,female,"Schmidt, Marie Wilhelmine, geb. Nauen, geboren am 6. Iuli 1781 in Berlin.",.
Ullmann Amanda,104999454X,female,"Ullmann, Amanda, geboren am 21. Iuni 1860 in Leisewitz, gestorben in Breslau am 18. März 1895.",.
Kutzner Lilly,105054966X,female,"*Kutzner, Frau Lilly, Ps. Almuth Roland, Klitschdorf, Kreis Bunzlau, ist am 20. Iuni 1853 in Hirschberg, Schlesien, geboren, als die Tochter eines bekannten Schulmannes, unter dessen persönlicher Leitung sie in einem glücklichen Familienleben aufwuchs. Der Verkehr mit Gelehrten und Künstlern, sowie Reisen ins Ausland wirkten überaus fördernd auf ihr dichterisches Talent. 1874 verlobte sie sich mit einem jungen Dänen, den sie aber schon nach wenigen Iahren durch den Tod verlor. Nach dem Tode ihres Vaters zog sie nach Klitschdorf. Werke s. Almuth Roland.",.
Roland Almuth,105054966X,female,"Roland, Almuth. Biographie s. Lilly Kutzner.","‒ Das Schwalbennest. Bilderbuch ohne Bilder mit Liedern. 8. (159) Glarus 1892, Schweizer Verlags-Anstalt. 2.–; geb. 2.40 ‒ Der blaue Schleier. Nov. 8. (60) Gotha 1880, Windaus. n 1.20 ‒ Ein Veilchenstrauss. 16. (75) Bremen 1889, Heinsius' Nachf. geb. m. Goldschn. n 2.–"
Hotop Luise,105055549X,female,"Hotop, Luise. De servo arbitrio. Nov. 8. (77) Leipzig 1897, R. Maeder. 1.–",‒ Der Tote. Nov. 8. (48) Ebda. 1897. –.75
Bernhard,105249286X,female,"Bernhard, s. Auguste Becker. Nachtrag.","‒ Aus der Iugend. 8. (308) Breslau 1851, Trewendt. 3.75 ‒ Ein Erbvertrag. Rom. 8. (223) Ebda. 1852. 3.–"
Fleck Clara,105284328X,female,"*Fleck, Frl. Clara, Ps. C. Falk, Nordhausen, Morgenröte 8, ist am 5. Ianuar 1838 zu Halberstadt geboren und verlebte ihre Iugend in Nordhausen, Blankenburg a. H. und Magdeburg. In dieser Zeit schuf sie bereits eine grössere Anzahl lyrischer Gedichte und wandte sich später dem Roman und dem Drama zu, wozu sie besonders durch die Einsamkeit dreier am Fusse des Riesengebirges verlebter Winter veranlasst wurde. Während dieser Arbeiten hat Werke s. C. Falk.",.
Schmidt Theodor,105349758X,female,"Schmidt, Theodor, s. Ienny Piorkowska.","‒ Die Abenteuer des Telemach. Übers. des Fénélon. 5 Hefte. (400) Leipzig 1876, 1877, Violet. n –.50"
Ponsonby Emily,105509797X,female,"Ponsonby, Lady Emily. Mary Lindsay od. Kampf u. Sieg. 8, (275) Anklam 1892, A. Schmidts Verlag. geb. n 2.80",.
Friedmann Ottilie,105509928X,female,"Friedmann, Frau Ottilie, geb. Schmieder, Mutter der Schriftstellerin Klara Ruge (siehe diese), schrieb unter dem Ps. Oskar Brandt.",.
Simon Antonie,105509931X,female,"Simon, Frau Antonie, Ps. T. S. Braun, geboren den 7. Dezember 1814 in Breslau, gestorben den 30. August 1893 in Brieg in Schlesien. Werke s. auch T. S. Braun.",‒ Erwins. Rom. 1864. ‒ Majoratsbraut. Erzählg. ‒ Mutter u. Sohn. Rom. 1863. ‒ Schicksale der Familie Holm. 1880. ‒ Sie ist ein Blaustrumpf. 1865. ‒ Zwei Freundinnen. Nov. 1862.
Marquardt Angelika,105511954X,female,"*Marquardt, Angelika von, Ps. M. Angely, Breslau, Monhauptstrasse 22, geboren den 28. Iuli 1849 in Schweidnitz, Schlesien, als die Tochter eines Hauptmannes, späteren General-Majors Eduard von Marquardt. In Sagan 1851 erhielt sie ersten Unterricht. Ihr Wunsch war, sich dem Lehrerinnenfache zu widmen. Sie legte daher 1867 das Gouvernantenexamen ab, wurde jedoch schon 1875 durch schwere Krankheit gezwungen, das Unterrichten für immer aufzugeben. Sie gab sich dem Studium der modernen Sprachen hin, und wendete sich der Schriftstellerei zu. Ihre litterarischen Arbeiten sind in vielen verstreut. Werke s. M. Angely.",.
Martins Martha,105936896X,female,"Martins, Martha, geb. Köhler, Ps. M. Frohmut, Schwerin in Mecklenburg, Wismarschestrasse 33b, wurde am 28. Oktober 1868 im Pastorat zu Roggendorf bei Gadebusch, Mecklenburg-Schwerin, geboren. 1891 heiratete sie den zweiten Pastor an der St. Paulskirche, an welcher ihr Vater erster Pastor ist. 1893 begann Frau Martins ihre schriftstellerische Thätigkeit. Sie schreibt Märchen, Erzählungen, Novellen, Kinderschriften, Rätsel und Gedichte, welche in verschiedenen christlichen Blättern erscheinen. Werke s. M. Frohmut, Band I und Nachtrag.",.
May Theresia Maria,105983250X,female,"*May, Frl. Maria Theresia, Ps. A. Wichodil, Troppau, Schulring 27, wurde am 9. Ianuar 1851 als Tochter eines Kaufmannes in Bielitz (öst. Schl.) geboren. Nach glücklich verlebten Kinderjahren kam sie nach Troppau, wohin ihre Mutter übersiedelte, und bildete sich durch Privatunterricht zur Gouvernante aus. Sie hatte jedoch den lebhaften Wunsch, Lehrerin an einer öffentlichen Anstalt zu werden, und besuchte deshalb noch die drei oberen Iahrgänge der Troppauer k. k. Lehrerinnenbildungsanstalt, wo sie ihr Examen mit Auszeichnung bestand. Mitten unter den Vorbereitungen zu demselben schrieb M. Th. May ihre erste Buchnovelle: »Irene«. Der Erfolg derselben ermutigte sie, ihre mittlerweile in Karlsbad erlangte Stelle als öffentliche Lehrerin aufzugeben und sich ganz der litterarischen Laufbahn zu widmen. Sie wurde auch vom Staate mit einem Künstlerstipendium bedacht. In rascher Aufeinanderfolge erschienen von ihr mehrere Romane und Buchnovellen. M. Th. May hat sich auch als dramatische Dichterin mit Glück versucht. Sie schrieb die Lustspiele »Polychrom« und »Doppelgänger«. Wiederholt trat sie als Rednerin auf und hielt sowohl in Vereinen und Versammlungen Vorträge meist pädagogischer Tendenz, wie auch Cyklen von Vorträgen über »Ästhetik und Litteratur«. Lebhaft thätig ist sie auch auf dem Gebiete der »Iugendlitteratur«. Sie gab mehrere Iahre den »Österreichischen Iugendkalender« heraus, ferner erschienen von ihr Erzählungen für Kinder unter dem Titel: »Kleines Volk«, sowie noch eine grosse Zahl anderer Iugendschriften, die in verschiedenen Sammelwerken veröffentlicht worden sind. Als Redactrice wurde Frl. M. durch die Mitteilung der Zeitschrift »Die Mädchenschule« bekannt, wie sie eine beliebte Mitarbeiterin vieler Fachblätter ist. Sie hat sich auch energisch der Frauenbewegung angeschlossen, nahm wiederholt an Frauentagen und Frauenkongressen teil und gehört zu den rührigsten Vorstandsmitgliedern des Troppauer »Frauenbildungsvereins«. Weitere Werke s. A. Wichodil.","‒ Ein Rätsel. Pädagog. Nov. 12. (224) Wien 1885, Pichlers Witwe & Sohn. 1.20 ‒ Unter der Königstanne. Preisgekrönter Rom. 8. (274) Berlin 1897, Rosenbaum & Hart. n 3.–"
Linstow Antonie,106092353X,female,"Linstow, Antonie von. Im Fräuleinpensionat. 8. (109 m. Abbildgn) Berlin 1891, Eckstein Nachf. n 2.–; geb. nn 3.–","‒ Pieps Pensionäre. Humoristische Erzählg. in Versen. 8. (40 m. farb. Illustr.) Stuttgart 1889, Deutsche Verlagsanstalt. geb. n 4.–"
Hagen Marie,106335515X,female,"□Hagen, Marie, Dresden-A., Struwestrasse 15.","‒ Ein Unglückstag. Mit Erlaubnis der Society for Promoting Christian Knowledge dem Engl. nacherzählt v. M. H. 12. (16 m. 1 Farbendr.) Berlin 1896, Verlag des christlichen Zeitschriftenvereins. –.05"
Glück Elisabeth,10692981X,female,"Glück, Elisabeth, Betty Paoli, geboren 30. Dezember 1814 in Wien, gestorben 5. Iuli 1894 in Baden bei Wien. Werke s. Betty Paoli.",.
Paoli Betty,10692981X,female,"Paoli, Betty, s. Elisabeth Glück.","‒ Die Welt und mein Auge. Novellen. 3 Bde. 12. (268, 232 u. 272) Pressburg 1844, G. Heckenast Nachfolger R. Drodtleff. erm. Pr. à 1.50; 3 Bde 4.50 ‒ Didier von Berton. Übers. ‒ Gedichte. Auswahl u. Nachlass. 8. (292 m. 1 Bildn.) Stuttgart 1895, I. G. Cotta. Nachfolger. n 3.–; geb. n 4.– ‒ Gedichte. 1841. ‒ Glänzend geschriebenes biographisches Essay von Prof. Dr. R. M. Werner, 8. Pressburg, G. Heckenast Nachfolger R. Drodtleff. –.80 ‒ Grillparzer und seine Werke. 8. (103) Stuttgart 1875, Cotta. n 1.50 ‒ Gringoire. Schausp. von Banville. Übers."
