name,gnd,gender,biography,bibliography
Neumann-Hofer Annie,116983213,female,"*Neumann-Hofer, Frau Annie, geb. Bock, Ps. Annie Bock, Charlottenburg, Carmerstrasse 10, ist am 20. März 1867 in New-York geboren und schreibt seit 1890 unter ihrem Mädchennamen Annie Bock. Sie ist die Gattin des bekannten Schriftstellers Otto Neumann-Hofer. Werke s. Annie Bock.",.
Zeromski Anna,116983396,female,"□Zeromski, Anna von, geboren den 16. November 1864 in Ierskewitz, schreibt Gedichte, die in Zeitschriften und Anthologieen zum Abdruck kommen.",.
Ziegler Regine,116988053,female,"*Ziegler, Frl. Regine, Arkeden (Erked), Siebenbürgen, geboren in Schässburg, Siebenbürgen, als Tochter des Gymnasialdirektors Iohann Ziegler. Ihrem Wunsche, Lehrerin zu werden, stellten sich verschiedene Schwierigkeiten entgegen, von denen die hauptsächlichste die war, dass keine geeignete Bildungsanstalt in ihrer Heimatstadt vorhanden war. Ihre Sehnsucht war, seit sie denken und fühlen konnte, nach Deutschland, insbesonders nach Berlin zu gehen, wo ihr jüngerer Bruder Kunststudien oblag. Ihr Drang nach voller","‒ Gedichte. 8. (75) Kronstadt 1896, V. Schlandt. 1.60; geb. 2.40"
Megerle von Mühlfeld Therese,116992360,female,"Megerle von Mühlfeld, Therese, geb. Pop von Popenburg, geboren zu Pressburg 1813, gestorben am 4. Iuli 1865 in Wien.","‒ Die Armen u. Elenden. 8 Bilder aus dem franz. Volksleben. 8. (37) Wien 1864, Wallishaussers Buchhandlung. n 1.20 ‒ Die beiden Grasel. Rom. 1848. ‒ Die Obsthändlerin des Königs. Drama nach dem Französ. 8. (37) Wien 1853, Wallishaussers Buchhandlung. n 1.– ‒ Die Verlassene. 8. (36) Ebda. 1863. n 1.20 ‒ Ein weiblicher Monte-Christo. Drama. 8. (39) Ebda. 1859. n 1.20 ‒ Eine Bauernfamilie. ‒ Im Dorfe. Lustsp. 8. (36) Wien 1859, Wallishaussers Buchhandlung. –.80 ‒ Novellen u. Erzählungen. 3 Bde. 12. (344) Pressburg 1844, Schaiba. 9.– ‒ Onkel Tom. Drama nach dem Amerikanischen. 8. (37) Wien 1853, Wallishaussers Buchhandlung. 1.–"
Megerle von Mühlfeld Therese,116992360,female,"Megerle von Mühlfeld, Frau Therese. »Maledetto, der Bandit von Frascati« Spektakelstück. Werke s. Band II.",.
Thielau Antoinette Wilh.,116997362,female,"Thielau, Antoinette Wilh. von, geboren den 15. Oktober 1767 in Veltheim, gestorben den 7. Mai 1807.",.
Amalie Amalie,116999071,female,"Amalie, Prinzessin, zu Sachsen. (Amalie Heiter.) Dramatische Werke. im Auftrage Sr. Maj. des Königs Iohann von Sachsen, aus dem Nachlasse vervollständigt u. herausgegeben von Rob. Waldmüller (Ed. Duboc). 4 Bde. 8. (425) Leipzig 1874, B. Tauchnitz. à n 6.–",.
Amalie Amalie,116999071,female,"Amalie, Prinzessin von Sachsen (Amalie Heiter). Die Stieftochter. Lustsp. m. engl. Anmerkgn. versehen v. W. Fiebig. 8. (136) Gera 1879, Amthor. n 1.–","‒ Original-Beiträge zur deutschen Schaubühne. V. Die Unbelesene. Lustsp. – Pflicht u. Liebe. Schausp. – 8. (380) Dresden 1841, Arnoldische Buchh. kart. à 7.– Zum Besten des Frauenvereins in Dresden."
Amalie Amalie,116999071,female,"Amalie, Prinzessin zu Schleswig-Holstein. Bilder aus der Märchenwelt. 2. Aufl. 16. (126). Darmstadt 1864. Köhler's Verl. cart. n – 20; geb. 1.–","‒ Eglantine. Rom. 1852. ‒ Frühling-, Sommer-, Herbstu. Winterliebe. 1853. ‒ Moderne Wohlthätigkeit. Erzählg. 2. (Titel-) Aufl. 8. (152) (1883) 1896. Dresden, H. Minden. Die 1. Aufl. erschien anonym. n 2.–"
Zimmern Helene,117001481,female,"Zimmern, Helene, Ps. Helene Zimmermann, London, geboren den 25. März 1846 in Hamburg, kam sie als Kind nach England. Sie ist Mitarbeiterin von mehreren deutschen und englischen Zeitschriften und übersetzte viele deutsche Dichtungen ins Englische.",.
Zink-Maishof Jenny,117004901,female,"*Zink-Maishof, Frl. Ienny, Ps. P. F. Iezma, in Maishof b. Alt-Lengbach, Nied.-Öst., (im Winter) Wien, V. Bez., Zeinlhofergasse 7, wurde am 22. Oktober 1849 zu Dresden geboren. Sie bildete sich unter der Leitung Karl Gutzkows für die Bühne aus und errang in Pest, Prag und Wien Erfolge. Schon während ihrer Bühnenlaufbahn veröffentlichte sie Gedichte, Novelletten und übersetzte die »Madeleines repenties« von Al. Dumas-fils, von dem sie hierzu autorisiert wurde. 1871 zog sie sich von der Bühne auf ihr Gut Maishof zurück. Während dieser Zeit trieb sie verschiedene wissenschaftliche und litterarische Studien und unternahm alljährlich grössere Reisen nach Frankreich, Italien, der Schweiz etc. Den landwirtschaftlichen Betrieb ihres Gütchens, das sie zu einer kleinen Musterwirtschaft gestaltete, leitete sie persönlich und schrieb landwirtschaftliche Artikel für die »Neue Freie Presse« und »Hitschmanns Wiener landwirtschaftliche Zeitung«, welche in landwirtschaftlichen Kreisen grosses Aufsehen hervorriefen. Diese Artikel waren für sie die Veranlassung, sich auch auf anderen Gebieten schriftstellerisch zu versuchen, und der Versuch gelang über alles Erwarten. Mehrere Novellen und ein Roman erstanden nach einander. Die erste Novelle von ihr, übersetzt von Prinz Franz von Koburg, veröffentlichte Madame Adam im Februarheft der »Nouvelle Revue« (1886). In ununterbrochener Folge erschienen hierauf in der »Schönen blauen Donau«, »Presse«, »Deutsche Revue«, »Schlesische Zeitung«, »Hamburger Nachrichten«, »Leipziger Illustrierte Zeitung« etc. etc. eine grosse Anzahl Novellen und Feuilletons. Eine Novellette »Eine Preiskonkurrenz« von I. Z.-M. ward bei der Preiskonkurrenz der Wiener Kunst-Chronik preisgekrönt. 1889 trat I. Z.-M. zum erstenmal mit einem Novellenband in die Öffentlichkeit: »Das Buch für die Hochzeitsreise«. Demselben ward auf der Chicagoer Welt-Ausstellung (Österr. Frauen-Abteilung) eine Medaille zuerkannt. In den letzten Iahren erschienen in den gelesensten Blättern eine grosse Anzahl belletristischer Feuilletons von I. Z.-M. Dem »Neuen Wiener Iournal« gehört sie als ständige Feuilletonistin an. Ein Drama »Abgründe« und ein Volksstück »Was a Windstoss z'samm'weht« harren der Aufführung. Die Frauenbewegung ebenso wie die Friedensidee haben an I. Z.-M. eine eifrige Fördererin, in ihrer Eigenschaft als Vicepräsidentin des Litterarisch-Künstlerischen Vereins zur Verbreitung der Friedensidee, sowie als Ausschussmitglied","‒ Das Buch für die Hochzeitsreise. 5 Nov. 8. (271) Berlin 1890, Sallis. 4.– ‒ Ein Preisausschreiben. Künstler-Novelletten v. H. Lorm (preisgekrönt), P. Block, O. Baisch, E. Remin, C. E. Edler, H. R. Schaefer, C. Lauckner, W. v. Wartenegg, I. Z. R. Czerny. Hrsg. v. G. Ramberg. 8. (215) Berlin 1889, S. Fischers Verlag. 3.– ‒ Heutzutag. Humoristischer Rom. 8. (890) Leipzig 1894, Litterarische Anstalt A. Schulze. 3.– ‒ Tochter des Intendanten. Rom. Einsiedeln 1898, Benziger. In Vorbereitung."
Zitelmann Katharine,117006823,female,"*Zitelmann, Frl. Katharine, Ps. K. Rinhart, Berlin W., Kleiststr. 37. Am 26. Dezember 1844 in Stettin geboren, gehört sie einer alten pommerschen Iuristenfamilie an. Die Lust zur Schriftstellerei hat sie von ihrem Vater, dem Geheimen Regierungsrat Z., geerbt, der in den vierziger und fünfziger Iahren unter dem Pseudonym K. Ernst mehrere Bände »Norddeutsche Bauerngeschichten« und »Bilder aus der Beamtenwelt« veröffentlichte. Erst nach dem Tode ihres Vaters im Iahre 1889 verliess K. Z. die alte Heimat und hat dann jahrelang auf Reisen im Auslande gelebt. Sie lernte Italien, Griechenland und Ägypten, Paris und London kennen und verbrachte mehrere Winter in Rom, das sie wie eine zweite Heimat betrachtet. Vor drei Iahren liess sie sich mit ihrer Schwester in Berlin nieder. Ausser den in Buchform erschienenen Arbeiten hat K. Z. sehr viele kleinere Artikel über römische Ateliers, englische Wohlfahrtseinrichtungen, Frauenkongresse, Ägypten, Italien u.m.a. in Zeitschriften veröffentlicht. Werke s. auch K. Rinhart.","‒ Der Liebesbote u. andere heitere Erzählungen. 3. Aufl. 8. (127) Berlin 1896, R. Eckstein Nachfolger. 1.– ‒ »Was wird sie thun?« u. andere Novellen. 2. Aufl. (der Nov.) 8. (347) Berlin 1895, Vossische Buchhandlung. 2.25 ‒ Wo liegt die Schuld? Rom. 8. (179) Dresden 1892, E. Pierson. 3.–; geb. 4.–"
Minna,117008338,female,Minna s. Minna v. Mädler.,"‒ Lilli (in 10 Liedern). Hannover 1826, Hahn."
Barnay Ilka,117010073,female,"Barnay, Ilka, s. Ilka Horovitz-Barnay. Nachtrag.",.
Horovitz-Barnay Ilka,117010073,female,"□Horovitz-Barnay, Frau Ilka, Ps. Ilka Barnay, Wien III., Löwengasse 44, ist in Budapest am 1. Ianuar 1848 geboren und schreibt Feuilletons.",.
Zöllner Caroline,117010790,female,"Zöllner, Caroline von, geb. Grape, Ps. Caroline v. Göhren, geboren den 23. August 1795, zu Göhren in Meckl., erblindet gestorben den 5. Oktober 1868 in Dresden. Werke s. Caroline v. Göhren.",.
Bürger Lucian,117016659,female,"Bürger, Lucian, Biographie u. Werke s. Charlotte Niese.","‒ Auf halb verwischten Spuren. Eine Familiengeschichte. 8. (166) Dresden 1888, Nusser. n 2.–; geb. n 2.80 ‒ Bilder u. Skizzen aus Amerika. 8. (244) Breslau 1891, Schles. Verlags-Anstalt. n 4.–; geb. n 5.– ‒ Cajus Rungholt. Rom. aus d. 17. Iahrh. 8. (282) Breslau 1886, Schles Verlags-Anstalt. n 4.–; geb. n 5.–"
Niese Charlotte,117016659,female,"*Niese, Frl. Charlotte, Ps. Lucian Bürger, Altona, Sonninstrasse 19, geboren am 7. Iuni 1854 in Burg auf Fehmarn, ist die Schwester des klassischen Philologen Benediktus Niese. Ch. wirkte mehrere Iahre als Lehrerin, nahm hierauf wiederholt einen längeren Aufenthalt in New-York und lebt nunmehr in Altona. Unter dem Pseudonym Lucian Bürger veröffentlichte sie den historischen Roman »Cajus Rungholt« und mehrere andere Arbeiten; jetzt schreibt sie nur noch unter ihrem eigenen Namen. Werke s. auch Lucian Bürger.","‒ Aus dänischer Zeit. Bilder u. Skizzen. 2. Aufl. 8. (489) Gesamtausgabe. Leipzig 1897, Fr. Wilh. Grunow. geb. n 5.50 ‒ Das Dreigespann Eine Erzählg. f. junge Mädchen. Bielefeld 1897, Velhagen & Klasing. geb. 5.50 ‒ Die Allerjüngste. Erzählg. f. junge Mädchen. 8. (284 m. 4 Farbenh) Leipzig 1895, Geibel & Brockhaus. geb. n 6.–; in Celluloid n 7.– ‒ Die braune Marenz u. andere Geschichten. 8. (332) Leipzig 1897, Fr. Wilh. Grunow. geb. n 4.50 ‒ Eine von den Iüngsten. Erzählg. f. junge Mädchen. 3. Aufl. 8. (335 m. Abbildgn.) Leipzig 1894, Geibel & Brockhaus. geb. n 6.– ‒ Erika. Aus dem Leben einer einzigen Tochter. 8. (333 m. 6 Tonbildern) Bielefeld 1896, Velhagen & Klasing. geb. n 5.50 ‒ Erzählungen für das Volk. 8. (256) Hamburg 1890, Evangelische Buchhandlung. n –.60; geb. n 1.20 ‒ Geschichten aus Holstein. 8. (272) Leipzig 1896, Fr. Wilh. Grunow. geb. n 3.50 ‒ Licht u. Schatten. Eine Hamburger Geschichte. 8. (387) Ebda. 1895. geb. n 5.– ‒ Philipp Reift's Schicksale. Erzählg. aus dem 16. Iahrh. 8. (48) Hamburg 1886, Evangelische Buchhandlung, n –.10"
Niese Charlotte,117016659,female,"Niese, Charlotte. Auf der Heide. Rom. Leipzig 1898, Fr. Wilh. Grunow. geb. 6.– Ergänzg. zu Ch. Niese. Band II.",.
Michałowska Angelika,117017663,female,"Michałowska, Angelika von, geboren am 25. Iuli 1830 zu Königsberg in Preussen.","‒ Der Hirtenkasper. Eine Dorfgeschichte. 16. (132) Berlin 1864, Nicolais Verlag. n 2.50; geb. n 4.– ‒ Ein deutscher Soldat im Frieden. Erzählg. 1872."
Niethammer Marie,117018082,female,"Niethammer, Marie, geb. Kerner. Iustinus Kerners Iugendliebe u. mein Vaterhaus, nach Briefen u. eigenen Erinnergn. Mit einem Vorwort v. Ottilie Wildermuth. 8. (208) Stuttgart 1877, Cotta. n 4,–; geb. n 5.–",.
Nisle-Klein Charlotte,117022411,female,"□Nisle-Klein, Frau Charlotte, München, Liebigstrasse 12 a.",.
Schramm Anna,117025739,female,"Schramm, Anna, Königl. Hofschauspielerin, Berlin, Waterloo-Ufer 3, wurde am 4. April 1840 in Reichenberg in Böhmen geboren. Ihre Eltern waren tüchtige und geachtete Bühnenkünstler. Ihre humoristischen Dichtungen wurden von ihr selbst am 3. März 1898 im Verein der »Berliner Presse« verlesen.",.
Hoyer Renata,117028436,female,"Hoyer, Renata, geb. Greverus, Ps. R. Greverus, Stockelsdorf bei Lübeck, geboren den 27. Februar 1855 in Delmenhorst, schreibt Novellen und Erzählungen, übersetzt aus dem Englischen. Werke s. Renate Greverus.",.
