name,gnd,gender,biography,bibliography
Ludwig Emilie,1151969826,female,"*Ludwig, Frau Emilie, geb. Schueck, Berlin, Warschauerstrasse 55 I, wurde am 15. April 1839 zu Neisse i. Sch. als die Tochter des Bibliothekars Schueck geboren. Emilie war ein phantasievolles, träumerisches Kind, welches schon mit sieben Iahren Gedichte machte und mit neun Iahren ihr erstes Gedicht gedruckt sah. Da sie auch ein zeichnerisches Talent besass, illustrierte sie ihre Gedichte mit ihrem Stifte. Aber die allgemeine Überschätzung dieses frühzeitigen Talentes, die auch Karl v. Gutzkow und Hoffmann von Fallersleben teilten, lenkte sie auf falsche Bahn. Sie begann den Effekt zu suchen, weltschmerzliche Verse zu machen und ihre vermeintliche Genialität in allerhand Absonderlichkeiten auszudrücken. Ein Lehrer an der von ihr besuchten Schule brachte sie durch ernste Mahnung zur Vernunft; sie stellte das Dichten ein und widmete sich eifrig den Wissenschaften. Nachdem sie 1862 ihre Lehrerinnenprüfung zu Breslau bestanden, erhielt sie an der dortigen städtischen höheren Töchterschule eine Anstellung, die sie bis zu ihrer Verheiratung 1864 mit einem Kaufmanne, inne hatte. Ihre durch gegenseitige Liebe und Achtung beglückte Ehe brachte manchen Schicksalswechsel mit sich. Als Vertreter einer Bankfirma verlor ihr Gatte grosse Summen an der Börse. Er erhielt","‒ Ernste u. launige Stammbuchverse. Berlin 1879, S. Mode. (Unter dem Namen E. Schueck herausgegeben. ‒ Frühlings-Stürme. Erzählgn. f. d. Mädchenwelt. 8. (255) Berlin 1891, Neufeld & Henius. geb. 4.– ‒ Irrungen des Mutterherzens u. Scenen u. Bilder aus dem Frauenleben. 8. (76) Zürich 1887, Schröter & Meyer. n 1.–; geb. n 1.80"
Bickel Auguste,1152974432,female,"Bickel, Auguste. Warum heiraten wir? Gedanken eines modernen Iapaners über Ehe u. Frauenleben. Naomi Tamura. Übersetzg. 1.6. (104 m. Abbildgn.) Wiesbaden 1898. C. W. Kreidel. geb. 2.–",.
Mehler Frieda,1153284618,female,"□Mehler, Frieda, Köln a. Rh., Kl. Griechenmarkt 8 II.",.
Sievert Auguste,1154465411,female,"Sievert, Auguste. Bilder aus dem Alltagsleben. 8. (81) Halle 1860, Mühlmann. –.75","‒ Der grüne Winkel. Erzählg. 8. (223) Ebda. 1862. 2.10 ‒ Drei Erzählungen für Kinder. 8. (175) Halle 1864, Buchhandlung des Waisenhauses. 2.– ‒ Ein Waisenkind. Erzählg. 2. Aufl. 8. (138) Halle 1864, Mühlmann. 1.20 ‒ Gertrud. Erzählg. 8. (182) Ebda. 1860. 1.50"
Köller Julie,1156202108,female,"Köller, Iulie. Allgemeines schleswig-holsteinisches Kochbuch. 1. Lfg. 8. (48) Schleswig 1873, Meves. n –.30","‒ Hausbuch. Ein Kochu. Wirtschaftsbuch für deutsche Hausfrauen. 3. Aufl. 8. (458 m. Illustr.) Graz 1887, Cieslar. n 2.–; geb. n 3.50"
Moleschott Elsa,1157095348,female,"Moleschott, Elsa. I. Moleschott. Für meine Freunde. Lebenserinnergn. III (326) Giessen 1894, Roth. Ioh. Moleschotts Tochter. Elsa ist",.
Landé Dora,1157525385,female,"□Landé, Frau Dora, Berlin, Kurfürstenstrasse 99a, ist Mitarbeiterin verschiedener grösseren Zeitschriften, sowie »Moderne Kunst«, »Zur guten Stunde« etc.","‒ Die Frau vor der Wissenschaft. Autoris. Übers. d. Iacques Lourbet. München 1897, Aug. Schupp. ‒ Dissonanzen von George Egerton. Einzige autoris. Übers. v. D. L. 8. (333) Berlin 1891, S. Fischers Verlag. n 3.50; geb. bar n 4.50 ‒ Maggie das Strassenkind. Von Stephen Crane, autoris. Übers. von D. L. Leipzig, G. Wigand. 1.50; geb. 2.50"
Siebelt Agnes,1158082312,female,"Siebelt, Frl. Agnes, Ps. Silesia, Hermsdorf-Kynast in Schlesien, ebendaselbst am 5. März 1858 geboren, schreibt sie Novellen.",.
Zedlitz-Trützschler Elisabeth,1158087128,female,"Zedlitz-Trützschler, Elisabeth Gräfin von, in Altenburg, geboren den 4. August 1826 zu Liegnitz als Tochter des ehemaligen Regierungspräsidenten in Liegnitz. Sie ist seit 1856 Pröpstin des freiwilligen Magdalenenstiftes in Altenburg.","‒ Die hl. Elisabeth, Landgräfin von Thüringen. 16. (52) Halle 1867, Schwabe. 1.50 ‒ Gedichte. 16. (224) Altenburg 1870, Bonde. 6.–"
Malsch Marie,1158098952,female,"Malsch, Marie von, geb. v. Vink, Mitau, geboren den 3. Dezember 1830 zu Mitau in Kurland, als die Tochter eines höheren Beamten, verheiratete sich 1852 mit dem Buchhalter des Domänenhofes, Alex. v. Malsch (gestorben 1854).","‒ Die beiden Epheuranken. Märchen. 1860. ‒ Die Waise. Poetische Erzählg. 1860. ‒ Doktor Löwenthal. 8. (201) Riga 1888, Kymmels Sortiment. n 2.– ‒ Gedichte. 1862."
Goës Herma,1158108478,female,"Goës, Herma, geb. Sulzer, Ps. Herm. Gosseck, geboren den 5. Mai 1859, lebte früher in Zürich. Werke s. Herm. Gosseck.",.
Gosseck Herm,1158108478,female,"Gosseck, Herm, s. Herma Goës.","‒ Aus guter Gesellschaft. Bucarester Rom. 8. (215) Hamburg 1889, Verlags-Anstalt, Aktien-Gesellschaft. n 4.–; geb. n 5.– ‒ Ein Liebeleben. Dichtg. 12. (211) Ebda. 1888. n 3.–; geb. n 4.– ‒ Heisses Blut. Rom. a. d. franz. Provinz. 2 Tle. 8. (420) Zürich 1889, Verlags-Magazin, n 5.–"
Ružička-Ostoič Camilla,1158185332,female,"Ružička-Ostoič, Camilla, geboren 1837 zu Buccari, gestorben 1885 in Baden bei Wien.","‒ Türkisch-deutsches Wörterbuch m. Transcription des Türkischen. 8. (720) Wien 1894, Pressburg-Szt. György. Selbstverlag. 10.–"
Pinkus Gertrud,1158189427,female,"*Pinkus, Frau Gertrud, geb. Tietzer, Ps. Truth, z. Zt. Baden-Baden, 5. Dezember 1867 in Berlin geboren, veröffentlichte sie im Iahre 1895 den Berliner Roman »Hefe im Schaum«, den sie im Alter von 19 Iahren geschrieben hatte und errang damit einen viel bestrittenen, aber doch grossen Erfolg. Auf dieses Erstlingswerk liess sie kleine Novellen und Feuilletons folgen, sodann einen Wiener Roman, »Prinzessin Fee«. Ihren letzten positiven Roman »Baron Max« hat sie Emil Zola, »dem grössten Sittenschilderer aller Zeiten« gewidmet. In Vorbereitung sind die Berliner Romane »Der Apoll von Bellevue«, »Der König von Griechenland« und das »Gelbe Palais«, ein in Kopenhagen spielender Liebesroman. Werke s. Truth.",.
Jochner Klara,1158441762,female,"□Iochner, Frau Klara, Ps. K. Reichner, München, Königinstrasse 77 I, schreibt Novellen, Feuilletons und Iugendschriften. Werke s. K. Reichner.",.
Reichner Klara,1158441762,female,"Reichner, Klara, s. Klara Iochner. Ferd. Goebel u. Karl Zastrow. Der Iugend Wundergarten. Allerlei Märchen. 2. Aufl. 8. (119 m. 6 Chromol.) Wesel 1888, Düms. geb. 1.–","‒ Aschenbrödel od. der Onkel aus Amerika. Erzählg. 8. (112) Kattowitz 1885, Siwinna. kart. n –.75 ‒ Auch ein Schatzkästlein. 50 Erzählgn. f. Kinder v. 6–11 Iahren. 2. Aufl. 8. (118 m. 4 Farbendr.) Stuttgart 1894, G. Weise. geb. 3.– ‒ Aus der goldnen Märchenwelt. 50 Märchen. 8. (118 m. 4 Farbendr.) Ebda. 1890. geb. bar 3.– ‒ Blüten aus dem Märchengarten. 8. (95 m. 6 Chromol.) Wesel 1882, Düms. geb. 2.– ‒ Das Märchen v. der Zauberflöte. 4. (10 m. 6 Chromol.) Stuttgart 1883, G. Weise. 1.50 ‒ Der Freischütz. 4. (10 m. 6 Chromol.) Ebda. 1881. geb. n 1.50 ‒ Der Kinder Königreich. Märchen. 2 Bdchen. 8. (à 64) Hamburg 1882, Kramer. à –.25; in 1 Bd. kart. –.40 ‒ Der Kinder Zeitvertreib. Kleine Erzählgn. u. Gedichte. 4. (6 m. 6 Chromol.) Stuttgart 1885. G. Weise. kart. 1.50; unzerreissbar, geb. 2.50 ‒ Der rote Hof. Die Schicksale e. Kindes. 2 Erzählgn. 8. (101) Kattowitz 1883, Siwinna. n –.75 ‒ Die Geschichte v. Wilhelm Tell. 4. (12 m. 6 Chromol.) Stuttgart 1883, G. Weise. geb. n 1.50 ‒ Die guten Kameraden. 4. (12 m. 6 Chromol.) Ebda. 1884. geb. n 1.50 ‒ Die Iahreszeiten in Bildern aus dem Kinderleben. 4. (12 m. 6 Chromol.) Ebda. 1882. geb. 1.50 ‒ Eine dunkle That. Kriminal-Nov. 8. (46) Gera 1884, Litterarisches Institut v. R. Hahn. –.40"
Reichner Klara,1158441762,female,"Reichner, Klara. Erzählungen einer alten Muhme f. Kinder v. 10–12 Iahren. 8. (195 m. 4 Chromol) Kattowitz 1882, Siwinna. geb. n 2.50 1. Unser Zimmergärtchen. (63). 2. Der Freundschaftsbund. Ein Kränzchen u. Festspiel. (63). 3. Eine Sammlg. kleiner Gelegenheitsgedichte. (64). 4. Kleiner Briefsteller. (64). 5. Was soll ich kochen? Ein kleiner Küchen-Leitfaden. (64). 6. Ein Spruch, für jeden Tag im Iahr. (62). 7. Rätselstrauss. (64). 8. Ins Album der Freundin. (60). 9. Alphabet des guten Tones. (63). 10. Zwei Erzählgn. Gottes Auge wacht. Iwan der Krüppel. (61).","‒ Gisela, das kleine Erdbeermädchen od. Wohlthun bringt Segen. Die Schiffbrüchigen od. ein Affe als Lebensretter. 2 Erzählgn. 8. (131) Ebda. 1884. kart. n –.75 ‒ Gold und Ehre. 8. (43) Gera 1884, Litterarisches Institut v. Rob. Hahn. –.40 ‒ Gretchen und Bella. Eine Puppengeschichte. 8. (9 m. 8 Chromol.) Stuttgart 1881, G. Weise. –.75 ‒ Gute Beispiele für die Iugend, aus der Geschichte aller Zeiten und Länder gesammelt. 8. (116 m. 4 Farbendr.) Ebda. 1891 kart. 3.– ‒ Hans u. Grete. Ein Märchen, neu erzählt. 4. (8 m. 6 Chromol.) Wesel 1880, Düms. –.75 ‒ Im Kriege. 8. (9 m. 8 Chromol.) Stuttgart 1881, G Weise. –.75 ‒ Iakob Ehrlichs Schicksale. Nach Kapitän Marryats Rom. f. d. Iugend erzählt. 8. (118 m. 6 Farbendr.) Ebda. 1891. kart. 1.– ‒ Kinderfrühling. Erzählungen. 4. (12 in 6 Chromol.) Ebda. 1884. geb. n 1.50 ‒ Märchen f. grosse Kinder. 8. (103) München 1872, Homolatsch. n 2.40; geb. n 4.– ‒ Miniatur-Bibliothek f. junge Mädchen. 10 Bdchn. in feinem Rokoko-Schränkchen. 128. Stuttgart 1896, G. Weise. In Karton bar 6.– ‒ Neues a. d. Märchenwelt Märchen u. Erzählgn. v. F. Heuer, F. Kronoff, V. Leporin, K. R., K. Schott, F. Goebel, A. Klietsch, E. Oekinghaus, A. Steuer u. K. Zastrow. 8. (192 m. 5 Farbendr.) Wesel 1890, Düms. geb. 2.– ‒ Perlen f. brave Kinder aufgereiht. 8. (242 m. Illustr.) Kattowitz 1881, Siwinna. geb. 3.– ‒ Preciosa. Eine Zigeunergeschichte 4. (12 m. 6 Chromol.) Stuttgart 1882, G. Weise. geb. 1.50 ‒ Robinson Crusoes Reisen u. Abenteuer. Neu erzählt. 8. (119 m. H. u. 6 Farbendr.) Ebda. 1891. kart. 1.– ‒ Sommertage. 4. (12 m. 6 Chromol.) Ebda. 1881. geb. 1.50 ‒ Unser Singvögelchen. Liederschatz f. die deutsche Iugend. 2 Aufl. 8. (290 m. Illustr. u. Melodieen) Ebda. 1890. geb. 3.– ‒ Was das gute Mütterlein den braven Kindern erzählt. 4. (6 m. 6 Chromol.) Wesel 1881, Düms. geb. –.60"
Zapp Emma,1158542712,female,"Zapp, Emma, s. Carl Foerster.",.
Lutz Julie,1158722419,female,"*Lutz, Iulie, Lehrerin, Heilbronn, Frauenarbeitsschule. Geboren den 9. Mai 1859 zu Heilbronn. Sie ist seit 1878 Lehrerin der Frauenarbeitsschule und hat Verschiedenes über Frauenhandarbeiten veröffentlicht. und Sophie Ehninger. Für fleissige Hände. 3 Tle. 8. Stuttgart, R. Lutz. à nn 3.50 1. Anleitung zum Anfertigen von Leibu. Bettwäsche. Nebst einer Sammlg. erprobter Muster in Mappe. 2. Anleitung zum Anfertigen von Wäsche u. Kleidung für Kinder von 1–5 Iahren. Mit 83 Mustern in Mappe. 3. Aufl. (40) 1890. 3. Anleitung zum Anfertigen von Wäsche u. Kleidung für Kinder von 6–12 Iahren. Mit 79 Mustern in Mappe. 3. Aufl. (31) 1890.","‒ Für fleissige Kinderhände. Anleitg. u. Muster zur vollständ. Bekleidg. e. Puppe. 4. Aufl. Ausg. ohne Puppe. 8 (64 m. Textbildern, 5 farb. Taf. u. 12 Schnittmustertaf.) Ebda. 1895. In Mappe n 3.50; Ausg. m. Puppe, in Pappkasten bar n 6.–"
Bohrn Thesi,1159074933,female,"*Bohrn, Frl. Thesi, Wien III/1, Krummgasse 14, ist in Wien 1856 geboren, besuchte nur die Volksschule und hat sich selbst durch Bücher und einen ausgebreiteten Briefwechsel fortgebildet. Von einem Freunde ihres Bruders, einem Wiener Redakteur, aufgemuntert, versuchte sie sich mit kleinen Feuilletons, welche sofort Beifall fanden, und hat seitdem über 100 kleine Novellen und Skizzen in Wiener und auswärtigen Tagesblättern und Iournalen veröffentlicht. In nicht ferner Zeit gedenkt sie eine Sammlung ihrer Skizzen in Buchform erscheinen zu lassen.",.
Röper Hedwig,1159076332,female,"*Röper, Frl. Hedwig, Ps. H. Robertin, Moidentin, Mecklenburg-Schwerin, geboren am 4. Iuli 1869 in Moidentin, einer grossherzoglichen Domäne in Mecklenburg-Schwerin, hat sie daselbst ihre erste Iugend verlebt. In ihrem 12. Iahre kam sie nach Wismar in die Pension. Nach bestandenem Lehrerinnenexamen kehrte sie ins Elternhaus zurück, wo sie die mannigfachen Arbeiten, die ein grosser ländlicher Betrieb mit sich bringt, genügend in Anspruch nehmen, ihr aber auch dann und wann ein Stündchen für ihre geliebte Poesie übrig lassen. Ihr dichterisches Talent ist ein mütterliches Erbteil. Viele ihrer Poesieen sind von der »Deutschen Lichtung« veröffentlicht worden. In derselben Zeitschrift ist auch ihre erste Prosaarbeit »Der Schulmeister« erschienen. Werke s. H. Robertin.",.
Feibelsohn Emma,1159114714,female,"*Feibelsohn, Frl. Emma, Ps. Elit Felson, Wien IX, Liechtensteinstrasse 52, ist in Schildberg, Provinz Posen, am 13. Dezember 1862 geboren, hat ihre Ausbildung in Breslau erhalten und sich der Werke s. Elit Felson.",.
Felson Elit,1159114714,female,"Felson, Elit. Biographie s. Emma Feibelsohn.","‒ Höhere Töchter. Humoresken aus dem Schulleben. 8. (133 m. Bildern.) Breslau 1896, F. Goerlich. n 1.25; geb. in Leinw. n 2.–"
Gnevkow Anna,1159125562,female,"*Gnevkow, Anna, Berlin NW., Zwinglistrasse 26, geboren am 16. September 1846 in Berlin, wurde, als die Tochter eines Landwirtes, der in der Mark begütert war, zunächst durch Erzieherinnen und Hauslehrer unterrichtet. Später wechselten die Eltern vielfach ihren Wohnsitz, und sie kam, zur weiteren Vervollständigung ihrer Ausbildung zu ihren Grosseltern, mütterlicherseits, dem Geheimrat Liman und seiner Frau, nach der Residenz. Hier besuchte sie während mehrerer Iahre die Königliche Elisabethschule, wurde auch mehrfach für fleissige Bestrebungen durch Prämien ausgezeichnet, kam aber mit dreizehn Iahren wieder aufs Land, zu den Eltern zurück, die inzwischen ein Gut in der Provinz Pommern erstanden. Hauslehrer vervollständigten damals ihre Ausbildung. Früh schon regte sich das Talent zum Schreiben und Dichten in dem Kinde. Mit 10 Iahren machte A. G. ihr erstes Gedicht, das später in einer Frauenzeitung gedruckt wurde; mit 14 Iahren schrieb sie die erste Novelle. Im Beginn der zwanziger Iahre trat sie mit ihren Arbeiten an die Öffentlichkeit und in rascher Folge wurden nun ihre Werke gedruckt. Zwischenhinein erschienen zahlreiche Erzählungen für die Iugend: im »Kindergarten« der Wildermuth, im »Töchteralbum« der Gumpert, in der »Kinderlaube« von Meinhold & Söhnen, und vielen anderen ähnlichen Zeitschriften. In umfassender Weise ist die Schriftstellerin auch noch heute auf dem Gebiete der Iugendschriftstellerei thätig. Auch für Erwachsene hat A. G. eine grosse Anzahl von Büchern geschrieben, die insgesamt A. Goldschmidt, Berlin, herausgab. Romane, Novellen, Skizzen und Beschreibungen brachten ausserdem in grosser Fülle die gelesensten Tagesund Romanzeitungen.","‒ Abendstunden. Erzählgn. 8. (316 m. 6 Chromolith.) Berlin 1872, Plahn. 3.– ‒ Amina Nov. 8. (121) Berlin 1886, Goldschmidt n –.50 ‒ Auf den Schritt. 1883. ‒ Auf grünem Ried. Erzählg. f. d. Iugend. Leipzig, A. Oehmigke. –.75 ‒ Aus dem Geleise Rom. 8. (384) Berlin 1880, Goldschmidt. 5.– ‒ Das Dorfprinzesserl. Nov. 12. (108) Ebda. 1886. n –.50 ‒ Die braune Käthe, Ella und Gertrud. Berlin, zum Felde. ‒ Die Manöverstütze. 2. Aufl. 12. (101) Berlin 1896, A. Goldschmidt. n –.50 ‒ Die Meistertochter. 12. (110) Ebda. 1884. n –.50 ‒ Drei Novellen f. d. reifere Iugend. ‒ Erika. Eine Erzählg. f. j. Mädchen. 8. (168) Salzwedel 1882, Schusters Witwe. n 2.–; kart. nn 2.50; geb. nn 3.– ‒ Für Kinderherzen. Erzählgn. f. Kinder v. 8–12 Iahren. 8. (320 m. 8 L.) Berlin 1875, Winckelmann & Söhne. 3.75 ‒ Mitten im Leben. Erzählg. f. uns. erwachs. Töchter. 8. (303 m Illustr.) Berlin 1885, Norddeutsches Verlags-Institut. geb. n 3.– ‒ Novellen. 8. (277) Berlin 1873, zum Felde. n 4.–"
Gnevkow Anna,1159125562,female,"Gnevkow, Anna. Auf grünem Ried. Erzählg. f. die Iugend. 12. (128 m. Titelbild) Leipzig 1897, A. Oehmigke. –.75 Biographie u. weitere Werke s. Band I.",.
Hermes Anna,1159125562,female,"Hermes, Anna. Neues praktisches Kochbuch für alle Stände u. Verhältnisse. Neue Ausgabe. 8. (96) Reutlingen 1897, Ensslin & Laiblin. bar –.50",.
Schwarzenau Marie,1159392498,female,"Schwarzenau, Marie von, Ps. L. v. Erlburg, geboren den 23. Mai 1815 als die Tochter eines hessischen Offiziers, gestorben am 4. April 1880 in Speyer. Werke s. L. v. Erlburg.",.
Schoener Clara,1159716285,female,"*Schoener, Frau Clara, geb. Geier, verw. Genzmer, Rom, Via Venti Settembre 4, am 3. Dezember 1838 in Mainz geboren, Gattin des in Rom lebenden Schriftstellers und Zeitungsberichterstatters Prof. Dr. Reinhold Schoener. C. Sch. ist Mitarbeiterin an verschiedenen Tagesblättern und Herausgeberin einiger Übersetzungen aus dem Italienischen, sowie (in Gemeinschaft mit ihrem Gatten) eines illustrierten Prachtwerkes über Rom.","‒ Antike Denkmäler u. Gebräuche. Übersetzg. aus dem Ital. der Gräfin Dr. Ersilia Lovatelli Caëtani. 8. (108) Leipzig 1896, G. Freund. 2.– ‒ Nach der Hochzeit. Von Neera. Übersetzg. 8. (142) Stuttgart 1893, Deutsche Verlags-Anstalt. 1.–; geb. 1.50 ‒ Rom. Illustr. Prachtwerk. 4. Wien 1898, E. Engel."
Brockdorff-Ahlefeldt Louise,1161379665,female,"□Brockdorff-Ahlefeldt, Gräfin Louise, Ascheberg, Holstein.","‒ Vom Regen in die Traufe. Eine leichtsinnige Geschichte. 8. (225) Elberfeld 1896, Lucas. 3.–"
Nickel Luise,1162155922,female,"*Nickel, Frau Luise, geb. Hoffmann, Freienwalde a. O., Restaurant-Hotel, Königshöh, ist 1839 in Bergen, Kreis Sternberg, als Tochter eines Gutsverwalters geboren. Da sie acht Geschwister waren, konnte der Vater für die Erziehung der Kinder wenig thun, auch Luise musste die Dorfschule besuchen und später sich in gräflichen Häusern als Kammerjungfer verdingen. Schon in jener Zeit hatte sie Gedichte geschrieben. Im 22. Iahre heiratete sie und wurde Mutter von sechs Kindern. 1872 bildete sie sich zur Hebamme aus, einem schweren dornenvollen Amte, in welchem sie ihre tiefernsten Erfahrungen sammelte. Sie schreibt für verschiedene Fachschriften auch Gedichte, Erlebnisse und dergleichen.",.
Falk Helene,1162199687,female,"□Falk, Frau Helene, geb. Iani, Breslau, Palmstrasse 28.",.
