name,gnd,gender,biography,bibliography
Detlef Hugo,1050460537,female,"Detlef, Hugo, Biographie s. Meta Detleffsen.","‒ Auf seine Stelle jeder Mann. Erzählg. 12. (48) Norden 1878, Soltau. n –.25 ‒ Aus eigner Kraft. 12. (86) Barmen 1880, Klein. n –.50 ‒ Ein Iahr m. deutschem Liederklange. Zwölf Bilder aus dem Alltagsleben. 2. Aufl. 12. (111) Norden 1890. Soltau. n 1.50; geb. m. Goldschn. n 2:50 ‒ Gottes Treu. 12. (46) Ebda. 1880. n –.25"
Malecka Marie,1050460618,female,"*Malecka, Frau Marie, geb. Stielow, Ps. Maria Stahl, Berlin N., Invalidenstrasse 40, geboren zu Kartzow bei Potsdam, den 23. November 1852. Bereits in ihren Mädchenjahren schriftstellerisch thätig, auf novellistischem und feuilletonistischem Gebiete, wurde diese Thätigkeit längere Zeit durch die Ehe und häufigen Aufenthaltswechsel im Ausland unterbrochen. Erst nachdem sie sich 1889 von ihrem Gatten getrennt und mit ihrem einzigen Kinde nach Deutschland heimgekehrt war, nahm sie die schriftstellerische Arbeit wieder auf. Seit 1893 ist Marie Stahl unter ihrem Mädchennamen Stielow ständiger Berliner Korrespondent der Westlichen Post zu St. Louis, Ms. U. S. A., ausserdem Mitarbeiterin für das Feuilleton zahlreicher Zeitungen. Werke s. Maria Stahl.",.
Stahl Marie,1050460618,female,"Stahl, Marie, Biographie s. Marie Malecka.","‒ Aus der Gründerzeit. Rom. 8. (318) Berlin 1896, O. Ianke. 4.– ‒ Die arme Vornehme. Rom. 8. (378) Ebda. 1892. 6.–; wohlf. Ausg. 2.– ‒ Frauenehre. Rom. 2 Tle. in 1 Bd. 8. (375) Ebda. 1896. 5.– ‒ Ich will. Rom. 8. (427) Berlin 1897, Deutsches Verlagshaus Bong & Co. 4.–; geb. 5.50 ‒ Manneswert. Rom. 2 Tle in 1 Bd. 8. (381) Berlin 1895, O. Ianke. 5.– ‒ Zwei Seelen. Nov. 8. (142) Ebda. 1896. 1.–"
Stielow Marie,1050460618,female,"Stielow, Marie, Leipzig, Hauptmannstrasse 4, geboren in Kartzow, den 23. November 1852, schreibt Novellen, Romane und Feuilletons.",.
Feaux Emmy,1050460677,female,"*Feaux, Frau Emmy du, geb. Asplind, Ps. Ernst Dorn, Talsen, Kurland, ist am 16. Februar 1837 als Tochter des schwedischen Ingenieurs Asplind geboren. Begabt mit einer aussergewöhnlichen, inviduellen Kraft, gelang es dem jungen Mädchen, als ihre Mutter durch den frühen Tod des Vaters in bedrängte Verhältnisse kam, jede freie Stunde mit ernsten, wissenschaftlichen Studien auszunutzen und die hilflose Lage durch energischen Fleiss verbessern zu helfen. Besonders war es das verlassene Gebiet der kurländischen Landesgeschichte, das sie interessierte. Durch sie angeregt erstanden mit neuem Eifer Altertumsforscher, welche die vernachlässigten Archive ordneten. Sie vermählte sich 1854 mit dem russischen Rentmeister T. du Feaux. Sie schreibt historische Novellen, Skizzen und Romane für das »Rigaer Tageblatt«, die »Dresdener Frauenzeitung«. Unter der Presse befinden sich die Novelle »Gefunden« und die Humoreske »Mit Hindernissen«. Die Erzählung »Mahnung« gilt Werke s. Ernst Dorn.",.
Gotthelf Henriette,1050469399,female,"*Gotthelf, Frau Henriette, geb. Levis, Paris, 8 Cité Condoreet, erblickte das Licht der Welt am 27. August 1856 in Hamburg, und besuchte dort die höhere Töchterschule. Sie vermählte sich 1875 mit dem Kaufmann Siegfried Gotthelf. Ihre Novellen und Skizzen, meist dem Pariser Leben entnommen, behandeln vorzugsweise Gegenstände elegischen Genres. Für die gelesensten Zeitschriften in Deutschland, Österreich, Ungarn, der Schweiz liefert sie Beiträge der verschiedensten Art, ebenso für französische Zeitungen in französischer Sprache.","‒ Auteurs modernes. Französisches Lesebuch für die Iugend. 8. (191) Stuttgart 1889, I. Engelhorn. 2–; geb. 4.– ‒ Marcelle. Orig.-Rom. 8. (239) Mannheim 1894, I. Bensheimers Verlag. n 4.–; geb. bar n 5.–"
Georgi Amanda,1050470672,female,"*Georgi, Frl. Amanda, Ps. A. Georgi von der See und Amadeus Georgi, Leipzig, Ranstätter Steinweg, ist in Iever den 26. April 1856 als Tochter des Apothekers Georgi geboren. Sie genoss ihre Schulbildung in Iever, Hooksiel a. d. Iade, Halle a. S. und Dresden, bildete sich sodann zur Lehrerin in Droyssig und Eisleben aus und bestand im Iuni 1879 ihr Examen für höhere Mädchenschulen. Zu ihrer weiteren Ausbildung war sie auch längere Zeit in Frankreich. Von Iugend auf hat sie sich stets gern schriftstellerisch beschäftigt. Ihre wankende, schwache Gesundheit hat ihr jedoch nicht erlaubt, irgend einen Beruf dauernd zu ergreifen und musste sie Ersatz für so vieles, was sie aus Gesundheitsrücksichten nicht thun durfte, in geistigen Beschäftigungen suchen. Sie schrieb Novellen, Erzählungen, Märchen in verschiedenen Blättern. Ihre Gedichte und Aufsätze erschienen in der New-Yorker Staatszeitung, Werke s. Amadeus Georgi und A. Georgi von der See.",.
Friedländer-Werther Emma,1050471105,female,"Friedländer-Werther, Emma, Berlin, geboren am 13. Mai 1857 zu Masselwitz bei Breslau als die Tochter des Rittergutsbesitzers Werther, wuchs in sehr günstigen Verhältnissen auf. Im jugendlichen Alter vermählte sie sich nach Breslau, wo sie in den ersten Gesellschaftskreisen eine hervorragende Stellung einnahm; später siedelte sie mit ihrer Familie nach Berlin über. Hier angeregt durch den Verkehr mit litterarischen Grössen, gab sie dann auch ihrem schriftstellerischen Drange Ausdruck, indem sie in Tagesblättern eine Reihe humoristischer Skizzen und Novelletten veröffentlichte, welche später in Buchform erschienen. Werke s. Band I.",.
Gebauer Hulda,1050471156,female,"Gebauer, Hulda, in Klein-Nuhr bei Wehlau. Eine einfache Ziegelarbeiterin, die trotz ihrer harten Arbeitsfrohnde, trotz ihrer Kränklichkeit und ihrer mangelhaften Bildung fraglos eine hohe poetische Begabung in sich trägt. Zurückgezogen und häuslich lebt die Frau ihrem Manne und ihrer Familie, bescheiden kommt sie tagtäglich ihren Pflichten nach und findet doch Zeit, das, was sie bewegt, in innige und sinnige Verse zu kleiden. Einige Proben ihrer Dichtungen brachte das »Berliner Tageblatt«.",.
Edel Margarete,1050471504,female,"*Edel, Frl. Margarete, Würzburg, Kettengasse 3, ist am 7. März 1846 als Tochter des Professors an der Universität Dr. Karl Edel zu München geboren. Dem geistigen Einflusse ihres Vaters sowie häufigen Reisen nach Italien verdankt sie ihre geistige Entwickelung wie die Anregung zu der untenstehenden kleinen Dichtung.","‒ Der Schützling v. San Gregorio. Ein Sang aus Venedigs Vorzeit. 8. (107) Dresden 1894, E. Pierson. n 1.50; geb. m. Goldschn. n 2.50"
Thalau Marie,1050477189,female,"Thalau, Marie. Frauenleben. Führungen. Orig.-Erzählgn. 12. (190) Paderborn 1888. Iunfermann. 1.80; geb. 2.70",.
Schröder Mathilde,1050519035,female,"Schröder, Mathilde. Die geschickte rheinische Köchin. 8. (551) Wesel 1851, A. Bagel. 2.50",.
Claud-Saar Anna,1050524160,female,"*Claud-Saar, Frau Anna, geb. Scholz, Nizza, Rue Masséna 26, wurde am 10. März 1853 während eines Aufenthaltes ihrer in Wien lebenden Eltern um, wie sie mit Humor bemerkt, nach schlesischer Sitte als erstes Enkelkind bäuerlicher Grosseltern einer Anzahl Federbetten, einer Kuh und etlicher Kartoffelrechte nicht verlustig zu gehen, über einem Kuhstall zu Lindenau in Schlesien geboren. Nachdem ihr Vater, der Mühlenund Maschinenbauer war, infolge verunglückter Geschäftsunternehmungen in Strehlen, wieder nach Wien zog, besuchte sie die Volksschule in Gaudenzdorf. Ihr übersprudelnder, nicht zu bändigender Humor, sowie ihre lebhafte Phantasie, fanden nur geteilten Beifall und zogen ihr wiederholt Strafen zu. Trotzdem setzte sie es durch, dass sie »nach etlichen höheren Töchterschulen« auch die Theaterschule »Polyhymnia« besuchen durfte. Sie war zuerst an verschiedenen Provinzialbühnen thätig, bekam aber schon 1872 ein Engagement bei Laube am Wiener Stadttheater, wo sie sich bei der ersten Leseprobe in den Schauspieler Claud-Saar verliebte, den sie auch 1875 heiratete. Erst 1890, als ihr Mann seine Stellung als Regisseur und Dramaturg aufgegeben und zu seinen französischen Verwandten nach Nizza übersiedeln musste, fing sie an zu schreiben. Die »Bilder aus",.
