name,gnd,gender,biography,bibliography
Marenholtz-Bülow,116768428,female,"Marenholtz-Bülow, Frau von, geb. von Bülow, geboren am 5. Mai (1810) 1811, gestorben den 9. Ianuar 1893 in Dresden. Inhalt: 1. Theorie der Fröbelschen Erziehungslehre. (164) 1886. n 4.– 2. Die Praxis der Fröbelschen Erziehungslehre. (187 m. 50 L.) 1887. n 10.–","‒ Das Kind u. sein Wesen. Beiträge zum Verständnis der Fröbelschen Erziehungslehre. 2. Aufl. 8. (220) Kassel 1878, Wigand. n 3.– ‒ Der Kindergarten, des Kindes erste Werkstätte. 2. Aufl. 8. (68 m. 3 L.) Dresden 1878, Beyl & Kämmerer. 1.20 ‒ Die Arbeit u. die neue Erziehung nach Fröbels Methode. 2. Aufl. 8. (329) Kassel 1875, Wigand. n 4.50 ‒ Die Erscheinungen der Zeit u. die Aufgaben der Erziehung. Mahnruf zur Bethätigg. an der Lösg. der erzieht. Aufgaben der Gegenwart. 8. (40) Dresden 1879, Burdach. n –.50 ‒ Die kindlichen Triebe u. die Bedeutung des kindlichen Spiels. Beitrag zum Verständnis der Fröbelschen Erziehungsweise im Kindergarten. 8. (49) Kassel 1878, Wigand. n 1.– ‒ Erziehung der Gegenwart. Zeitschrift. Gegründet v. B. v. M.-B. ‒ Gesammelte Beiträge zum Verständnis der Fröbelschen Erziehungsidee. 1. u. 2. Bd. 8. (420) (1876) 1877, Kassel, Wigand. à n 2.– ‒ Theoretisches u. praktisches Handbuch der Fröbelschen Erziehungslehre. 2 Tle. 8. Kassel, Wigand. n 14.–"
Marezoll Friederike Karoline Luise,116769513,female,"Marezoll, Karoline Luise Friederike, die Tochter des früheren Universitätsprofessors Marezoll in Göttingen, später in Iena, Verfasserin der Erzählungen »Kenneth« und »Ruth«, 1865, und Übersetzerin des Romans »Ansiedler«, von Cooper.","‒ Frauen-Spiegel. Vierteljahrschrift f. Frauen. Unter Mitwirkg. der geachtetsten Schriftstellerinnen, herausgegeben von L. M. 1. u. 2. Bd. 8. (628) Leipzig 1840, Gebr. Reichenbach. 3.30 ‒ Grace Dermott. Nach d. Engl. 8. (226) Leipzig 1863, Hartknoch. 2.25 ‒ Leonore u. Mathilde od. moderne Bildung. ‒ Margarete Browning. Nach d. Engl. 8. (165) Leipzig 1863, Hartknoch. 1.50"
Marezoll Friederike Karoline Luise,116769513,female,"Marezoll, Karoline Luise Friederike. Der Mönch von Cimiés. Nach dem Engl. d. Mistress Sherwood. 2 Tle. 12. (344) Reutlingen 1840, Ensslin & Laiblin. 4.15","‒ Die Nonne. Nach dem Engl. d. Mistress Sherwood. 3. Aufl. 12. (272) Ebda. 1840. 3.– ‒ Kenneth od. der Rückzug der grossen Armee. Aus dem Engl. der Miss. Yonge Obers. 16. (355) Leipzig 1865, G. Wigand. 2.–"
Marezoll Karoline,116769513,female,"Marezoll, Karoline. Leonore u. Mathilde od. moderne Bildung. Frei nach dem Engl. der Catharine Sinclair. 3 Bde. 8. (784) Leipzig 1846, Gebhardt & Reisland. 6.75 Ergänzg. zu K. L. F. Marezoll. Band II.","‒ Marie n. Florence. Eine Erzählg. f. d. Iugend. Nach dem Engl. der Mrs. Tytler. 2. Ausg. 16. (203) Gotha 1854, Müller. 1.20 ‒ Ruth u. ihre Freundinnen. Aus d. Engl. der Miss. Yonge übers. 16. (292 m. Illustr.) Leipzig 1865, G. Wigand. 2.–"
Baisch Amalie,116769998,female,"*Baisch, Frau Amalie., geb. Marggraff, Ps. Ernesta, München, Barerstrasse 14, als Tochter des bekannten Ästhetikers und Akademie-Professors Dr. Rudolf Marggraff, in München den 8. Oktober 1859 geboren, erhielt eine ebenso gediegene als gesellschaftlich abgerundete Erziehung im Kgl. Max-Ioseph-Stift. Um ihre Neigung, die weite Welt zu sehen und ihre Kenntnisse durch Reisen zu erweitern, befriedigen zu können, nahm sie in Paris eine Stelle als Erzieherin an, bekam in dieser Thätigkeit viel interessante Einblicke in die Pariser Salons und schärfte daselbst ihr Urteil und ihre Beobachtungsgabe. Diese Fülle neuer Eindrücke und Anregungen, die sie in Paris und auf ihren Reisen fand, verarbeitete Amalie Baisch in kleinen Skizzen und Plaudereien, auch sammelte sie in Paris bereits das Material zu ihrem Buche: »Aus der Töchterschule ins Leben.« Im Iahre 1885 verheiratete sie sich mit dem Schriftsteller Otto Baisch, der als Chefredakteur von »Über Land und Meer« in Stuttgart berufen wurde. In diesem interessanten Wirkungskreis ihres Gatten, der sie mit der ganzen litterarischen Welt in Verbindung brachte, fand Amalie Baisch die grösste geistige Anregung und Bethätigung ihrer schriftstellerischen Begabung. Nach dem Tode ihres Gatten siedelte Amalie Baisch wieder in ihre alte Heimat München über, wo sie hin und wieder mit kleinen litterarischen Arbeiten an die Öffentlichkeit tritt.","‒ Aus der Töchterschule ins Leben. Ein allseit. Berater f. Deutschlands Iungfrauen. Unter Mitwirkg. hervorrag. Kräfte herausgegeben. Mit 1 Titelbild von Eman. Spitzer. 9. Aufl. 8. (XII, 442) Stuttgart 1897. Deutsche Verlags-Anstalt. geb. 6.– ‒ Der Mutter Tagebuch. Aufzeichngn. über die ersten Lebensjahre ihres Kindes. Mit Bildern v. Ludwig v. Kramer. 8. (150) Stuttgart 1893. K. Thienemann. geb. in Leinw. n 12.– ‒ Die kleine Feuerwehr, m. Bildern v. F. Flinzer. 4. (24 m. Illustr. u. 8 farb. Taf.) Stuttgart 1892, G. Weise. kart. 2.50 ‒ Ins eigene Heim. Ein Buch für erwachsene Mädchen u. junge Frauen. Unter Mitwirkg. bewährter Kräfte. 8. Aufl. 8. (VIII 416) Stuttgart 1893, Deutsche Verlags-Anstalt, geb. in Leinw. m. Goldschn. n 6.–"
Gontard,116772468,female,"Gontard, Frau, Ps. Diotima.",.
Brun Ida,116776439,female,"*Brun, Frl. Ida, Edle v. Brunsig, Dresden, Fürstenstrasse 47, Ps. I. v. Brun-Barnow, Stiftsdame, wurde zu Breslau den 9. März als Tochter des Oberst von Brun geboren. Gern hätte sie, im Besitze eines schönen Maltalentes, sich dem Künstlerberufe gewidmet, doch musste sie entsagen, da nach des Vaters Tode die Erziehung der Brüder die vorhandenen Mittel in Anspruch nahm. Trotzdem gelang es ihr, sich selbst den Lebensweg zu bahnen, indem sie sich der Schriftstellerei widmete und zwar mit dem Erfolge, dass sie zu der Sammlung von Aufsätzen über die Selbsterziehung unter dem Titel »Frauenglück« und »Ein Wort an die deutschen Frauen« von der verstorbenen Kaiserin Augusta, sowie von anderen deutschen Fürstinnen anerkennende Kabinetsschreiben und die vortrefflichsten Kritiken erhielt. In Zeitschriften sind Novellen und grössere Erzählungen, z.B. »Alexanderhof«, »Edelgeist«, »Malve«, »Der Vormund«, »Die Schützlinge« u. and. zerstreut und harren noch der Buchausgabe. Werke s. Ida v. Brun-Barnow.",.
Brun-Barnow Ida,116776439,female,"Brun-Barnow, Ida von, Biographie s. Ida von Brun.‒ Auf dem Dohlennest. Besiegt. Dunkle Blätter aus einem Dichterleben. Nov. 1880.","‒ Das Frauenglück. Herzensworte f. die Frauenwelt. 8. (140) Leipzig (1884), C. A. Koch. n 1.50; geb. n 2.50 ‒ Die letzten eines alten Geschlechts. Erzählg. 1879. ‒ Die Tochter des Priesters. Rom. 1879. ‒ Ein einsames Leben. 8. (40 m. Bildnis) Lübeck 1896, Verlag der Novellen-Bibliothek. n –.25 ‒ Ein Frauenherz. 8. (144) Dresden 1896, E. Pierson. n 2.–"
Brun-Barnow Ida,116776439,female,"Brun-Barnow, Ida von. Er und Sie. Breslau 1898, Schottländer. S. auch Band I.",.
Brunnemann Elisabeth,116777575,female,"*Brunnemann, Frl. Elisabeth, Meissen, Thalstrasse 104 b, geboren 6. Mai 1865 in Meissen, ist wissenschaftliche Übersetzerin und Kritikerin. Sie macht in Paris und London Studien für das litterarische und kunstgeschichtliche Essay, um demnächst mit einem Buche über modernste Litteraturströmungen Frankreichs an die Öffentlichkeit zu treten. Auch hat sich die Schriftstellerin novellistisch bethätigt.",.
Freytag Josephine,116787058,female,"*Freytag, Frl. Iosephine, Berlin W., Winterfeldstrasse 32, ist am 4. März 1831 zu Rozdrazewo, Kreis Krotoschin, geboren und im vierten Iahre mit den Eltern nach dem Rittergut Gimmel in Schlesien, das von ihrem Vater erworben worden war, übergesiedelt. Ohne direkten Unterricht, nur bei dem Spiel mit kleinen Puppen, von denen jede einen Buchstaben auf der Brust trug, gelegentlich von ihrem Vater, welchem ihr gutes Gedächtnis Freude machte, unterwiesen, lernte sie die Anfangsgründe des Lesens und schliesslich dieses selbst. Ihre Mutter war eine stets kränkliche Frau, die nur ihrem Kummer lebte, nachdem ihr von zwölf Kindern vier sehr früh gestorben waren. Sie konnte kein Geräusch vertragen und jede Lebhaftigkeit war ihr unangenehm. Von ihrem Vater wurde I. F. auf seinen Fahrten durch Feld und Wald viel mitgenommen, wodurch sie schon als Kind ein grosses Interesse für Pflanzen gewann und bald Gärtnern und Kräuterfrauen nach dem Nutzen oder der Schädlichkeit dieser und jener Pflanzen fragte. Mit neun Iahren verlor sie ihren Vater und nach seinem Tode hörte bald jeder Unterricht auf. An Stelle dessen musste sie sich der Pflege einer kranken Schwester widmen. Im Iahre 1844 kam sie zum Zwecke der Vorbereitung zur Konfirmation nach Gnadenfrei, wo zu damaliger Zeit wohl französischer Unterricht erteilt wurde, aber kein solcher in der deutschen Sprache. Dann kehrte sie wieder nach Hause zurück und verlebte Sommer und Herbst meist bei Verwandten väterlicherseits auf dem Lande. Von polnischen Kindern, welche im Walde Pilze suchten, lernte sie dieselben bald genauer kennen und machte mancherlei Beobachtungen an ihnen. Dem Studium der Pilze hat sie auch in späterer Zeit ein besonderes Interesse bewahrt und nach Iahren darüber Abhandlungen geschrieben und Vorträge gehalten, welche ihr viele Anerkennung eingebracht haben. Im Lehrerinnen-Seminar in Posen hatte sie 1853 das Examen als solche abgelegt und war später als Lehrerin und Schulvorsteherin thätig. Nach Berlin übersiedelt, war sie mit Erziehungsfragen eifrig beschäftigt und beteiligte sich in hervorragender Weise bei der Gründung des ersten Kindergartens in Berlin. Sie wandte sich auch dem Studium der Kunstgeschichte zu, studierte Litteraturgeschichte, ganz besonders die Simplicissimusfrage, in betreff derer sie nach Ankauf alter Werke zu wichtigen neuen Beweisen gelangte, dass nicht Grimmelshausen, sondern S. Melchers der Verfasser des Simplicissimus sei. Nach langen, schweren Krankheitszeiten wandte sie sich auch dem Studium der",.
Cappilleri Hermine,116787619,female,"*Cappilleri, Hermine, geb. Czigler v. Eny-Vecse, Wien II, Untere Donaustrasse 49, ist am 13. Ianuar 1840 in Pest geboren, und siedelte mit ihren Eltern während der Revolution nach Wien über. Sie zeigte zunächst ausgesprochene Fähigkeiten für Malerei und Musik, und erst nach einem längeren Krankenlager erwachte ihre dichterische Anlage, welche ihr auch, als die schwersten Schicksalsschläge über sie hereinbrachen, den dornenvollen Lebenspfad ebnen half. 1864 gründete sie die vom Staate subventionierte belletristisch-encyklopädische Werke s. Hermine Czigler v. Eny-Vecse.",.
Czigler von Eny-Vecse ,116787619,female,"Czigler von Eny-Vecse, Hermine, Biographie s. Hermine Cappilleri.","‒ Aus der Tiefe. 1. Aufl. 1873. 2. Aufl. 1875. Wien. ‒ Blüten u. Blätter. 1862. ‒ Dichtergrüsse. 1860. ‒ Die Wiedereroberg. Panoniens. 1878. 12. (102) Pressburg 1877, G. Heckenast Nachf. Ermäss. Preis –.50 ‒ Iugendträume. 8. (284) Wien 1858, Gerolds Sohn. n 4.– ‒ Liederkranz. 1859. ‒ Poesiegestalten. Gedichte. 2 Bde. 8. (558) Pest 1863, Grill. 9.– ‒ Streifzüge a. d. Gebiete d. Kulturlebens. 8. (223) Wien 1885, Schmid. n 3.20"
Gottberg Anna,116788542,female,"*Gottberg, Anna von, geb. Freiin von Rottenberg, Ps. A v. R. Enberg, Dresden, Neustadt, Hospitalstrasse 6, wurde am 10. März 1826 als die Tochter des Freiherrn von Rottenberg auf dem Rittergut Reisewitz bei Neisse in Schlesien geboren und, da der Vater sehr leidend war, in ländlicher Stille und Einsamkeit erzogen. Eine französische Gouvernante und ein Landgeistlicher leiteten den Unterricht im Elternhause, an dem sie mit ihren 3 Schwestern teilnahm. Dieser Lehrer war es auch, der zuerst sie zu den ersten poetischen Versuchen ermunterte. Aber nicht nur der Dichtkunst, sondern auch der Musik hatte sie sich hingegeben und ihr Streben wurde auch hierin durch einen bedeutenden Lehrer gefördert. Den erblindeten Vater aber heiterte sie mit der Musik auf. Im Iahre 1862, nach dem Tode ihres unglücklichen Vaters, reichte sie einem preussischen Offizier, v. Gottberg, die Hand zum Bunde, mit dem sie nach Beendigung des Krieges 1871 nach Dresden übersiedelte. Werke s. A. v. R. Enberg.",.
Frick Ida,116788763,female,"*Frick, Frau Ida, Ps. I. Fremann, München, Schellingstrasse 38 II, ist im Iahre 1824 am 23. Mai zu Zweibrücken als die Tochter eines Rentamtsbeamten geboren; erhielt ihre Erziehung in dem Grossherzoglichen Institut zu Mannheim und siedelte später mit den Eltern nach Lindau über, wohin ihr Vater versetzt wurde. Mit 20 Iahren heiratete sie einen Rentamtsbeamten der Bayerischen Pfalz. Trotz der Erfüllung ihrer Pflichten, welche ihr dann schon durch die Erziehung der Kinder erwuchsen, sorgte sie in Gemeinschaft ihres Gatten stets auch für geistige Thätigkeit. Nach 25jähriger Ehe verlor sie ihren Gatten, welcher einem Gehirnleiden erlag. Bei schmal bemessenen Mitteln und sechs Kindern, welche noch der Erziehung bedurften, waren die Sorgen nicht gering. Einen Sohn verlor sie im Krieg 1870/71, bald darauf eine Tochter. Sie nahm eine Repräsentantenstelle an, welche sie vier Iahre verwaltete und in welcher Zeit ihr erster Roman entstand. Nach einem mehrjährigen Aufenthalt in Rotterdam übersiedelte sie nach München, wo sie sich ganz der Schriftstellerei widmete. Sie übersetzte auch manches aus dem Holländischen.","‒ Aus den Bergen. 8. (302) Leipzig 1851, Wienbrack. 3.60 ‒ Beharrlichkeit führt zum Ziele. ‒ Der Dualist. Rom. 2 Bde. 8. (368) Leipzig 1841, Bösenberg. in verziert, farb. Umschlag 5.50 ‒ Der Frauen Sklaventum u. Freiheit. Ein Traum am Hans-Heiling-Felsen. Allen deutschen Frauen u. Iungfrauen gewidmet. 12. (72) Dresden u. Leipzig 1845. Arnoldische Buchhandlung. 1.50 ‒ Der Irrtum eines Frauenherzens. ‒ Des Kolibri Armband. Übers. ‒ Die neue Frau Verhooghe."
Frick Ida,116788763,female,"Frick, Ida. Die opfernden Götter. Rom. 2 Tle. 18. (494) Wien 1862. Leipzig E. I. Günther. Subskr.-Pr. n 1.–","‒ Die Totlebendigen. Rom. 2 Bde. 2. Aufl. 8. (649) 1848, 1851. Stuttgart, Hallberger. 6.– ‒ Durch Nacht zum Licht. Rom. in 4 Büchern. 2 Bde. 8. (536 m. 2 Stahlst.) Leipzig 1843, Focke. 9.– ‒ Eigensinnig. ‒ Ein Schneesturm. ‒ Ekstase Übers. ‒ Errungen. ‒ Erzstufen für 1842. Nov. u. Erzählgn. 12. (256) Dresden 1841, Bromme. in verziert, farb. Umschlag 4.50 ‒ Falsches Spiel. ‒ Feldblumen. 2 Nov. 1. Bd.: Iohanna Shore. – 2. Bd.: Die Familie von Felsing. 8. (364) Grimma 1840, Verlags-Comptoir. 5. – ‒ Haas u. Liebe. Übers. ‒ Helm. Übers. ‒ Im Hause des Bürgermeisters. Übers. ‒ Isabella Stanley. Übers. ‒ Keine Politik. Rom. 2 Tle. 8. (424) Leipzig 1850, Wienbrack. 4.20 ‒ Krüppel. Übers. ‒ Majury Acland. Übers. ‒ Mohammed u. seine Frauen. Ein biograph. Rom. in 3 Abteilgn. 1. Abteilg.: Der Reformator. – 2. Abteilg: Der Enttäuschte 8. (1. u. 2. Abteilg. 582) Dresden u. Leipzig 1844, Arnoldische Buchhandlung. 13.50 ‒ Nach 20 Iahren. ‒ Novellen. 2 Bde. 8. (401) Leipzig 1860, Plauen, Schröter. geb. 4.– ‒ Ohne Mitgift ‒ Romeo v. Astur Grange. Übers. ‒ Silberne Pfeifchen. ‒ Sirene. Rom. 2 Tle. 8. (488) Leipzig 1852, Wienbrack. 8.– ‒ Sybrecht Willms. E. histor. Rom. in 6 Abschnitten. 2 Tle. 8. (436) Dresden 1843, Arnoldische Buchhandlung. 6.75 ‒ Ulbo Garoema. Übers. ‒ Verlassen – Glücklich. ‒ Vor und auf den Brettern. Schauspieler-Memoiren. 2. Tl. 8. (306) Leipzig, Arnold. 3.90; 1. u. 2.: 8.40 ‒ Weihnachtsabend. ‒ Wie der Grossvater die Grossmutter nahm. ‒ Zweites Leben. Übers."
Frick Ida,116788763,female,"Frick, Ida, s. Ida Krempe. Band I.","‒ Abschied. Novellen. 1865. ‒ Aus den Bergen. 8. (302) Leipzig 1851, Wienbrack. 3.60 ‒ Der Dualist. Rom. 2 Bde. 8. (368) Leipzig 1841, Bösenberg. In verziert. farb. Umschlag 5.50 ‒ Der Frauen Sklaventum u. Freiheit. Ein Traum am Hans-Heiling-Felsen. Allen deutschen Frauen u. Iungfrauen gewidmet. 12. (72) Dresden u. Leipzig 1845, Arnoldische Buchhandlung. 1.50 ‒ Die opfernden Götter. Rom. 2 Tle. 16. (494) Wien 1862, Leipzig, E. I. Günther. Subskr.-Pr. 1.– ‒ Die Totlebendigen. Rom. 2 Bde. 2. Aufl. 8. (649) (1848) 1851, Stuttgart, Hallberger. 6.– ‒ Durch Nacht zum Licht. Rom. in vier Büchern. 2 Bde. mit 2 Stahlst. 8. (536) Leipzig 1843, Focke. 9.– ‒ Erzstufen für 1842. Novellen u. Erzählgn. 12. (256) Dresden 1841, Bromme. In verziert farb. Umschlag 4.50 ‒ Feldblumen. 2 Nov. 1. Bd. Iohanna Shore. 2. Bd. Die Familie von Felsing. 8. (364) Grimma 1840, Verlags-Comptoir. 5.– ‒ Keine Politik. Rom. 2 Tle. 8. (424) Leipzig 1850, Wienbrack. 4.20"
