name,gnd,gender,biography,bibliography
Taubert Agnes,101295294,female,"Taubert, Agnes, geboren den 7. Ianuar 1844 zu Stralsund, gestorben am 8. Mai 1877 in Berlin.",.
Michaëlis Henriette,101483694,female,"*Michaëlis, Frl. Henriette, Berlin, Karlstrasse 14. Geboren zu Berlin am 6. Iuli 1849 als dritte Tochter des durch seine Arbeiten auf dem Gebiete der Stenographie, Orthographie und Sprachphysiologie bekannten Professors Dr. G. Michaëlis, legte H. M. nach absolvierten Schulen die Lehrerinnenprüfung ab, erteilte 4 Iahre Privatunterricht, während welcher Zeit sie schon den Grund zu einem italienischen Wörterbuch legte, welches 1879 in 2 Teilen bei Brockhaus erschien und bisher 12 Auflagen erlebte. Es folgte 1887 ein portugiesisch-deutsches Wörterbuch bei demselben Verleger und zugleich ein portugiesisch-englisches Wörterbuch. 1896 erschien ein Auszug aus dem italienischen Wörterbuch. Im Laufe des nächsten Iahres wird eine Neubearbeitung des grösseren italienischen Wörterbuches in erweitertem Umfange erscheinen. 1. Portuguese-Engl. (731) 2. Engl.-Portuguese. (743)","‒ A new dictionary of the Portuguese and Engl. languages. Based on a manuscript of I. Cornet. 2 parts. 8. Leipzig 1893, F. A. Brockhaus. à 13 50; geb. à. 15.– ‒ Neues Taschen-Wörterbuch der italienischen u. deutschen Sprache f. d. Schulu. Handgebrauch. 2 Tle. 8. (1024) Ebda. 1895. 6.–; in 1 Bd. geb. 7.– ‒ Neues Wörterbuch der portugiesischen u. deutschen Sprache. 2 Tle. 4. Aufl. 8. (1310) Ebda. 1896. à 15.–; geb. à 18.–; in 1 Bd. geb. à 17.– ‒ Vollständiges Wörterbuch d. italienischen u. deutschen Sprache. 2 Tle. 11. Aufl. 8. (1360) Ebda. 1894. 12.–; geb. 15.–; in 1 Bd. geb. 14.–"
Oehler Luise,101660944,female,"Oehler, Luise. Bilder aus Iapan. Land, Leute u. Mission des japan. Inselreichs. 8. (64 m. Abbildgn.) Basel 1896, Missionsbuchhandlung. n –.20","‒ C. H. Spurgeons Leben. 8. (296) Calw u. Stuttgart 1897, Vereinsbuchhandlung. geb. n 2.–"
Frost Laura,101731566,female,"*Frost, Frau Landgerichtsrat Laura, Königsberg, Kalthöfschestrasse 37 b ist am 8. November 1851 in Bartenstein, als Tochter eines wohlhabenden Kaufmannes, geboren. Sie besuchte die Schulen in Bartenstein und Danzig und machte in Königsberg ihr Lehrerinnenexamen. Sie unterrichtete vier Iahre mit grossem Eifer und verheiratete sich dann mit dem Landgerichtsrat Frost in Bartenstein. Nach elfjähriger glücklicher Ehe starb der Gatte, sie im Alter von 33 Iahren mit vier Kindern zurücklassend. Eine Anzahl tief ernster Gedichte gaben ihrem Schmerz und ihrer Liebe Ausdruck. Auch kleine novellistische Sachen entsanden und wurden – unter verschiedenen Namen – gedruckt. Seit einem Iahre schreibt sie unter eigenem Namen. Aufsätze von ihr sind in Zeitungen wie: Tilsiter Zeitung, Reichsblatt, Hartungsche (Königsberger) Zeitung, Akademische Revue etc. erschienen; einzelne Gedichte sind in Familienblättern gedruckt.",.
Orleans Elisabeth Luise Helene,101930992,female,"Orleans, Helene Luise Elisabeth Herzogin von, geboren 1814 zu Schwerin, gestorben 1858 zu Schloss Claremont.",‒ Blüten u. Perlen.
Becher Emmy,102165874,female,"Becher, Frau Emmy. Eine gelbe Aster. Übers. aus dem Engl. d. Iota. Rom. 2 Bde. 8. (319) Stuttgart 1896, I. Engelhorn. –.50; geb. –.75 Weitere Werke s. Band I.","‒ Liebe und Gymnastik. Übers. d. De Amici's Fra scuola e casa. Engelhorns Allgemeine Romanbibliothek. (Ebda. 1897.) –.50 ‒ Was der heilige Ioseph vermag. (La Neuvaine de Colette.) Aus dem Franz. der Ieanne Schultz, von E. B. 4. (267) Ebda. 1892. geb. 12.–"
Emmy,102165874,female,"Emmy, Tante, Biographie und Werke s. Emmy Giehrl.","‒ Allerlei Geschichten. Der lieben Kinderwelt geboten. 8. (204 m. H. u. 2. Farbdr.) Straubing 1892, Volksu. Iugendschriften Verlag. geb. n 4.50 ‒ Kinderbüchlein. 2 Bdchn. 12. (223 m. Illustr.) Donauwörth 1888, L. Auer. geb. à n 1.– ‒ Märchen f. grosse u. kleine Kinder. 3. Aufl. 8. (532 m. Illustr.) Ebda. 1897. geb. n 4.– ‒ Meinen lieben Kleinen! Ein Bilderbuch. 4. (24 Chromolith. m. Text.) Ebda. 1888. geb. n 4.– ‒ New fairy tales for children young and old, translated by Emy Gordon by permission of the author. With aunt Emmy's portrait. 8. (247 m. Illustr.) Ebda. 1889. geb. n 3.–"
Emmy ,102165874,female,"Emmy. Im Schacht Gefundenes. 16. (80) Grünberg 1854, Weiss. n 1.50","‒ Unseren Mädchenknospen. Poesie u. Prosa. 16. (225) Berlin 1863, Roskowski. 1.50; geb. 2.25"
Mohnicke Selma,102179905,female,"Mohnicke, Selma. Gesellschaft u. Einsamkeit. Von Waldo Ralph Emerson. Aus dem Engl. v. S. M. 2. Aufl. 16. (410) (1871) 1875, Bremen, Kühtmann & Co. n 3.–; geb. n 4.–","‒ Über Bücher. Ein Essay von Waldo Ralph Emerson. Aus dem Engl. v. S. M. Aus: »Gesellschaft u. Einsamkeit«, 16. (61) Ebda. 1875. n 1.–"
Thal Luise,102211671,female,"Thal, Luise, s. Hedwig Wolf.",.
Wolf Hedwig,102211671,female,"Wolf, Hedwig, Ps. Luise Thal, geboren am 15. April 1831, gestorben in Hietzing b. Wien am 3. Ianuar 1893. 1. Don Iusto. – Staub u. Asche. – Eine Fürbitte. – Ranoque. – Das Kissen des Iesuskindes. – Verlästert. (159) 1891. 2. Iuan Miseria. (170) 1893.","‒ Des Lebens traurige Komödie. Sittenbilder a. d. span. Leben. Von P. L. Coloma. Übersetzg. 2 Bde. 8. Wien. Austria. à 1.80 ‒ Drei spanische Sittengemälde. Aus dem Span. d. Caballero übers. 1863. ‒ Elia. Aus dem Span. d. Caballero übers. 1860. ‒ Neueste Schriften von F. Caballero. Übersetzg. 8. (214) Wien 1863, Kirsch. 2.– ‒ Novellen u. Erzählungen. 8. (408) Paderborn 1861, Schöningh. 2.50 ‒ Relig. Aufsätze von F. Caballero. Übers. v. H. W. 8. (164) Wien 1865, Kirsch. 1.20"
Clodius Julie Friederike Henriette,102439974,female,"Clodius, Iulie Friederike Henriette, geborne Stölzel, geboren 1755 in Altenburg, gestorben 1805 in Dresden.",.
Gebhardt Natalie Cora,102552185,female,"Gebhardt, Cora, Natalie, geboren den 12. April 1782 in Dresden, gestorben den 26. Oktober 1827.",.
Goldsmith Sophie,102634459,female,"Goldsmith, Sophie. Beiträge zur Entwickelungsgeschichte der Fibrovasalmassen im Stengel u. in der Hauptwurzel der Dicotyledonen. 4. (48 m. 6 Lith.) Zürich 1876, Schmidt. n 8.–",.
Helms Anna,102780242,female,"Helms, Anna, s. Gräfin Anna Zech.","‒ Der goldene Chersones. Übers. nach Bird. 1884. ‒ Der Krieg zwischen Russland und der Türkei, nach Behr. Berlin 1878, E. Bock. ‒ Eine Segelfahrt um die Welt. Nach Brassey. 6 Aufl. (1879) 1883, Leipzig, F. Hirt & Sohn. ‒ Heinz Treuaug, wie er ein Ritter ward und wie er den Freimut geschwungen hat, d. reif. Iugend geschildert. 8. (228 m. H.) Ebda. 1881. 4.50; geb. 6.– ‒ Im Lande der Mitternachtsonne. Übers. nach Paul B. du Chaillu. 2. Aufl. 1882 ‒ Seefahrten und Wanderungen vom Hyde-Park zum goldenen Horn. 1881."
Helms Anna,102780242,female,"Helms, Anna. Sonnenschein und Sturm im Osten. Nach Brassey. 1881,",‒ Tisdel: Kongo-Berichte. 5. Aufl. Frohberg. ‒ Vierzigtausend Meilen durch die Tropen und den Passat.
Zech Anna,102780242,female,"Zech, Frau Gräfin Anna, geb. Helms, Weimar. Sie begleitete ihren Gatten nach Ceylon und als derselbe als stellvertretender Generaldirektor nach Deutsch-Neu-Guinea berufen wurde, auch dorthin, später nach Deutsch-Ostafrika, wo er 1896 starb, seine Gattin als grenzenlos unglückliche, gebrochene Frau zurücklassend, die nur noch durch ihr einziges Kind, ein Mädchen, Halt am Leben findet. Sie lebt gegenwärtig in Weimar. Die unter ihrem Mädchennamen Anna Helms veröffentlichten Werke hatte sie vor ihrer Verheiratung geschrieben. Nach derselben hat Gräfin A. Z. bloss einige kleine Berichte in Zeitungen veröffentlicht. Werke s. Anna Helms.",.
Egloff Louise,104060972,female,"Egloff, Louise, geboren 1803.",.
Egloff Luise,104060972,female,"Egloff, Luise, geboren den 14. Februar 1803 zu Baden, Canton Aargau, gestorben ebendaselbst den 3. Ianuar 1843.",.
Charlesworth Louisa Maria,104063203,female,"Charlesworth, Maria Louisa. Kinder im Dienst der Liebe od. d. Weinen Arbeiter im Weinberge des Herrn. Erzählg. 5. Aufl. 8. (408) Basel 1894, Iaeger & Kober. n 2.–, geb. 2.80","‒ Oliver v. d. Mühl. Erzählg. 8. (385) Basel 1881, Schneider. n 3.60, geb. n 4.80"
Neudecker Anna Maria,104089180,female,"Neudecker, Maria Anna, geb. Ertl.","‒ Die bayerische Köchin in Böhmen, Salzburg, Tirol u. Schwaben. 14. Aufl. 8. (478) München 1872, A. Ackermann. 4.–"
Bordes Maria Ludovika Katharina,104139056,female,"Bordes, Freifrau Katharina Maria Ludovika, die Schwester Clemens Brentanos (Name erster Ehe Iordis), geboren den 10. Ianuar 1787 zu Frankfurt a. M., gestorben den 19. November 1854 in Würzburg.",‒ Geistliche Lieder. 1853. ‒ Kinderlieder. 1854.
Meisner Maria,104139943,female,"Meisner, Frl. Maria, Niesky, Ober-Lausitz, Am Platze, geboren in Bunzlau am 28. Ianuar 1841.","‒ Allerlei fürs Kindervolk. 16. (64) Berlin 1874, Hauptverein für christliche Erbauungsschriften, n –.70 ‒ Christrosen. 8. (119) Breslau 1882, Trewendt. –.60; geb. –.90 ‒ Der Mann der That. (Iames Garfield) 8. (144) Hamburg 1884, Agentur des Rauhen Hauses. n 1.– ‒ Der Sonne entgegen. 12. (96) Berlin 1885, Hauptverein für christliche Erbauungsschriften, nn –.60 ‒ Durch Blut u. Thränen. Erzählg. 12. (79) Ebda. 188b. –.75 ‒ Durch Klippen. 12. (121) Barmen 1886, Klein. n 1.– ‒ Durchs rote Meer. 12. (95) Berlin 1890, Hauptverein für christliche Erbauungsschriften. –.60 ‒ Eine eiserne Iungfer. 2. Aufl. 12. (24) Stuttgart 1888, Buchhandlung der Evangelischen Gesellschaft. –.10 ‒ Erst wägen, – dann wagen! Erzählg. f. die reifere Iugend. 8. (109) Breslau 1886, Trewendt. –.75; geb. –.90 ‒ Heimgebracht. 8. (123) Ebda. 1883. –.60; geb. –.90"
Meisner Maria,104139943,female,"Meisner, Maria. Im Friedenshafen. 12. (95) Barmen 1881, Klein. n –.50","‒ Kleinbürgerlich. 8. (126) Breslau 1884, Trewendt. –.60; geb. –.90 ‒ Lerchensang heim Arbeitsdrang. Für die Frauenwelt. 8. (128) Gnadau 1889, Universitäts-Buchhandlung. n 1.–; geb. 1.60 ‒ Treu bis in den Tod. 12 (87) Barmen 1891, H. Klein. 1.– ‒ Tropfen u. Tröpflein. 8. (123) Breslau 1889, Trewendt. –.60; geb. –.90 ‒ Umkehr u. Heimkehr. 12. (ca. 24 m. 1 Bildnis) Hamburg 1891, Agentur des Rauhen Hauses. –.10 ‒ Zar u. Zimmermann. 8. (120) Breslau 1887, Trewendt. –.60; geb. –.75"
Koenneritz Marie Antonie Angelique Mathilde,104234075,female,"□Koenneritz, Marie Antonie Angelique Mathilde, Freifrau von, geb. von Iordan, Mulda bei Freiberg i. S., geboren in Dresden den 15. Iuli 1851, schrieb Übersetzungen aus dem Französischen.","‒ Erinnerungen an Berryer. Von Mme la Vicomtesse A de Ianzé, geb. de Choiseul-Gouffier. Übersetzg. aus dem Franz. v. K. 8. (227) Dresden 1885, v. Grumbkow. 3.–"
Ottenheimer Henriette,104265523,female,"Ottenheimer, Henriette, geboren den 10. September 1807, gestorben Ende März 1883 in Regensburg.","‒ Bilder und Lieder. 1833. ‒ Der Kettenschmied. Gedichte. 1835. ‒ Erzählungen. 8. (336) Leipzig 1841, Gebrüder Reichenbach. n 4.– ‒ Gedichte. 8. (176) Stuttgart 1832, Deutsche Verlags-Anstalt. n 2.70"
Egloffstein Auguste,104265663,female,"Egloffstein, Gräfin Auguste von und zu. Aus einem Tagebuche. Gedichte. 3. Aufl. 8. (346) Weimar 1865, Böhlau. n 3.–",.
Egloffstein Auguste,104265663,female,"Egloffstein, Auguste, Gräfin von und zu, geboren am 5. November 1796 in Weimar, gestorben den 1. November 1862. Werke s. auch Band I.","‒ Aus meinem Tagebuche. Gedichte. 2. Aufl. 8. (246) Weimar 1865, Böhlau. 3.–"
Hänel Erdmuthe Benigna Maria,104267003,female,"Hänel, Maria Erdmuthe Benigna, geb. Conrade, gestorben 1775.",.
Schober Th.,104330058,female,"Schober, Th. von, s. Thekla von Gumpert.","‒ Autographen u. Erinnerungen. 8. (339 m. Autogr. u. 1 Musikbeilage) Bremen 1893, C. E. Müller. 4.80; geb. 6.– ‒ Das Margarethenbuch. Eine Erzählg für die jüngere Mädchenwelt. 2. Aufl. 8. (447) (1875) 1876, Braunschweig, I. Zwissler. geb. 4.– ‒ Unter fünf Königen u. drei Kaisern. Unpolit. Erinnergn. e. alten Frau. 2. Aufl. 8. (342 m. 3 Bildern) Glogau 1891, C. Flemming. geb. 6.–"
Behrens Bertha,104352787,female,"*Behrens, Frl. Bertha, Ps. W. Heimburg, Dresden-A. Werderstr. 25 I. wurde geboren am 7. September 1850 in Thale, verbrachte ihre Iugend in Quedlinburg, wo sie ihre Schulbildung empfing. Vielfache Versetzungen ihres Vaters, der Militärarzt war, führten sie nach Salzwedel, Frankfurt a. M. und Lössnitz bei Dresden. In Salzwedel (1876–78) begann sie ihre litterarische Thätigkeit. 1887 wurde sie die Nachfolgerin der Marlitt in der »Gartenlaube«, deren unabgeschlossenen Roman »das Eulenhaus« sie beendete. Ihre Schriften erschienen fast sämtlich im Verlag von Ernst Keils Nachfolger, Leipzig, zuerst in der Romanbibliothek der »Gartenlaube«, dann als Buchausgabe, endlich die gesammelten Romane und Novellen in Lieferungen, mit Illustrationen von W. Claudius, Karl Zopf, M. Flashar, H. Albrecht, R. Gutschmid, A. v. Mandlick, A. Zick, C. Koch u.a. Werke s. W. Heimburg.",.
Schönberger Käthe,105334774,female,"□Schönberger, Frl. Käthe, Berlin W., Am Karlsbad 12/13.","‒ Aus Tieru. Menschenleben. 25 Federskizzen zur Erheiterg. v. jung u. alt. 4. Wien 1896, L. Schönberger. In Mappe 5.–"
Horst der Sophie,105404624,female,"Horst, Sophie von der, s. Sophie Wörishöffer.","‒ Am Abgrund. Nov. 8. (275) Görlitz 1878, Vierling. 4.– ‒ Aus den Erfahrungen einer Hausfrau. 8. (190) Würzburg 1874, Keller. n 1.50; kart. n 2.–; geb. n 2.50 ‒ Eine Doppelehe im Hause Werkenthin. Nov. 2 Bde. 8. (708) Hamburg 1875, Richter. n 6.– ‒ Lagervorräte. Nov. 8. (329) Ebda. 1874. n 3.– ‒ Von Geschlecht zu Geschlecht. Rom. 2 Bde. 8. (420) Görlitz 1888, Vierling. 7.–"
Wörishöffer Sophie,105404624,female,"Wörishöffer, Sophie, geborne Andresen, Ps. W. Höffer, Sophie von der Horst, K. Horstmann, S. Fischer und S. Wörishöffer, geboren am 6. Oktober 1838 in Pinneberg, gestorben in Altona am 8. November 1890.","‒ Auf dem Kriegspfade. Eine Indianergeschichte aus dem fernen Westen. 4. Aufl. 8. (624 m. 16 Vollbildern) Bielefeld 1898, Velhagen & Klasing. geb. 9.– ‒ Dämon Geld. Erzählg. 8. (254) Berlin 1893, C. Georgi. 2.–; geb. 4.– ‒ Das Buch vom braven Mann. Bilder a. d. Seeleben. Der reif. Iugend gewidmet. 4. Aufl. 8. (240 m. Illustr.) Leipzig 1889, Hirt & Sohn. 4.50; geb. 6.– ‒ Das Naturforscherschiff od. Fahrt d. jungen Hamburger m. d. »Hammonia« nach den Besitzgn. ihres Vaters in d. Südsee. 5. Aufl. 8. (464 m. 23 Bildern) Bielefeld 1892, Velhagen & Klasing. geb. 7.– ‒ Der Väter Schuld. 8. (264) Berlin 1892, C. Georgi. 2.– ‒ Die Diamanten d. Peruaners. Fahrten durch Brasilien u. Peru. 2. Aufl. 8. (552 m. 17 Bildern) Bielefeld 1891, Velhagen & Klasing. geb. 9.– ‒ Die Töchter des Advokaten. Erzählg. 1884. ‒ Durch Urwald u. Wüstensand. 2. Aufl. 8. (618 m. 16 Bildern) Bielefeld 1889, Velhagen & Klasing. geb. 9.– ‒ Ein Wiedersehen in Australien. 2. Aufl. 8. (562 m. Illustr.) Ebda. 1891. geb. 9.– ‒ Geheimnis des Hauses Wolfram. Rom. 8. (232) Berlin 1897, C. Georgi. 120 ‒ Gerettet aus Sibirien. Erlebnisse u. Abenteuer e. verbannten deutschen Familie. 3. Aufl. 8. (224 m. Illustr.) Leipzig 1890, Hirt & Sohn. 4.50; geb. 6.– ‒ Im Goldlande Kalifornien. Fahrten u. Schicksale goldsuch. Auswanderer. 8. (529 m. Illustr.) Bielefeld 1891, Velhagen & Klasing. geb. 9.– ‒ Kreuz u. quer durch Indien. Irrfahrten zweier junger deutscher Leichtmatrosen in der ind. Wunderwelt. 4. Aufl. 8. (629) Ebda. 1897. geb. 9.– ‒ Lionel Forster, d. Quarteron. E. Geschichte a. d. amerik. Bürgerkriege. 2. Aufl. 8. (610 m. Illustr.) Ebda. 1891. geb. 9.–"
Wörishöffer Sophie,105404624,female,"Wörishöffer, Sophie. Onnen Visser, der Schmugglersohn v. Norderney. 3. Aufl. 8. (611 m. 17 Bildn.) Bielefeld 1892, Velhagen & Klasing. geb. 9.– Werke s. auch unter den hier angeführten Pseudonymen. 1. Der letzte Arnsteiner. (239) 2. Sensitive. (249)","‒ Robert des Schiffsjungen Fahrten und Abenteuer auf der deutschen Handelsu. Kriegsflotte. 7. Aufl. 8. (664 m. Illustr. u. 13 Bildern) Ebda. 1895. geb. 9.– ‒ Romane. 2 Bde. 8. Berlin 1891, Slottko. à 3.–; geb. à 4.– ‒ Unter Korsaren. Irrfahrten, Abenteuer u. Kämpfe auf der Südsee u. Erlebnisse von Christensklaven in Tripolis. 2. Aufl. 8. (556 m. 17 Bildern) Bielefeld 1896, Velhagen & Klasing. geb. 9.–"
