name,gnd,gender,biography,bibliography
Torma Sophie,117628700,female,"□Torma, Frl. Sophie von, Szászváros, (Broos) Ungarn, gab archäologische Schriften heraus.","‒ Ethnographische Analogieen. Ein Beitrag zur Gestaltungsu. Entwicklungsgeschichte der Religionen. 8. (76 m. 8 Taf.) Iena 1894, H. Costenoble. 4.–"
Sochatzy Fanny,117635871,female,"Sochatzy, Fanny, Biographie s. Fanny Burckhard.",.
Hartner Eva,117638943,female,"Hartner, Eva, s. Emma Eva Henriette von Twardowska.","‒ Als Stütze der Hausfrau. Erzählg. f. junge Mädchen. 8. (376) Berlin 1890, Fontane. geb. n 5.– ‒ Der Erbgraf. Rom. 2 Bde. 8. (373) Leipzig 1890, Reissner. n 7.–; in 1 Bd. geb. n 8.– ‒ Der Gesangverein. Erzählg. f. junge Mädchen. 2. Aufl. 8. (294) (1878) 1891, Berlin, Fontane. geb. n 4.– ‒ Ein Iugendleben. Aufzeichngn. einer Einsamen. 8. (305) Leipzig 1891, Dresden, Reissner. n 5.–; geb. n 6.– ‒ Ein Kind des Reichtums. Rom. 8. (318) Dresden 1892, C. Reissner. 5.–; geb. 6.– ‒ Fata Morgana. Rom. 3 Bde. 8. (606) Leipzig 1885, Reissner. n 10.– ‒ Im Schloss zu Heidelberg. Histor. Rom. a. d. Zeit nach dem 30 jähr. Kriege. 2 Bde. 8. (527) Ebda. 1888 n 7.–; geb. n 8.– ‒ Licht u. Schatten. Erzählg. f. heranwachs. Mädchen. 8. (342) Bielefeld 1890, Velhagen & Klasing. geb. n 5.50 ‒ Ohne Gewissen. Rom. 2 Bde. 8. (386) Leipzig 1882, Reissner. n 6.– ‒ Pension u. Elternhaus. Erzählg. f. junge Mädchen. 1. Aufl. 1877. 3. Aufl. 1888. 4. Aufl. 1890. 5. Aufl. 8. (300 m. 6 Tonbildern.) Bielefeld 1895, Velhagen & Klasing. geb. n 5.50 ‒ Severa. Eine Familiengeschichte. 2. Aufl. 8. (366) Leipzig 1887, Reissner. n 3.50; geb. n 4.50 ‒ Unter dem schwarzen Kreuz. Histor. Rom. 2 Bde. 8. (433) Ebda. 1883. n 6.– ‒ Versuche u. Erfolge. Erzählg. f. junge Mädchen. 1. Aufl. 1882. 2. Aufl. 8. (291) Stuttgart 1888, Thienemann. 3.60; geb. n 4.–"
Twardowska Eva Henriette Emma,117638943,female,"Twardowska, Frl. Emma Eva Henriette von, Ps. Eva Hartner, geboren am 28. Iuni 1845 zu Königsberg i. Pr., gestorben den 14. Dezember 1889 in Berlin. Werke s. Eva Hartner.",.
Castner Elvira,117648779,female,"Castner, Frl. Dr. Elvira, Friedenau bei Berlin. In einer kleinen Stadt Westpreussens als Tochter eines Apothekers am 12. März 1844 geboren, wuchs Elvira im Hause ihrer wohlhabenden Eltern inmitten einer grossen Kinderschar erst in kleinstädtischen, dann in ländlichen Verhältnissen als ein überaus lebhaftes, reich begabtes Kind auf. Hergebrachter Weise erhielt sie den ersten Unterricht von einer Erzieherin, später wurde sie mit einer Anzahl Knaben unterrichtet, welche ein energischer, schulmännisch gebildeter Landpfarrer um sich versammelte. Mit diesen Knaben im Wettkampf, lernte das heranwachsende Mädchen eifrig. Im Alter von 15 Iahren trat sie alsdann in das Lehrerinnenseminar in Posen ein, das unter Leitung des Seminardirektors Barth stand, und machte mit 17 Iahren ihr Examen als Lehrerin. Dieser Beruf befriedigte Elvira vollauf. Sie wurde Erzieherin in einer Familie und später Lehrerin an einer Volksschule in einer kleineren Stadt Westpreussens, musste aber eines Halsleidens wegen den Lehrberuf aufgeben. Dem Beispiel der Frau Dr. Tiburtius-Hirschfeld folgend, welche als erste deutsche Frau die Zahnheilkunde studiert hatte, wählte auch sie diesen Beruf, nachdem der Widerstand der Familie glücklich besiegt war. Elvira ging 1876 nach Baltimore, wo sie unter Leitung bedeutender Männer, wie Gergas, Harris, Wilkerson und anderer mehr die entsprechenden Studien machte, das Examen ablegte und die amerikanische Doktorwürde erhielt. Sie kehrte dann nach Deutschland zurück, trat erst als Vertreterin der Frau Dr. Tiburtius in Berlin während einer Reise derselben ein und liess sich dann selbständig hier nieder. Nachdem Dr. Elvira Castner sich ein eigenes Grundstück in Friedenau gekauft hatte, auf dem sie zwei Landhäuser bauen liess, führte sie ihren Lieblingsplan aus und begründete daselbst eine Obstund Gartenbauschule für Frauen. Ihre Vorträge sind im Druck erschienen.",.
Castner Elvira,117648779,female,"Castner, Elvira. Erster Bericht der ersten Obstu. Gartenbauschule für Frauen in Deutschland. (8) Berlin 1896.","‒ Welche soziale Bedeutung hat die Beteiligung der Frauenarbeit im Gartenbau? Vortrag. 1897. ‒ Zwei Vorträge über Obstu. Gartenbau, ein Erwerbszweig für gebildete Frauen. (22) Ebda. 1895."
Dyhrenfurt Gertrud,117664197,female,"Dyhrenfurt, Gertrud. Ein Blick in die wirtschaftliche Bewegung der engl. Arbeiter und Arbeiterinnen. Separatabdruck Leipzig, G. Schmoller.",.
Dyhrenfurth Gertrud,117664197,female,"Dyhrenfurth, Gertrud. Die hausindustriellen Arbeiterinnen in der Berliner Blusen-, Unterrockn. Trikot-Konfektion.",.
Stritt Marie,117676802,female,"*Stritt, Frau Marie, geb. Bacon, Dresden, Seidnitzerplatz 1, ist in Schässburg in Siebenbürgen geboren. Ihr Vater war Rechtsanwalt, später jahrelang Reichstags-Abgeordneter. Er vertrat eine politisch und religiös freisinnige Richtung, welche die geistige Entwickelung seiner Kinder beeinflusste. Marie erhielt einen nach damaligen Begriffen","‒ Die Bestimmung des Mannes. Vortrag. 2. Aufl. 8. (24) Dresden 1894, C. Tittmann. –.50 ‒ Die Frau gehört ins Haus. Vortrag. 8. (16) Ebda. 1893. –.20 ‒ Frauenlogik. Vortrag. 8. (16) Ebda. 1892. –.20 ‒ Häusliche Knabenerziehung. Berlin 1891, Imberg & Lefson. –.50 ‒ Weibliche Schwächen. Vortrag. 8. (24) Dresden 1894, C. Tittmann. –.30"
Plothow Anna,117687448,female,"*Plothow, Frau Anna, geb. Schwerdt, Berlin SW., Friedrichstrasse 36, geboren in Berlin am 4. Februar 1853 als Tochter eines Fabrikanten, trat sie mit fünfzehn Iahren in das Geschäft ihres Vaters ein und leitete dasselbe später selbständig bis vier Iahre nach seinem Tode. 1883 vermählte sie sich mit dem Komponisten Kapellmeister Paul Plothow, 1884 verwitwet wandte sie sich der schriftstellerischen Laufbahn zu. Romane, Novellen, Märchen, Humoresken u.a. erschienen in der »Deutschen Frauenzeitung«, im »Heimgarten« und »Schirmers Romanbibliothek«. Ausserdem schrieb sie eine grosse Anzahl Feuilletons für die »Deutsche Frauenzeitung«, die »Deutsche Hausfrauenzeitung«, das »Berliner Tageblatt«, das »Rote Kreuz«, die »Versöhnung«, »Daheim« u.s.w. Zahlreiche Gedichte erschienen in Zeitschriften verstreut.","‒ Romeos Debüt. Erzählg. 8. (281) Berlin 1888, O. Ianke. n 4.–; bill. Ausg. n 2.–"
Franck Marie,117700916,female,"Franck, Marie. Mit Gott u. durch eigene Kraft. Aufzeichngn. a. d. Tagebuch e. jungen Mädchens. 8. (178 m. H.) Leipzig 1879, Spamer. n 3.–; geb. n 4.–","‒ Rosy. Erzählg. 16. (167) Iena 1877, H. Costenoble. n 3.–; geb. n 4.–"
Jarke Franziska,117722375,female,"*Iarke, Franziska, geb. Schlesius, Ps. E. Rudorff, geboren am 3. Dezember 1815 zu Königsberg i. Pr. als die Tochter des Kaufmannes Schlesius, genoss eine sorgfältige Erziehung. Unterricht in der Musik erhielt sie auf dem Konservatorium in Leipzig. Sie machte grössere Reisen durch Deutschland, Belgien und Holland, durch welche sie sich reiche Weltkenntnis aneignete. Im Iahre 1850 verheiratete sie sich mit dem Rittergutsbesitzer O. Iarke und lebte mit ihm eine Reihe von Iahren in grösster Zurückgezogenheit auf dem Lande. Erst spät – 1863 – griff sie zur Feder. Ihr erster Roman erschien in der Modezeitung »Viktoria« und wurde mit dem ersten Preise ausgezeichnet. Im Iahre 1878 wurde sie Witwe und zog nach Königsberg in Preussen. Sie starb in ihrer Vaterstadt. Werke s. E. Rudorff.",.
Lindemann Lisbeth,117722758,female,"□Lindemann, Frau Lisbeth, geb. Küssner, München, Georgenstrasse 42, ist feuilletonistisch thätig.","‒ Für dich. Skizzen. München 1896, Karl Schüler (A. Ackermanns Nachf.). 1.50"
Bobertag Bianca,117732486,female,"*Bobertag, Frau Bianca, Breslau, Lehmdamm 60, Ps. Victor Valentin und Irenäus Wasservogel, die Tochter des Universitätsprofessors Hermann Marbach in Breslau, wurde am 19. Oktober 1846 geboren. Ihre Mutter hat unter dem Namen Klara Held-Marbach einen Band lyrische Gedichte veröffentlicht. Bianca besuchte eine höhere Töchterschule und das Lehrerinnen-Seminar, und verheiratete sich 1867 mit dem Literaturhistoriker, Gymnasial-Professor Dr. Felix Weitere Werke s. auch Victor Valentin und Irenäus Wasservogel.","‒ Der Sprung auf die Klippe. Rom. 8. (199) Dresden 1893, E. Pierson. n 3.–, geb. in Leinw. n 4.– ‒ Die Erbinnen. Rom. 8. (294) Leipzig, Dresden 1894, C. Reissner. n 4.–, geb. n 5.– ‒ Die Hochzeit von Ellersbrunn u. andere Nov. 8. (247) Dresden 1890, E. Pierson. n 3.–, geb. in Leinw. n 4.– ‒ Mit allen Waffen. Rom. in 3 Büchern. 3 Bde. 2. (Umschlag-) Aufl. 8. (V, 255, 262 n. 299) Ebda. 1894. n 8.– ‒ Moderne Iugend. Rom. in 3 Büchern. 8. (452) Stuttgart 1896, I. G. Cotta Nachf. n 4.–, geb. n 5.– ‒ Sommermärchen. Nov. 8. (332) Bielefeld 1897, Velhagen & Klasing. 4.50"
Wasservogel Irenäus,117732486,female,"Wasservogel, Irenäus. Biographie s. Bianca Bobertag.","‒ Roderich Klinghart. Eine Abenteurergeschichte aus den höchsten u. allerhöchsten Bildungskreisen. Rom. 8. (288) Leipzig 1888, Reinhold Werther. 4.50 ‒ Dasselbe. 2. Aufl. ohne Autornamen. Leipzig-Dresden 1893, C. Reissner. 3.–"
Blohm Ottilie,117735663,female,"Blohm, Ottilie, Ps. Hanna Norden, Stade, geboren den 19. April 1848 in Stade, war Novellistin und Übersetzerin aus dem Englischen.",.
Kleinschrod Ottilie,117741302,female,"*Kleinschrod, Frau Ottilie, Ps. O. Malybrok-Stieler, Tegernsee, Villa Kleinschrod, geboren am 2. Oktober 1836, ist die jüngste Tochter des königlich bayrischen Hofmalers Iosef Stieler und seiner ersten Gemahlin Pauline Becker aus Moskau, welche vier Wochen nach der Geburt ihrer jüngsten Tochter starb. Zwei Iahre darauf gab der verwitwete Vater seinen Kindern eine zweite Mutter, indem er eine junge Münchener Dame, Frl. von Miller, heiratete. Diese Stiefmutter erzog das mutterlose kleine Mädchen und dessen vier ältere Geschwister, und wurde nach mehrjähriger Ehe die Mutter dreier Söhne, deren ältester der Dichter Karl Stieler war, dieser ist also ein Halbbruder Ottiliens. Letztere huldigte in jüngeren Iahren hauptsächlich der Musik, und hat sich erst später und lange nach ihrer Verheiratung mit einem Iugendfreund und Nachbarssohn, dem kgl. bayr. Beamten W. Kleinschrod, der Schriftstellerei gewidmet, und zwar ausschliesslich musikalischen Zwecken zu lieb. Eine Hinneigung zum slavischen Element lag ihr vielleicht im Blut, wenigstens studierte sie mit Vorliebe slavische Sprachen und Volkslieder der Slaven. Sie bearbeitete im Auftrage deutscher und österreichischer Komponisten slavische Texte für einund mehrstimmigen Gesang, und von diesen ihren Arbeiten ist eine Reihe schöner Musikwerke, sowohl bei Simrock, als bei Ries & Erler in Berlin erschienen, sowie in Liegnitz, Prag, Düsseldorf, Hamburg, Leipzig, Dresden u.s.w. 1887 trat sie zum erstenmal mit einem Band lyrischer Gedichte und Übersetzungen böhmischer Kunstund Volkspoesie, Verlag Otto in Prag, als selbständige Dichterin in die Öffentlichkeit. Der 1885 eingetretene und sie tief erschütternde Tod ihres Bruders Karl, gab ihr hierzu Veranlassung. Die Gedichte sind seinem Andenken gewidmet und ihr erstes opus quasi ein Denkstein, den sie dem geliebten Bruder setzen wollte. Im Iahre 1890 Witwe geworden, zog sich Frau Malybrok ganz in ihr Landhaus, in den Tegernseeer Bergen, zurück, und widmete sich, nachdem 1891 noch ein zweites Dichterwerk, betitelt »Seerosen« von ihr erschienen, Verlag Bonz in Stuttgart, dem Übersetzen. Begeistert für den Dichter des modernen Böhmen, Iulius Zeyer, verdeutschte Werke s. O. Malybrok-Stieler.",.
Meinardus Amalie,117741361,female,"Meinardus, Amalie, geb. von Conrady.","‒ Das Weib in der christlichen Ehe. Eine Morgengabe f. deutsche Bräute. 2. Aufl. 12. (48) Bielefeld 1888, Schriften-Niederlage der Anstalt Bethel. n –.50; geb. m. Goldschn. n 1.25"
Preusser Annette,117742635,female,"Preusser, Annette. Diakonissin Luise Rätze. Ein Charakterbild. 8. (238) Leipzig 1882, Dörffling & Franke. n 3.–",‒ Krankheit als Prüfung u. Segen. Aus dem Engl. frei übertragen. 2. Aufl. 8. (191) Ebda. n 2.25
Brauns Auguste,117751537,female,"*Brauns, Frl. Auguste, Iena, Weimar-Geraer Bahnhofstrasse 9, geboren am 4. August 1850 in Wenigensömmern, beschäftigt sich ausschlieslich mit litterarischen Arbeiten. Eine grössere Anzahl von Romanen und autorisierten Übersetzungen aus dem Englischen sind in Zeitungen erschienen, ausserdem umfangreiche Novellen und Novelletten. Sie übersetzt auch aus dem Französischen und schreibt deutsche Feuilletons.",.
Waldow Ernst,117758973,female,"Waldow, Ernst von, Biographie und Werke s. Lodoiska von Blum.","‒ Aus dem Leben der Armen. Erzählgn. u. Skizzen. 8. (195) Leipzig 1882, Friedrich. 1.50 ‒ Blaubart. Krim.-Rom. in 2 Bdn. ‒ Blaues Blut. Erzählg. 8. (52) Königsee 1875, Oertel. –.30 ‒ Bonvoyage. Die Geschichte einer Brautfahrt. 8. (32) Stuttgart 1881, Kröner. –.50 ‒ Das Geheimnis des roten Turmes. Rom. 8. (137) Berlin 1879, Brigl. 2.– ‒ Das Halsband. Eine Hofgeschichte in 1 Bd. ‒ Das Kreuz am Wege. Nov. 8. (80) Königsee 1875, Oertel. –.50 ‒ Das Sündenerbe. Rom. 3 Bde. 8. (734) Stuttgart 1874, Simon. 12.– ‒ Das Vermächtnis. Geschichtlicher Rom. in 2 Bdn. ‒ Der Doppelgänger. Kriminalnov. 12. (124) Berlin 1886, A. Goldschmidt. –.50 ‒ Der Ehrenpunkt. Nov. in 1 Bd. ‒ Der Erbonkel. Charakterbilder aus einer kleinen Stadt. 8. (114) Leipzig 1883, O. Spamer. –.80; kart. 1.– ‒ Der gläserne Pantoffel. Krim.-Rom. in 1 Bd. ‒ Die Blutbuche. Kriminalnov. 8. (192) Berlin 1880, Behrend. 1.– ‒ Die Hexe von Wroslowa. Rom. 8. (281) Iena 1880, Costenoble. 4.50 ‒ Die Rococodame. Familien-Rom. in 2 Bdn. ‒ Die rote Locke. Krim.-Rom. in 2 Bdn. ‒ Die schöne Melusine. Rom. in 3 Bdn. ‒ Die schwarze Käthe. Rom. 3 Bde. 8. (727) Wittenberg 1868, Herrosé. 11.– ‒ Die Sonntagsgäste an der Table d'hôte. 4. (40) Stuttgart 1876, Kröner. –.50 ‒ Die Stiefmutter. Familien-Rom. in 2 Bdn. ‒ Die Stieftochter. Nov 8. (146) Berlin 1891, A. Goldschmidt. –.50 ‒ Die stumme Waise. Krim.-Nov. in 2 Bdn. ‒ Die Zauberin von S Pietro. Geschichtlicher Rom. in 3 Bdn. ‒ Durch Nacht zum Licht. Goldschmieds Töchterlein. 2 Nov. 8. (113) Ebda. 1888. –.50 ‒ Ediths Vergangenheit. Rom. Berlin 1898, Bong & Co. U. d. Presse. ‒ Ein Dämon. Kriminalnov. 12. (107) Berlin 1887, Goldschmidt. –.50 ‒ Ein heiliger Dreikönig. Novellette. 4. (28 m. H.) Stuttgart 1876, Kröner. –.50 ‒ Ein Orakel. Novellette. 4. (32) Ebda. 1876. –.50 ‒ Ein Schrei. Nov. 8. (89) Ebda. 1875. –.60 ‒ Ein verhängnisvoller Irrtum. Nov. Der Engel aus der Holzkammer. 4. (24) Stuttgart 1877, Kröner. –.50 ‒ Eine Lüge. Rom. in 1 Bd. ‒ Eine romantische Liebesgeschichte. 8. (37) Königsee 1875, Oertel. –.25"
Waldow Ernst,117758973,female,"Waldow, Ernst von. Eine Weihnachtsgeschichte. Leipzig, Weber. Inhalt: 1. Liebeszauber. (376) 2. Lichtu. Schattenbilder aus dem Lebensbuche. (424)","‒ Fallende Blätter. Seelenmord. 2 Nov. ‒ Falsche Ehre. Eine Geschichte aus dem Leben. 8. (129) Königsee 1875, Oertel. –.80 ‒ Fata Morgana. Rom. in 1 Bd. ‒ Gesammelte Novellen u. Erzählungen. 2 Bde. 8. Ebda. 1875. à 4.50 ‒ Gleiches Recht. Eine venezianische Nov. ‒ Hildegard. Nov. 16. (281) Ebda. (1874) 1875. 4.50 ‒ Im Banne der Schuld. Krim.-Rom. in 2 Bdn. ‒ Im Dunkeln. Rom. in 2 Bdn. ‒ Moderne Sirenen. Federzeichngn. nach leb. Originalen. 8. (94) Ebda. 1875. –.60 ‒ Nemesis u. Der Ring des Polycrates. ‒ Noras Geheimnis. Rom. in 1 Bd. ‒ Ohne Fehl. Rom. 12. (212) Berlin 1885, Goldschmidt. 1.– ‒ Ohne Geleit. Erzählg. 8. (54) Königsee 1875, Oertel. –.40 ‒ Samaritana. Geschichtliche Nov. ‒ Stylvoll. Von Stufe zu Stufe. Dorotheas Bild. Das Geheimnis des Herzogs. Erzählgn. ‒ Teufelsburg. Rom. 3 Bde. 8. (680) Berlin 1873, Wedekind & Schwieger. 12.– ‒ Tristan u. Isolde. Rom. aus der Gegenwart. 8. (260) Leipzig 1892, C. Reissner. 3.–; geb. 4.–; erm. Pr. –.75 ‒ Turandot. Nov. in 1 Bd. ‒ Um die Krone. Geschichtlicher Rom. in 3 Bdn. ‒ Um Ehre und Leben. Geschichtlicher Rom. in 3 Bdn. ‒ Unter der Maske. Geschichtlicher Rom. in 2 Bdn. ‒ Verlorene Seelen. Krim.-Rom. in 2 Bdn."
Algenstädt Luise,117760838,female,"Algenstädt, Luise. Weibliche Schranken. Leipzig 1894, Reinhold Werther. –.75",.
