name,gnd,gender,biography,bibliography
Bauer Karoline,118657585,female,"Bauer, Karoline. Aus meinem Bühnenleben. Erinnergn., hrsg. v. A. Wellmer. 2. Aufl. 2 Tle. 8. (710) Berlin (1876) 1877, v. Decker. à 5.25, geb. à n 6.75","‒ Ein Lebensbild aus ihren Briefen. 2. Ausg., früher Norden, Hinric. Fischer Nachf., jetzt Dresden. Gerh. Kühtmann. 3.–, geb. 4.50 ‒ Komödianten-Fahrten. Erinnergn. u. Studien, hrsg. v. Arn. Wellner, (424) Berlin 1875, v. Decker. 7.50 ‒ Verschollene Herzensgeschichten. Nachgelass. Memoiren v. K. B., bearb. v. A. Wellmer. 3 Bde. 8. (1363) Berlin 1880, Gerschel. n 20.–"
Bauer Karoline,118657585,female,"Bauer, Karoline, Schauspielerin, geboren den 28. Mai 1808 in Heidelberg, gestorben den 18. Oktober 1877 auf ihrer Villa Broëlberg bei Zürich. Werke s. Band I.",.
Montgomery Karoline,118657585,female,"Montgomery, Karoline, geb. Bauer, geboren den 28. Mai 1808 zu Heidelberg, gestorben 18. Oktober 1877 auf ihrer Villa Broëlberg bei Zürich. Werke s. Karoline Bauer.",.
Birch-Pfeiffer Charl,118658875,female,"Birch-Pfeiffer, Charl. Anna von Österreich. Intriguenstück. 8. Berlin 1849, Vereinsbuchh. 5.–","‒ Burton Castle. 2 Tle. 3. Aufl. 8. (568) Berlin 1854, Huber. 6.– ‒ Das Forsthaus. Origin.-Schausp. Iahrbuch deutsch. Bühnenspiele. Iahrg. 1853. 8. (III, 311) Berlin 1853, Vereins-Buchh. 5.– ‒ Der Glöckner von Notre Dame. Romant. Drama. 8. (III, 367) Ebda. 1853. 6.– ‒ Die Grille. Ländliches Charakterbild. 16. (112) Leipzig 1893, Ph. Reclam jun. n 2.– ‒ Die Waise aus Lowood. Schausp. 12. (107) Ebda. 1892. n 2.– ‒ Dorf und Stadt. Schausp. in 2 Abteilgn. u. 5 Akten m. freier Benutzg. der Auerbachschen Erzählg.: »Die Frau Professorin.« 12. (III, 332) Berlin 1863, Vereins-Buchhdlg. 5.– ‒ Edith. Schausp. in 4 Akten. 12. (V, 400) Ebda. 1861. 5.– ‒ Ein alter Musikant. Drama in 1 Akt. 12. Ebda. 1860. 5.– ‒ Ein Billet. Orig. Schausp. 8. (319) Ebda. 1851. 5.– ‒ Ein Ring. (Iahrbuch deutscher Bühnenspiele.) ‒ Gesammelte dramatische Schriften 1. u. 2. Band. 12. (1084) Berlin 1847, Duncker & Humblot. 6.75 ‒ Gesammelte dramatische Werke. 8. Bd. 1–23. Leipzig 1863–1880, Ph. Reclam jun. à n 4.– ‒ Hinko. Drama. 8. (III, 367) Berlin 1853, Vereins-Buchhdlg. (enthalten im Iahrb. deutsch. Bühnenspiele.) 6.– ‒ Im Walde. (Iahrbuch deutscher Bühnenspiele). ‒ Iohannes Guttenberg. Schausp. in 3 Abt. 2. Aufl. 16. (84) Berlin 1840, W. Krause. 1.50 ‒ Mazarin. Histor. Schauspiel. 8. Berlin 1852, Vereins-Buchhdlg. à 5.– ‒ Rose u. Röschen. Orig.-Schausp. 37. Iahrg. f. 1858. 12. (III, 350) Ebda. 1858. 5.– ‒ Santa Chiara, Romantische Oper v. Ernst, Herzog zu Sachsen-Koburg-Gotha. Dichtung v. B. P. Herausg. v. Karl Frdr. Wittmann. 16. (96) Leipzig 1892, Ph. Reclam jun. –.20 ‒ Steffen Langer aus Glogau. ‒ Ulrich Zwinglis Tod. Histor. Trauersp. in 5 Aufz. 8. (142) Schwäb Hall. 1846, Haspel. 2.–"
Birch-Pfeiffer Charlotte,118658875,female,"Birch-Pfeiffer, Charlotte, Ps. Waldherr, geboren den 23. Iuni 1800 in Stuttgart, gestorben den 24. August 1868 in Berlin. Werke s. Band I.",.
Boy-Ed Ida,118662473,female,"*Boy-Ed, Frau Ida, Lübeck Marlystr. 8, geboren den 17. April 1852 zu Bergedorf b. Hamburg, ist seit ihrem 17. Iahre mit dem Grosskaufmann Carl I. Boy verheiratet. Ihr Familienname Ed weist auf Schweden hin, von wo ihres Vaters Eltern eingewandert waren. Erst nach schweren Kämpfen mit der Familie ihres Gatten, welcher für ihre künstlerisch veranlagte Persönlichkeit nicht das geringste Verständnis hatte, liessen ihr die Angehörigen das Recht, ihr Eigenleben nach ihren geistigen Bedürfnissen zu gestalten und gestatteten ihr, ihre Bestrebungen frei zu verfolgen. Sie ist viel auf Reisen und ihre Werke werden viel in fremde Sprachen übersetzt.","‒ Abgründe d. Lebens. Nov. 8. (186) Leipzig 1887, Reissner. n 3.–, geb. n 4.– ‒ Aus Tantalus Geschlecht. Rom. 2 Bde. 8. (484) Berlin 1891, F. Fontane & Co. n 7.50, geb. in 1 Bd. nn 8.50 ‒ Die Flucht. Rom. 8. Stuttgart 1898, Deutsche Verlagsanstalt. U. d. Presse, ‒ Die Lampe der Psyche. Rom. 8. (299) Stuttgart 1896, I. G. Cotta Nachf. 4.–, geb. 5.– ‒ Die Schwestern. Rom. 8. (376) Stuttgart 1894, Deutsche Verlags-Anstalt. n 5.–, geb. n 6.– ‒ Die Sünderin. Rom. 8. Bielefeld 1898, Velhagen & Klasing. U. d. Presse. ‒ Die Unversuchten. Rom. 8. (223) Leipzig 1887, Reissner. n 3.–, geb. n 4.– ‒ Dornenkronen. Rom. 8. (267) Berlin 1886, Waldern. n 4.– ‒ E. Kind. Nov. 8. (122) Leipzig 1892, Dresden, C. Reissner. n 2.–, geb. n 3.– ‒ Ein kritischer Moment. Eine Kreuzträgerin. 8. Breslau 1897, S. Schottländer. brosch. –.75, geb. 1.– ‒ Eine Lüge? Rom. 8. (208) Leipzig 1889, Reissner. n 3.50, geb. n 4.50 ‒ Eine reine Seele. Rom. 8. (382) Dresden 1897, Carl Reissner. 4.–, geb. 5.– ‒ Ein Tropfen. Nov. 8. (148) Hamburg, Meissner. broch. 2.– ‒ Empor! Rom. 8. (308 m. Bildnis) Berlin 1892, Deutsches Verlagshaus, Bong & Co. n 6.–, geb. n 7.50 ‒ Fanny Förster. Rom. 8. (356) Stuttgart 1889, Deutsche Verlagsanstalt. n 4.–, geb. n 5.– ‒ Dasselbe. Neue Titel-Ausg. 8. (356) Ebd. 1893. 1.50, geb. 1.75 ‒ Getrübtes Glück. Nov. Hamburg, Meissner. – Vergriffen. – ‒ Hermine v. Preuschen u. Konr. Telmann, Ninfa. 3 Nov. 8. (215) Dresden 1895, C. Reissner. n 3.–, geb. n 4.–"
Boy-Ed Ida,118662473,female,"Boy-Ed, Ida. »Ich.« Rom. 8. (250) Stuttgart 1888, Deutsche Verlags-Anstalt. n 4.–, geb. n 5.–","‒ Dasselbe. Neue Ausg. 8. (250) Ebda. 1892. 1.50, geb. 1.75 ‒ Lea u. Rahel. Rom. 8. (314) Leipzig 1892, C. Reissner. n 4.–, geb. n 5.– ‒ Malergeschichten. Psychologische Studien. 8. (315) Ebda. 1891. n 5.–, kart. n 6.–, geb. in Liebhaberbd. n 7.50 ‒ Männer der Zeit. Rom. Ebda. – Vergriffen. ‒ Masken. Rom. 12 (120) Berlin 1897, Goldschmidt. n –.50 ‒ Nicht im Geleise. Rom. 2 Bde. 8. (392) Leipzig 1890, Reissner. n 6.–, geb. in 1 Bd. n 7.– ‒ Nichts. Rom. 8. (331) Bielefeld 1897, Velhagen & Klasing. geb. n 5.50 ‒ Seine Schuld. Rom. 8. (278) Leipzig, C. Reissner. ‒ Sieben Schwerter. Rom. 8 (415) Bielefeld 1894, Velhagen & Klasing. geb. in Leinw. n 6.– ‒ Sturm. Nov. 8. (269) Breslau 1894, Schles. Verlags-Anstalt, n 4.–, geb. n 5.– ‒ Werde zum Weib. Rom. 2 Bde. 8. (473) Dresden 1894, C. Reissner. n 7.– in 1 Bd. geb. n 8.– ‒ X. Rom. 8. (329) Bielefeld 1896, Velhagen & Klasing. geb. in Leinw. n 6.– ‒ Zuletzt gelacht u. andere Novelletten. 8. (207) Leipzig 1893, Dresden. C. Reissner. n 3.–, geb. n 4.–"
Boy-Ed Ida,118662473,female,"Boy-Ed, Ida. Zwei Novellen. 8. (102) Berlin 1898, Wilh. Süsserott. 3.–; geb. 4.– Biographie u. weitere Werke s. Band I.",.
Binzer Emilie,118663313,female,"Binzer, Emilie, Freifrau von, Ps. Ernst Ritter, gestorben den 9. Februar 1891. Werke s. Band I.",.
Canz Wilhelmine,118666967,female,"□Canz, Wilhelmine, Grossheppach , Würtemberg.","‒ Eritis sicut Deus. Rom. 3 Bde. 2. Aufl. 12. (1601) Hamburg 1855, Agentur des Rauhen Hauses. 12.– ‒ Giebt es einen lebendigen Gott? 1. Bd. 8. (303) Mannheim 1896, Dr. Haas'sche Verlag. n 3.50 ‒ Dasselbe. 2. Bd. 8. (244) Ebda. 1897. n 3.–"
Cauer Minna,118668838,female,"*Cauer, Frau Minna, Berlin, Nettelbeckstrasse 21, ist 1842 als Tochter eines Predigers in der Mark geboren, war Lehrerin, in zweiter Ehe mit dem bekannten Berliner Pädagogen Schulrat Cauer verheiratet. Sie widmete sich nach dem Tode ihres Mannes der Aufgabe, die soziale Lage der Frau zu verbessern. Sie ist Begründerin und Vorsitzende des Vereines Frauenwohl, und Mitbegründerin des Berliner Hülfsvereins für weibliche Angestellte, der gegenwärtig über 10000 Mitglieder zählt. Sie begründete vor einigen Iahren das Iournal »Die Frauenbewegung«, das die fortschrittliche Seite der Frauenfrage vertritt. Ihr Ziel ist, die rechtliche Stellung der Frau bis zur Staatsbürgerin zu erreichen. Im Iahre 1895 ist auf ihre Anregung eine Frauenfrage-Bibliothek gegründet. Geschichtliche und sozialpolitische Abhandlungen sind in verschiedenen Zeitungen und Zeitschriften wie »Voss,« »Hamburger Korrespondent,« »Frauenwohl,« »Christliche Welt,« »Das Leben« und in anderen erschienen.","‒ Die Frauenbewegung. Revue für die Interessen der Frauen. 4. Iahrgang 1895–1898. Iährlich 24 Nummern. Berlin, F. Dümmler. Ieder Iahrgang 4.– ‒ Die Frau im 19. Iahrhundert. 8. (148) Berlin 1897, S. Cronbach. 1.50; geb. 2.– ‒ Die Frauen in den Vereinigten Staaten v. Nordamerika. 8. (28) Berlin 1893, R. Lesser Nachfolger. n –.60 ‒ Nationale u. humanistische Erziehg. Von K. v. Kalckstein, M. C. u. A. Eulenburg. 8. (48) Kiel 1891, Lipsius & Tischer. n 1.– ‒ Rede, geh. in der Generalversammlg. der deutschen akademischen Vereingg. Oktober 1889. 8. (35) Berlin 1891, Oehmigkes Verlag. n –.30"
Caballero Fernan,118675125,female,"Caballero, Fernan s. Böhl von Faber. Nachtrag.",.
Gallmeyer Josephine,118689355,female,"Gallmeyer, Iosephine, eigentlich Tomaseli, geboren den 27. Februar 1838 in Leipzig, gestorben den 2. Februar 1884 in Wien. u. M. Waldstein. Aus Wiens lust. Theaterzeit. Erinnergn. an I. G. 6. Taus. 8. (227) Berlin 1885, Iacobsthal. n 2.–","‒ Aus is! – Die Schwestern. 2 kleine Erzählgn. 1.–3. Aufl. 8. (156) Wien 1882, Rosner. n 2.40"
Fouqué Caroline,118692321,female,"Fouqué, Caroline, Freiin de la Motte, geb. v. Briest, Ps. Serena, geboren 1773 zu Neunhausen in der Mark, gestorben den 20. Iuli 1831 ebenda.",.
Motte-Fouqué Karoline Auguste,118692321,female,"Motte-Fouqué, Karoline Auguste, Freifrau de la, geb. von Briest, Ps. Serena, Name zweiter Ehe von Rachow, geboren 1773 zu Neunhausen bei Rathenow, gestorben den 20. Iuli 1831, ebenda.",.
François Marie Luise,118692577,female,"François, Marie Luise von, geboren den 27. Iuni 1817 zu Herzberg i. S., gestorben am 26. September 1893 in Weissenfels.","‒ Ausgewählte Novellen. 2 Bde. 8. (522) Berlin 1868, F. Duncker. n 5.– ‒ Das Iubiläum u. andere Erzählgn. 8. (212) Stuttgart 1886, Union. geb. 1.– ‒ Der Katzenjunker. 8. (212) Berlin 1879, Gebr. Paetel. n 4.–; geb. 5.50 ‒ Der Posten der Frau. Lustsp. 8. (123) Stuttgart 1882, Spemann. n 2.60 ‒ Die letzte Reckenburgerin. Rom. 6. Aufl. 2 Tle. in 1 Bde. 8. (403) (1871) 1895, Berlin, O. Ianke. n 4.–; geb. n 5.– ‒ Eine Formalität. Erzählg. 2. Aufl. 8. (71) Ebda. 1884. n –.50 ‒ Erzählungen. 2 Bde. 8 (620) Braunschweig 1871, Westermann. n 7.– ‒ Frau Erdmuthens Zwillingssöhne. Rom. 2. Aufl. 8. (300) Berlin 1891. Ianke. n 2.– ‒ Geschichte der preussischen Befreiungskriege 1813–1815. Ein Lesebuch f. Schule u. Haus. 8. (295) Ebda. 1873. 3.75 ‒ Hellstädt. Erzählg. 2. Aufl. 8. (196) Ebda. 1884. 1.50 ‒ Hellstädt und andere Erzählungen. 3 Bde. 8. (904) Ebda. 1874. n 12.– ‒ Iudith, die Kluswirtin. Nov. (Neue Ausg.) 8. (249) (1868) 1883, Stuttgart, Krabbe. n 1.– ‒ Natur und Gnade, nebst anderen Erzählgn. 3 Bde. 8. (733) Berlin 1876, Ianke. n 12.– ‒ Phosphorus Holländer; zu Füssen des Monarchen. 8. (240) Stuttgart 1881, Spemann. geb. 1.– ‒ Stufenjahre eines Glücklichen. Rom. 2 Tle. 2. Aufl. 8. (770) Leipzig, 1877, Breitkopf & Härtel. 9.–"
Gottsched Viktoria Adelgunde Luise,118696734,female,"Gottsched, Luise Adelgunde Viktoria, Tochter des Kaufmannes Kulmus in Danzig, seit 1735 Gemahlin des Dichters I. Chr. Gottsched, geboren 11. April 1713 zu Danzig, gestorben 26. Iuni 1762 zu Leipzig.",.
Albert Annie,118729993,female,"Albert, Annie. Biographie und Werke s. A. Kistner.","‒ Lose Blüten. Kleine Bilder aus der grossen Welt. Neue (Titel-) Aufl. 16. (III, 96) Hamburg, Nestler & Melle (jetzt W. Otto, Hannover). n 2.–, herabgesetzter Pr. –.60 ‒ Harte Gesetze. 8. (IV, 448) Stuttgart 1875, Metzler (jetzt W. Otto, Hannover). n 5.–, herabgesetzter Pr. 1.50"
John Eugenie,118731092,female,"Iohn, Eugenie, Ps. E. Marlitt, geboren am 5. Dezember 1825 zu Arnstadt, Thüringen, gestorben ebenda am 22. Iuni 1887. Werke s. E. Marlitt.",.
Mayreder-Obermayer Rosa,118732382,female,"*Mayreder-Obermayer, Rosa, Wien, geboren zu Wien 30. November 1858, ist seit 1881 verheiratet mit Professor Karl Mayreder, Architekt und Chef des Regulierungsbureaus der Stadt Wien. Sie ist Verfasserin des Textes zu der am 7. Iuni 1896 in Mannheim das erste Mal aufgeführten Oper: »Der Corregidor«, komponiert von Hugo Wolf. Ein Teil der in Buchform herausgegebenen unten angeführten Novellen war schon früher in der Berliner Neuen Deutschen Rundschau »Freie Bühne«, sowie in der Wiener Zeitschrift »Neue Revue« erschienen. Frau R. M. ist auch Vice-Präsidentin des »Allgemeinen österreichischen Frauenvereins«, der in der Frauenbewegung den radikalen Standpunkt vertritt. Neben der Schriftstellerei widmet sie sich auch der Malerei.","‒ Aus meiner Iugend. Drei Nov. 8. (289) Dresden 1896, E. Pierson. 4.–; geb. n 5.– ‒ Übergänge. Nov. 8. (267) Ebda. 1897. 4.–"
Orzeszko Elise,118736639,female,"Orzeszko, Elise. Über Gleichberechtigung der Frau, angesichts des Wissens, der Arbeit u. menschlichen Würde. Offenes Sendschreiben an Deutschlands Frauen. (22) Berlin 1892.",.
Pfeiffer Ida,118740792,female,"Pfeiffer, Ida, geb. Reyer, geboren den 14. Oktober 1797 in Wien, gestorben den 27. Oktober 1858.","‒ Eine Frauenfahrt um die Welt. Reise von Wien nach Brasilien, Chili, Otaheiti, China, Ostindien, Persien u. Kleinasien. 3. Bd. 8. (326) Wien 1850, Gerold. 3.60 ‒ Meine zweite Weltreise. 4 Tle. 8. (901) Ebda. 1856. 12.– ‒ Reiseerlebnisse. 2 Bde. 1844. Erschien anonym. ‒ Reise einer Wienerin in das heilige Land. 8. (339) Wien 1856, Dirnböck. 3.– ‒ Reise nach dem skandinavischen Norden und der Insel Island im Iahre 1845. Mit 1 Karte der Südwestküste der Insel Island. 2 Bde. 12. (184) Budapest 1846, Heckenast, Leipzig, G. Wigand. n 6.– ‒ Reise nach Madagaskar. 2 Bde. 8. (376) Wien 1861, Gerolds Sohn. 6.–"
Recke Elisa Charlotte Constantia der,118743627,female,"Recke, Elisa Charlotte Constantia Freifrau von der, geb. Gräfin von Medem, geboren den 1. Iuni 1751 (nach Schindel geboren 20. Mai 1756), auf dem Gute Schönburg in Kurland, gestorben 1833 in Dresden.","‒ Geistliche Lieder, Gebete u. religiöse Betrachtungen. Nebst dem Vorworte von C. A. Tiedge u. d. am Grabe d. Verf. gesprochenen Rede v. Pastor Dr. M. F. Schmaltz. Neue Ausgabe mit dem in Stahl gestoch. Bildnisse (u. Facsimile) Elisas v. d. Recke. 8. (268) Leipzig 1841, Teubner. In verziert. Silber-Druck-Umschlag kart. 4.– ‒ Dasselbe. 16. (48) Leipzig 1859, Dyk. –.30"
Reuter Gabriele,118744712,female,"*Reuter, Frl. Gabriele, München-Schwabing, Seestrasse 4 1/ 2, geboren am 8. Februar 1859 als Tochter eines Kaufmannes zu Alexandrien in Ägypten, verlebte sie mit ihrer Mutter den Sommer in Deutschland, zum grössten Teil in Dessau, wo sie auch den ersten Schulunterricht in dem Brauneschen Institut genoss. 1868 siedelten sie wieder nach Alexandrien über. 1872 starb ihr Vater, der entfernt verwandt mit Fritz Reuter war. Direkter lässt sich wohl eine Vererbung schriftstellerischer Begabung durch die Familie ihrer Mutter nachweisen, denn ihre Urgrossmutter war die ihrer Zeit genannte, mit Bürger und Boie befreundete Philippine Gatterer, deren älteste Tochter verfasste lange didaktische Romane. G. R. machte frühzeitig allerlei schriftstellerische Versuche. Sie wohnte damals mit ihrer Mutter in Neuhaldensleben bei Magdeburg. 1875 und 1876 erschienen ihre ägyptischen Erinnerungsblätter in der »Magdeburgischen Zeitung«, eine Novelle in der »Elberfelder Zeitung«. 1879 siedelten sie nach Weimar über und lebten dort mit einigen Reiseunterbrechungen bis 1895. Eigentlich bekannt wurde sie durch den Roman »Aus guter Familie«, Leidensgeschichte eines Mädchens. Er hat bis jetzt sieben Auflagen erlebt.","‒ Aus guter Familie. Leidensgeschichte eines Mädchens, In 2 Tln. 7. Aufl. 8. (369) Berlin 1897/8, S. Fischers Verlag. n 4.–; bar n 5.– ‒ Der Lebenskünstler. 8. (235) Ebda. 1897. n 3.– ‒ Episode Hopkins. Zu spät. 2 Studien. 8. (256) Berlin 1889, Fischer. n 3.– ‒ Glück und Geld. Rom. aus dem heutigen Ägypten. 8. (285) Leipzig 1888, Friedrich. n 5.– Einbd. nn 1.– ‒ Kolonistenvolk. Rom. aus Argentinien. 8. (342) Berlin 1891, Fischer. 5.–"
