name,gnd,gender,biography,bibliography
Claussen Anna,1012535169,female,"Claussen, Anna. Briefe einer Predigertochter. 1870.","‒ Magdalena Steffens. Eine Erzählg. f. d. Volk. 16. (148) Basel 1879, Spittler. n –.80 ‒ Nach der goldnen Stadt. Erzählg. 8. (102.) Ebda. 1893. 1.– ‒ Siebengestirne. Der Matrose u. sein Findling. 8. (99) Leipzig 1895, Akademische Buchhandlung. 1.– ‒ Simon der Iude od. lange ersehnt, endlich gefunden. 4 Erzählgn. 12. (150) Norden 1882, Soltau. –.50"
Claussen Henriette Auguste Anna,1012535169,female,"*Claussen, Frl. Anna Auguste Henriette, Ps. Tante Anna, Itzehoe, Holstein, geboren den 5. Iuni 1814 in Tetenbüll (Eiderstedt). Dort war ihr Vater Pastor C. Claussen zweiter Prediger, 1825 wurde er in Haseldorf zum Pastor gewählt und starb hier 1859. Bis zu ihrer Einsegnung erhielt Anna von ihrem Vater Unterricht, später im Französischen und Englischen in Altona. Nach dem Tode ihres Vaters zog Anna mit ihrer Mutter nach Itzehoe, Holstein, wo nach dem Tode ihrer Mutter die litterarische Thätigkeit begann. Ihre erste Erzählung »Ein Leben im Schatten« brachte das »Töchteralbum«. Im Iahre 1870 erschienen bei Perthes in Gotha »Briefe einer Predigertochter« ohne Nennung ihres Namens, dann folgten viele Erzählungen, Gedichte, kürzere und längere Aufsätze, sowie Übersetzungen in verschiedenen Zeitschriften, und Briefe über Naturgeschichte und Wanderungen durch die Sternenwelt unter dem Pseudonym Tante Anna. A. Claussen stellte meist ihre Feder in den Dienst der Iudenmission. Ietzt lebt die geistesfrische Dichterin in der Nähe ihrer Geschwister als Tante, Grossund Urgrosstante. Da ihre Augen geschwächt sind, kann sie sich nicht mehr der Schriftstellerei widmen, aber ihre Hände sind nicht müssig, sie beschäftigen sich mit Stricken und Spinnen. Werke s. Anna Claussen. Band I.",.
Stromeyer Helene,1012770079,female,"Stromeyer, Helene. Album v. Langensalza. 4. (6 Photogr.) Hannover 1867, Schmorl & v. Seefeld. 9.–; einzel. Bl. 2.–",.
Landau Rosa,1012778878,female,"□Landau, Rosa, Leipzig, Bayerschestrasse 62, geboren in Myslowitz, hat kleine Humoresken veröffentlicht und schreibt für Witzblätter.",.
Kapri Mathilde,1012966321,female,"Kapri, Baronin, Mathilde von, geb. Freiin von Guretzky-Kornitz, geboren am 5. Februar 1832 in Santa-Maria di Capua bei Neapel, gestorben am 4. Oktober 1889 in Wien.","‒ Aus eigener Schuld. Rom. 8. (370) Leipzig 1888, Reissner. n 6.– ‒ Herr Alexis. Novellette. 4. (32) Stuttgart, Kröner. n –.50 ‒ Uradelig. Rom. 3 Bde. 8. (839) Wien 1879, Zamarski. n 10.– ‒ Va banque. Rom. 2 Bde. 8. (552) Berlin 1880, Ianke. 9.–"
Ludwig ,1013365437,female,"Ludwig, Biographie s. Frau Luise Bernhardi, s. auch Ludwig Fern u. Luise Firlé.","‒ Der Rotbart mit dem silbernen Arm. (64) Berlin 1891, Bartels. ‒ Der Sohn des Freibeuters. (64) Ebda. ‒ Die Adepten od.: Des Goldschmieds Töchterchen. (64) Ebda. ‒ Emir Ben-Humeya. (64) Ebda. ‒ Im schwarzen Erdteil bei Buschiri. (61) Ebda. 1892."
Tesdorpf Luise,1013546962,female,"*Tesdorpf, Frau Luise, Ps. Gabriel Strand, Lübeck, Beckergrube 3, wurde am 1. September 1835 als ältestes Kind des Dr. jur. G. F. L. Oppenheimer, späteren Oberappellationsgerichtsrats zu Lübeck, geboren, woselbst die Tochter eine sorgfältige Erziehung genoss. Nach dem 1846 erfolgten Tode der Mutter blieb sie bis zu dem 1884 erfolgten Ableben des Vaters mit diesem in ununterbrochenem Gedankenaustausch. 1855 verheiratete sich L. mit dem Grosskaufmann Hermann Tesdorpf zu Rio de Ianeiro. Nach zwölf-einhalbjähriger Ehe kehrte sie 1868 verwitwet nach Europa zurück und lebte bis 1878 der Erziehung ihrer drei Söhne in Iena. – Die auf Reisen im Auslande gewonnenen Eindrücke, das rege Geistesleben der Universitätsstadt förderten ihren dichterischen Schaffenstrieb. Von 1868–1878 entstand eine Reihe von Romanen, Novellen, Essays, die später in Zeitschriften und Zeitungs-Feuilletons Aufnahme fanden. Von 1878–1888 kehrte L. nach Lübeck zurück, rief 1881 gemeinschaftlich mit gleichgesinnten Frauen den »Verein zur Förderung weiblicher Berufsbildung und Erwerbsthätigkeit« ins Leben, der noch heute segensreich in Lübeck wirkt und 240 Mitglieder zählt, unternahm 1887 eine halbjährige Reise nach Italien mit ihrem jüngsten Sohne, lebte mit diesem von 1888–1891 in Karlsruhe i. B. Nachdem dort eine Feuersbrunst sie ihrer Häuslichkeit beraubt und ihr sämtliche Manuskripte zerstört hatte, kehrte Frau T. mit ihrem jüngsten Sohne nach Lübeck zurück. Werke s. Gabriel Strand.",.
Lintemer Hermine,1014020700,female,"Lintemer, Hermine. Dem Verdienste seine Krone. Ein Lebensbild. 8. (11) Klagenfurt 1878, Bertschinger & Heyn. n –.20 u. F. M. Wendt. Elisabeths Rosen. Patriot. Meditationen. Dichtgn. u. Lieder zur Feier d. 19. Novbr. in d. österreich. Mädchenschulen. 8. (42) Ebda. n –.80",‒ Zur Theorie u. Praxis des Kindergartens. 8. (28) Ebda. 1877. –.45
Jäger Elise,1014209161,female,"Iäger, Elise. Rococo-Malereien auf Ludwigsburger Porzellan. 4. (10 farb. Taf. m. 1 Bl. Text.) Stuttgart 1893, O. Pischel. 8.–",.
Hübner Marie,1014322138,female,"Hübner, Marie. Frauenliebe u. -Leben. 2. Aufl. 4. (144 m. 10 Chromol.) Königsberg 1867, Hübner & Matz. n 34.–",.
Wahl Sophie Helmine,1014329876,female,"Wahl, Sophie Helmine, geborne Singer, geboren 1774 in Berlin.",.
Stein Paul,1014596262,female,"Stein, Paul, s. Albertine Henrich.","‒ Albrecht von Brandenburg. Rom. 3 Bde. 2. Ausg. 8. (661) Leipzig 1866, Grunow. 9.– ‒ Aus Andalusien. Erzählgn. 2 Bde. 2. Ausg. 8. (397) Ebda. 1869. 6.– ‒ Aus dem schwäbischen Volksleben. 8. (362) Ebda. 1857. 5.25 ‒ Aus den Tagen des ersten Napoleon. Rom. 2 Bde. 8. (587) Stuttgart 1869, Kröner. 10.– ‒ Das Haus der Hofrätin. 2 Bde. 8. (605) Leipzig 1859, Grunow. 7.50 ‒ Der letzte Churfürst von Mainz 3 Bde. 8. (864) Ebda. 1859. 10.50 ‒ Die Braut im Kloster. 3 Bde. 8. (627) Ebda. 1862. 10.50 ‒ Dasselbe. 2. Ausg. Ebda. 1865. 8.– ‒ Drei Christabende. 8. (302) Ebda. 1860. 4.50 ‒ Handwerk und Industrie. 2 Bde. 8. (357) Ebda. 1860. 7.50 ‒ Ioh. Gutenberg. Rom. 3 Bde. 8. (842) Ebda. 1861. 12.– ‒ Dasselbe. 2. Ausg. Ebda. 1864. 9.–"
Stein Paul,1014596262,female,"Stein, Paul. Leopolds Irrfahrten. Rom. 2 Bde. 2. Ausg. 8. (679) Ebda. 1869. 6.–",‒ Novellistische Gemälde aus Stadt und Land. 2 Bde. 8. (563) Ebda. 1861. 8.– ‒ Dasselbe. 2. Ausg. Ebda. 1864. 6.–
Ideler Lucie,1014861322,female,"*Ideler, Frl. Lucie, Ps. U. Derelli, Freienwalde a. Oder, Brunnenstrasse 48, ist am 18. September 1851 zu Heinrichsdorf in der Provinz Pommern geboren. Ihr Vater war Landpastor. In dem Dorfe Virchow verlebte sie ihre ganze Iugend. Es lag auf flacher Heide, von vielen Wäldern umringt, hier drängten sich ihr in der tiefen Stille die ersten Naturbetrachtungen auf und in ihrem einsamen Mädchenleben fing sie an, Gedanken und Träume auszuspinnen, die sie in der Iugend in gebundener Sprache, im späteren Leben in Romanen und Novellen niederschrieb. An der Hand einer hochgebildeten Mutter, die sich in liebevollster Weise für ihre schriftstellerischen Versuche interessierte, ging sie ruhig durch das Leben. Soviel es in ihren Kräften stand, suchte sie sich als junges Mädchen selbst zu bilden. Im Iahre 1881 übersiedelte sie nach Freienwalde und begann da schriftstellerisch zu wirken.","‒ Auferstehen. 12. (16) Anklam 1895, A. Schmidt. n –.05 ‒ Aus den Bergen. Erzählg. 12. (48) Goslar 1894, E. Angerstein. n 1.– ‒ Aus der Heimat. Drei Erzählgn. 2. Aufl. 12. (141) Anklam 1892, A. Schmidt. n –.70; geb. n 1.25 ‒ Das Bild des Kaisers. Erzählg. 12. (16) Ebda. 1891. n –.05 ‒ Die Hand des Herrn. Der Invalide. Zwei Erzählgn. 8. (57) Karlsruhe 1896, Evangelischer Schriftenverein. n –.50 ‒ Die Kinder. 12. (16) Anklam 1894, A. Schmidt. n –.05 ‒ Ein Edelmann. Dem Leben nacherzählt. 12. (249) Ebda. 1892. n 1.20; geb. n 1.60; eleg. geb. n 1.75 ‒ Epheu. Drei Erzählgn. 12. (161) Ebda. kart. n –. 75; geb. n 1.25 ‒ Heimat und Fremde. Erzählg. 12. (16) Ebda. 1896. –.05 ‒ Im Iahre 1812.– Im Iahre 1870. Erzählg. 12. (16) Ebda. –.05"
Ideler Lucie,1014861322,female,"Ideler, Lucie. Neue Märchen. 8. (46 m. 7 Farbdr.-Bildern) Stuttgart 1895, Schwabacher. kart. n 1.50 Werke s. auch U. Derelli. Auf dem Einbd. m. d. verschiedensten Vornamen versehen, bei nicht vorrätigen Namen Preisaufschlag von –.70.","‒ Neue Polterabend-Aufführungen f. Erwachsene und Kinder. 12. (170) Oranienburg 1892, E. Freyhoff. n 1.– ‒ Neue Polterabendscherze f. Stadt und Land in launigen Original-Dichtungen. 2 Teile. 9. Aufl. 16. (80) Berlin 1895, S. Modes Verlag. à n –.50 ‒ Nur ein Wort. 12. (16) Anklam 1895, A. Schmidt. n –.05 ‒ Ritterliche Treue. 12. (16) Ebda. 1894. n –.05 ‒ Versöhnt. Erzählg. für die christliche Iugend. 12. (24) Stuttgart 1897, Verlag »Immergrün«.–.10"
Rüts Helene,1014869714,female,"Rüts, Helene von. Entscheidende Lebensstunden (geschrieben 1868). Die Macht der Liebe (geschrieben 1864). Die letzte u. die erste Novelle der Verf. v. »Stolz u. Still«. 8. (132) Berlin 1873, Rauh. 2.–","‒ Marie. In Demut mutig. Eine Nov. 3. Aufl. 8. (208) Halle 1897, E. Strien. n 2.–; geb. n 3.– ‒ Stolz u. still. Eine Nov. 4. Aufl. 8. (160) Ebda. n 2.–; geb. 3.–"
Clausius Sabine,1014936934,female,"□Clausius, Sabine, Frau Major, Ps. S. Kyn, Harburg, geboren zu Guhrau 26. Februar 1856.",.
Linden Auguste,1015127657,female,"Linden, Auguste (Auguste Harnier).","‒ Der Geistersee. Ein Feen-Märchen. 8. (32) Erfurt 1852, Bartholomäus. –.75 ‒ Die einsame Mühle im Spessart. 8. (61) Ebda. 1852. 1.80 ‒ Meerkönigs Töchterlein. 8. (64) Ebda. 1853. 1.50 ‒ Recha die Iüdin. Eine Erzählg. f. Kinder. 8. (84) Ebda. 1857. 1.80 ‒ Reich u. Arm. Die Wunderblume v. Etyweil. 8. (79) Ebda. 1853. 1.50 ‒ Titania. Märchen u. Erzählgn. 8. (207) Berlin 1852, Winckelmann & Söhne. 2.50 ‒ Vier Lebenstage. 8. (246) Kassel 1853, Vollmann. 3.– ‒ Wallyda. Märchen. 8. (50) Erfurt 1852, Bartholomäus. 1.50 ‒ Welt u. Einsamkeit. 8. (350) Göttingen 1856, Wigand. 4.50 ‒ Winterabende. 8. (243) Berlin 1851, Winckelmann & Söhne. 3.–"
Elfriede Koburg,1015175236,female,"Elfriede v. Koburg. Gedichte. Einleitg. v. H. Merkens. 16. (300) Würzburg 1872, Stuber. n 3.–",.
Elfriede von Koburg,1015175236,female,"Elfriede von Koburg, s. Bernhardine Storch. Band II und Werke s. Band I, Seite 187.",.
Heber Henriette,1015957986,female,"Heber, Henriette. Geistige Erfahrungen über Gott, das Ienseits und das Reich der Geschiedenen. 8. (43) Dresden 1856, Tittel. –.50",.
August Otto,1016341776,female,"August, Otto, s. Auguste Littrow-Bischoff. Band I.",.
Liebel-Monninger Anna,1016705654,female,"*Liebel-Monninger, Frau Anna, Nürnberg, Ludwig-Feuerbachstrasse 27. Am 3. Iuni 1869 als zweite Tochter des Besitzers der Nürnberger Stadtzeitung, Friedrich Monninger, zu Nürnberg geboren, besuchte, sie bis 1883 die höhere Töchterschule. Die darauffolgenden Iahre bis zu ihrer Verheiratung verlebte sie sehr glücklich im Elternhause« viel als Gehilfin ihres Vaters thätig. Sie besorgte ihm einen Teil der Buchführung und Korrespondenz und war mit der Prüfung und Sichtung des einlaufenden Feuilleton-Materials betraut. Ihre Neigung zum »Dichten« erwachte erst mit dem 18. Iahre; sie versuchte sich erst mit einigen kleinen Erzählungen und schritt dann, als diese Anklang fanden, auf dem betretenen Pfade weiter. 1891 vermählte sie sich mit dem Kaufmanne Stefan Liebel. Es erschienen",‒ Herzensgeschichten. Cyklus kurzer Erzählgn. 1894. II. Bändchen 1898. ‒ Liebe u. Leidenschaft. Rom. 1896. ‒ Stolze Seelen. Born. 1895.
Schreder Katharina,1016941536,female,"Schreder, Katharina. Kochbach, praktisches, m. 1083 Kochregeln u. 46 Speisezetteln. 9. Aufl. Von Aloisia Schneider. 8. (304) Wien 1888, Kirsch. 2.40",.
