name,gnd,gender,biography,bibliography
Manteuffel Ursula Zöge,127347976,female,"□Manteuffel, Ursula Zöge von, ist Mitarbeiterin der »Deutschen Roman-Zeitung«.","‒ Auf dem hohen Fels. Familienrom. 2 Tle. in 1 Bd. 8. (462) Berlin 1897, O. Ianke. 7.– ‒ Das Majorat. Rom. 2. Aufl. 8. (275) Ebda. 1885. n 2.– ‒ Désirées Geheimnis. Nov. aus d. Badeleben. 8. (147) Leipzig 1886, Böhme. n 1.80; geb. n 2.70 ‒ Ein Strauss unverwelklicher Blüten am Lebenswege gepflückt. Serie A bis E. 8. (à 6 Chromol.) München 1877, Obpacher. à 2.50 ‒ Graf Lorenz. Rom. 2. Aufl. 8. (276) Berlin 1886, Ianke. n 2.– ‒ Il Romano. Rom. 3. Aufl. 2 Tle. in 1 Bde. 8. (354) Leipzig 1893, E. Ungleich. n 4.–; geb. n 5.– ‒ Lora. Rom. 2. Aufl. 8. (209) (1885) 1891, Ebda. n. 2.80; geb. nn 3.80 ‒ Mark Albrecht. Rom. 2 Tle. in 1 Bd. 3. Aufl. 8. (332) Ebda. 1892. n 3.75; geb. nn 4.75 ‒ Seraphine. Erzählg. 2. Bde. 3. Aufl. 8. (672) Ebda. 1891. n 6.75; geb. n 8.50 ‒ Violette Fouquet. Rom. 3 Bde. 8. (740) Berlin 1885, Ianke. n 12.–"
Wolf Rebekka,127351825,female,"Wolf, Rebekka, geb. Heinemann. Kochbuch für israelitische Frauen. 11. Aufl. 8. (291) Frankfurt a. M. 1896, I. Kauffmann. geb. 3.50","‒ Vollständige Speisekarte für das ganze Iahr. 8. (42) Berlin 1860, Adolf Cohn. –.60"
Bernhardi Luise,127413146,female,"*Bernhardi, Frau Luise geb. Firle, Berlin, Ps. Luise Firle und Ludwig Fern, wurde am 15. Februar 1828 zu Berlin geboren, und widmete sich dem Berufe als Lehrerin. 1864 verheiratete sie sich mit dem jetzigen Professor Wilhelm Bernhardi vom Louisenstädtischen Gymnasium in Berlin. Sie schrieb teils anonym, teils als Luise Firle, teils unter dem Ps. Ludwig Fern und unter ihrem Frauennamen. Werke s. Ludwig Fern und Luise Firle.",.
Bernhardi Luise,127413146,female,"Bernhardi, Luise, Biographie s. Band I.","‒ Bearbeitungen von Wildtöter, dem letzten Mohikaner u. Onkel Toms Hütte. Berlin 1894, Bartels. ‒ Das Herzmütterlein. (220) Ebda. 1895. (Fälschlich von Brentana.) ‒ Der japanische Krieg. (224) Ebda. 1895. Erschien ohne Namen. ‒ Der Rattenfänger von Hameln. (48) Ebda. 1893. ‒ Erzählungen für die Iugend. (228) Ebda. 1893. ‒ Märchen aus 1001 Nacht. (223) Ebda. 1893. ‒ Märchen von Grimm, Andersen, Schwab, Musäus, Bechstein, bearb. v. L. B. Ebda. 1893. ‒ Vierzehn Bilderbücher mit Versen. Ebda. 1895. Erschien ohne Namen."
Firlé Luise,127413146,female,"Firlé, Luise. Biographie s. Frau Luise Bernhardi.","‒ Aus alten Tagen. Kinderbriefe u. Märchen. 2. Aufl. 2 Tle. 12. (à 146) Kreuznach, Voigtländers Verlag. à –.75; geb. à 1.– ‒ Für unsere Herzblättchen. (172) Berlin 1895, Bartels."
Künsberg Sophie,127441883,female,"Künsberg, Sophie Freiin von, Reisach, Oberbayern, geboren am 5. September 1861 zu Karlsbad in Böhmen, als die Tochter eines pensionierten Rittmeisters, weilte bis zum Tode ihres Vaters (1877) in Kaibitz in der bayrischen Oberpfalz. Ihre Erziehung erhielt sie im elterlichen Hause durch eine Erzieherin. Schon mit 12 Iahren begann sie zu schreiben und Beiträge an die »Illustrierte Zeitschrift für kleine Leute« zu liefern. Nach dem Tode des Vaters zog ihre Mutter nach Bayreuth, wo auch Sophie bis 1892 ihren Wohnsitz beibehielt. Im Iahre 1894 liess sie sich ein Landgut in Reisach erbauen, wo sie ihren ständigen Aufenthalt nahm.","‒ Marien-Leben. 8. (32) Regensburg 1896, Nationale Verlagsanstalt. n –.60 ‒ Weihnachten im Walde. 4. (15 m. 1 Abbildg.) Bamberg 1892, C. Hübscher. n –.50"
Jacoby Alinda,127449752,female,"Iacoby, Alinda, Biographie s. Maria Krug.","‒ Altarblüten. 16. (122 m. Farbendr.) Steyl 1893, Missionsdruckerei.–. 50; geb. mit Goldschn. 1.– ‒ Christkindlein kommt! Zur Unterhaltg. f. brave Kinder. 8. (64 m. Illustr.) Donauwörth 1890, Auer. geb. n 1.50 ‒ Das Lied von St. Elisabeth. Epische Dichtung, 8. (VII, 247) Mainz 1897, F. Kirchheim. 2.80; in eleg. Salonband mit Goldschn. 4.– ‒ Elsbeths Leiden und Freuden. 8. (141 m. Illustr.) M -Gladbach 1896, A. Riffarth. geb. 1.20 ‒ Haiderosen, zu Ehren Marias gepflückt u. gebunden. 12. (160 m. Titelbild) Heiligenstadt 1895, F. W. Cordier. geb. m. Goldschn. n 3.– ‒ Ida Gräfin Hahn-Hahn. Novellistisches Lebensbild. 8. (224 m. Bildnis.) Mainz 1894, F. Kirchheim. 3.– ‒ Kämpfende Herzen. Rom. 2. Aufl. 8. Trier 1887, Paulinus-Druckerei. ‒ Moderne Gegensätze. Rom. aus dem wirkl. Leben. 8. (215) Ebda. 1884. n 1.–; geb. n 1.50 ‒ Spät erkannt. Orig.-Nov. 8. (199) Ebda. 1896. n –. 75; geb. n 1.–"
Tour Emil,127469842,female,"Tour, Emil de la, Biographie und Werke s. Maria Ant. von Markovics.",.
Massow Margarete,127476660,female,"*Massow, Frl. Margarete von, Hannover, Rumannstrasse 28, geboren den 10. Oktober 1873 in Erfurt als Offizierstochter, veröffentlichte sie mit 19 Iahren ihre ersten Gedichte und kleinen Skizzen in der »Deutschen Romanzeitung« und wurde dann Mitarbeiterin verschiedener Zeitschriften.",.
Haug Maria,127544941,female,"*Haug, Frl. Maria, Ps. Maria Liebrecht, Stuttgart, Weimarstrasse 40, geboren am 5. März 1850 in Widdern, verbrachte in der Abgeschiedenheit des ländlichen Pfarrlebens eine fröhliche Iugend. Die Eltern Hessen ihr eine sorgfältige Ausbildung zu teil werden. Später fand sie, zuerst als Gehilfin des Vaters, reiche Gelegenheit, bei Armenund Krankenbesuchen die verschiedensten Volkskreise kennen zu lernen, was ihr für ihren Beruf späterhin vielfach nutzbringend ward. Mit besonders warmer Teilnahme fühlte sie sich jedoch zur Kinderwelt hingezogen und dieser waren ihre ersten litterarischen Arbeiten gewidmet. Vielfache Ermutigungen veranlassten sie, diese Thätigkeit fortzusetzen und auszudehnen, teils durch Beiträge in christlichen Zeitschriften, wie auch durch Herausgabe einer grösseren Anzahl von Iugend-Volksschriften. Werke s. Maria Liebrecht.",.
Liebrecht Maria,127544941,female,"Liebrecht, Maria, Biographie s. Maria Haug.","‒ Annemis Puppenkrambude. Eine Weihnachtsgeschichte. 12. (40) Basel 1892, Iaeger & Kober. –.25 ‒ Blumen am Wege. Erzählgn. u. Gedanken. 16; (104) Stuttgart 1888, I. F. Steinkopf, n –.60 ‒ Christrosen. Erzählgn. für Christleute. 12. (72) Basel 1892, Iaeger & Kober. –.40; geb. –,80"
Liebrecht Maria,127544941,female,"Liebrecht, Maria. Am Erlenbach. Erzählg. 16. Konstanz 1897, C. Hirsch. –.10 Ergänzg. z. Maria Liebrecht. Band I.","‒ Arm und reich. Erzählg. 8. (48) Stuttgart 1897, Buchhandlung der Evangelischen Gesellschaft. –.20 ‒ Besser, denn viele Sperlinge. Erzählg. 16. Konstanz 1897, C. Hirsch. –.10 ‒ Bet' u. arbeit! Erzählg. 16. Ebda. 1897. –.10 ‒ Der rechte Vater über alles. Erzählgn. 16. Ebda. 1896. –.10 ‒ Gottes Boten. Erzählgn. 16. Ebda. 1896. –.10 ‒ Mein Ioch ist sanft. Der Weg ist schmal. Zwei Erzählgn. (112) Ebda. 1897, 1.– ‒ Meines Fusses Leuchte. Erzählgn. 16. Stuttgart 1897. Buchhandlung der Evangelischen Gesellschaft. –.10"
Dierschke Wilhelmine,127547355,female,"Dierschke, Wilhelmine, geb. von Pronazynska, Ps. H. von Freyenstein, Breslau, Brüderstrasse 2 g. Biographie u. Werke s. H. von Freyenstein. Band I.",.
Fred Helmine,127547355,female,"Fred, Helmine, Ps. für Wilhelmine Dierschke, Biographie s. H. von Freyenstein.","‒ Die Tochter des Flüchtlings. Nov. 8. (208) Köln 1888, I. P. Bachem. geb. 1.– ‒ Nach langem Suchen. Nov. 8. (200) Ebda. 1883. geb. 1.–"
