name,gnd,gender,biography,bibliography
Goldschmidt Olga,1036590674,female,"*Goldschmidt, Frl. Olga, H. L., Ps. H. Aster, Dresden-Striessen, Niederwaldstrasse 5, Mitglied des D. S.-V., geboren den 24. November 1857 zu Dresden, war zunächst als staatlich geprüfte Lehrerin thätig, später wurde sie Redakteurin der »Pädagogischen Warte«, Leiterin des Redaktionsbureaus von »Uhlands Technischer Rundschau und Verkehrszeitung«, Redakteurin des »Litterarischen Couriers« und der »Woerlschen Reisebücher« und Mitarbeiterin verschiedener Blätter. Sie schreibt Skizzen, volkswirtschaftliche und ethnographische Artikel, Übersetzungen, Essays, Erzählungen, Novellen, Romane.","‒ Abenteuer und Erlebnisse bei den Menschenfressern auf der Insel Sumatra. Nach Baron Brenners Werk f. d. Iugend bearb. Lex. 8. (163 mit vielen Illustr.) Würzburg 1897, Leo Woerl. n 3.– ‒ Drei Köpfe. Nov. Leipzig 1897, I. I. Weber. (Nov.-Bibl. der Illustr. Ztg.) ‒ Hedwig Möbius. Histor. Erzählg. aus Schlesiens schwerster Zeit. U. d. Presse. ‒ Ums goldene Kalb. Rom. U. d. Presse. ‒ Erckmann-Chatrians »Waterloo«. Übers. (Meyers Volksbücher). 8. (256) Leipzig 1894, Bibliographisches Institut. –.40"
Grabi Magdalena,1036590690,female,"Grabi, Magdalena. Der Thaler. 12. (63 m. 4 Farbdr.) Berlin 1897, Verlag des christlichen Zeitschriftenvereins. –.50 Biographie u. weitere Werke s. Band I.",‒ Richard Ohnefurcht. Der kleine Normannenfürst. Historische Erzählg. aus d. Englischen. 12. (158 m. 1 Farbdr.) Ebda. 1896. –.50
Grabi Magdalene,1036590690,female,"*Grabi, Frau Magdalene, Ps. M. Harald, Strassburg i. Els., Steinwallstrasse 44 parterre, am 20. Mai 1858 zu Kolzow, Insel Wollin, geboren, als Tochter des Pastors E. Harnisch, war sie Lehrerin, nachdem sie ihre Eltern und den Verlobten in kurzer Zeit durch den Tod verloren hatte. Seit 12 Iahren ist sie mit H. Grabi verheiratet. Sie schreibt Romane und Novellen, auch für Zeitschriften. Ein grösserer Roman: Vom Pfade gewichen erschien zuerst in der Norddeutschen Allgemeinen Zeitung. Werke s. auch M. Harald. u. M. Behne. Die Heinzelmännchen. Übers. aus dem Engl. u. Frz. Ebda. u. E. Grube. Neue Märchen. Das Huhn m. d. gold. Federn. Berlin 1895. Christlicher Zeitschriftenverein. –.75","‒ Annemarie. Erzählg. 12. Berlin 1896, Christlicher Zeitschriftenverein. –.75 ‒ Edithas Kanarienvogel. Ebda. 1895. –.75 ‒ Eva, Ruth u. Ein Thaler. Ebda. 1897. –.75 ‒ Margaret. Leipzig 1898, Abel & Müller. U. d. Presse. 4.– ‒ Richard Ohnefurcht, der kleine Normannenfürst. (158 m. Bild.) –.60 ‒ Verrat u. Treue. Leipzig, Iugendgartenlaube Verlag. (Preisgekrönt.) 3.– ‒ Wir sind Menschen. Rom. nach e. engl. Original. 8. (96) Berlin 1897, A. Weichert. –.20"
Arens von Braunrasch Auguste,1036654591,female,"*Arens von Braunrasch, Frau Gerichtsrat Auguste, Ps. Iul. Rasch, Wiesbaden, Luisenstr. 6, wurde als Tochter eines österreichischen Iuristen in Mainz geboren und siedelte nach dort verlebten Kinderjahren mit ihren Eltern nach Wien über. Frühe verwaist, lebte sie später in dem geistig bewegten Hause ihres Schwagers, des Musikverlegers Franz Schott, wo sie Gelegenheit fand, mit den interessantesten Persönlichkeiten in Berührung zu treten. Im Iahre 1859 vermählte sie sich mit dem hessischen Gerichtsrat Dr. Arens. Seit 1874 wohnt sie als Witwe in Wiesbaden. Ein längerer Aufenthalt in Ungarn, sowie die vielfachsten Reisen veranlassten sie, die gewonnenen reichen Eindrücke ihres Lebens durch Aufzeichnung festzuhalten und so entstanden dann ihre Romane und Erzählungen. Werke s. Iul. Rasch.",.
Bramer Jeannette,1036663809,female,"*Bramer, Frau Ieannette, verw. Regierungsrat, Fronhausen, Main-Weser-Bahn, Hessen, ist in Kassel geboren und gehört einer althessischen Iuristenfamilie an. In kinderreichem Hause aufgewachsen, lernte sie die Wirkung kennen, welche »Geschichten-Erzählen« auf das Kindergemüt ausübt und bald wurde aus der Zuhörerin eine gern gehörte Erzählerin, erst ihrer jüngeren Geschwister, später ihrer Kinder und Enkel. Die erste Veröffentlichung ihrer Märchen und Geschichten für Kinder brachte »Dies Blatt gehört der Hausfrau«, und die Zeitschrift »Hessenland«, welcher sie manche Erinnerung in Poesie und Prosa an ihr liebes Heimatland einsandte, nahm sie als ständige Mitarbeiterin auf. Noch manche andere Blätter bringen Erzählungen für die Iugend, Skizzen, Poesien und Humoresken aus ihrer Feder.",.
Wasserburger Lina,1036678431,female,"*Wasserburger, Frau Lina, geb. Wesp, Ps. L. W. Burger, Wien IV., Favoritenstrasse 15, geboren den 9. September 1831 in St. Thomas bei Grein a. d. Donau, in Oberösterr., verlebte ihre Kinderjahre auf dem Lande und genoss daselbst einen Dorf-Schulunterricht, den ihr Vater, nachdem er alle Kriege gegen den ersten Napoleon mitgemacht und als Pensionist sich zurückgezogen hatte, selbst leitete und vervollständigte. In Freistadt (Oberösterreich) sah das neunjährige Kind zum erstenmale eine Theatervorstellung, welche eine wandernde Schauspielertruppe mit der Aufführung des Stückes »Salomons Urteil« veranstaltete. Wie ein zündender Funke fiel dieses Ereignis in die reiche Phantasie des Kindes, und sofort","‒ Dichtungen. 8. (199) Wien 1878, Konegen. 4.– ‒ Die Aloeblüte. Rom. 2 Bde. 8. Wien 1898, Hartlebens Romanbibliothek. à –.75 ‒ Die fremde Frau. Eine Wiener Geschichte. 2 Bde. 8. Ebda. 1898. à –.75 ‒ Ein versenktes Eden. Romantische Erzählg. a. Adelsberg. 8. (154) Wien 1880, Konegen. 2.40"
Zahn Clara,1036716937,female,"Zahn, Frau Clara, geb. Brandenburger, Berlin W., Nollenfortstr. 33, wurde am 11. Februar 1859 in Breslau geboren. Sie war schon frühzeitig schriftstellerisch thätig. C. Z. veröffentlichte Gedichte, Novellen, Feuilletons und Romane.",.
Dönitz Martha,1036786773,female,"*Dönitz, Frau Professor Martha, Berlin-Steglitz, ist am 26. Iuni 1848 geboren und übersetzt japanische Unterhaltungslitteratur.","‒ Aus fremder Welt. Iapanische Erzählgn. 8. (87 m. H.) Berlin 1889, Schorss. n 2.–; geb. n 2.50"
Ebersold Elise,1036987191,female,"*Ebersold, Frl. Elise, Bötzingen, b. Biel, Schweiz, wurde am 12. Iuli 1837 in Niederösch im Kanton Bern als Tochter eines armen Handwerkers, der selbst weder lesen noch schreiben konnte, geboren. Ihrer Grossmutter verdankt sie »die Lust am Fabulieren«. Nach Absolvierung der Volksschule trat sie in das Lehrerinnenseminar Hindelbank ein und amtierte dann 32 Iahre. 1888 sagte sie dem Schuldienst Valet und lebt seitdem ein bescheidenes Stillleben als Mitarbeiterin zahlreicher Zeitschriften. Sie schreibt Gedichte, Sprüche, Rätsel, Erzählungen und Übersetzungen aus fremden Sprachen. Pseudonymen: Martha Fröhlich, Bethli Daheim, Betty Lerche.",.
Fröhlich Elise,1036987191,female,"Fröhlich, Elise. Hilfsbüchlein für weibliche Kunstarbeiten oder auf Erfahrung u. Fortschritt gegründete leichte Vorschriften zu aller Arten Handarbeiten. 1. u. 2. Heft. 16. (64 in. Abbildgn.) Liestal 1844, Honegger. à –.25",.
Walde M.,1037261437,female,"Walde, M. vom, Pseudonym einer einem alten Adelsgeschlecht angehörenden Schriftstellerin.","‒ Kleine Bilder im engen Rahmen. 4. (76 m. Illustr. v. E. Giebe) Leipzig 1889, G. Wigand. geb. m. Goldschn. 12.– ‒ Märchen. 16. (89) Köln 1894, I. P. Bachem, geb. in Damast m. Goldschn. 1.50"
Engelbrecht Erna,1037315545,female,"□Engelbrecht, Frl. Erna, Bremen, Kepplerstrasse 44, hat Verschiedenes in Versen und Prosa in Zeitschriften veröffentlicht.",.
Esser Anna,1037376838,female,"*Esser, Frau Anna, geb. Müller, Linz an der Donau, Domgasse 12, ist am 6. August 1850 zu Königslutter in Braunschweig geboren und mit dem Hofund Gerichtsadvokaten Dr. Esser in Linz vermählt. Sie schreibt Reiseund Feuilleton-Artikel.","‒ Ein Sang vom Linzer Dom. 8. (141) Linz 1894, Qu. Haslinger. n 2.– ‒ Epheuranken. Lieder u. Gedichte. 16. (194) Köln 1892, I. P. Bachem, geb. n 3.50"
Fahlweid-Felber Aline,1037385896,female,"*Fahlweid-Felber, Frau Aline, Ps. A. Fahlweid, Zürich IV. Geboren den 6. April 1860 in Olten, ist die Tochter des verstorbenen Landammanns und Ständerates Amanz Ieker in Solothurn. Sie schreibt Lyrisches, Sagen, Märchen, Novellen, Humoresken. Sie war 1896 bis 1897 Mitredakteurin von »Iung-Schweizerland« und »Iung-Deutschland«, ebenso des »Neuen Musenalmanachs« (Basel, G. L. Kattentidt). Nunmehr ist sie Mitarbeiterin der illustrierten Zeitschrift »Die Schweiz« (Zürich), der »Helvetia« (Basel) und verschiedener anderer Zeitschriften. Das Horn t. Uri. Alpensage. 16. (83) Glarus 1890, I. Vogel. 1.50; geb. 2.80","‒ Die Zauberinsel. 16. (20) Solothurn 1893, Gassmann, Sohn. –.50"
Peters Wilhelmine,1037888944,female,"*Peters, Frl. Wilhelmine, Ps. A. Fromm, Elbing, Mauerstrasse 20, daselbst geboren den 13. Oktober 1837. Sie ist Sprachlehrerin und schreibt Novellen, Feuilletons und Erzählungen. Werke s. A. Fromm.",.
Fuhrmann Irene,1037993403,female,"*Fuhrmann, Frl. Irene, Ps. I. René, Budapest, Hauptstrasse 11, wurde am 27. September 1853 zu Wien geboren und ist Gesellschaftsdame der Gräfin Andrássy in Budapest und Autorin der romantischen Oper Maritta, Musik von Carolus Agghazy, zum erstenmale aufgeführt an der königl. Hofoper in Budapest am 14. Oktober 1897. Sie hat Romane und Reiseschilderungen geschrieben.",.
George Sophie,1038083257,female,"George, Sophie, geb. Paalzow, Ps. Sophie, geboren den 6. Mai 1788 in der Altmark, gestorben den 27. Iuni 1850 in Minden.","‒ Geist u. Herz. 12. (228) Bremen 1852, Leipzig, Haessel. n 3.50"
Gleye Carlita Maria,1038112206,female,"*Gleye, Frl. Maria Carlita, Dresden-Niederlössnitz, Villa Baltenhort, Mittlere Bergstrasse 55, wurde im Iahre 1877 am 13. Dezember zu Riga, Russland, als einzige Tochter des Grosskaufmanns Gleye, und zwar vier Wochen nach dem Tode ihres Vaters geboren. Sie verlebte bis zu ihrem 12. Iahre ihre Iugend in ihrer Geburtsstadt. Dann zog sie mit ihrer Familie nach Dorpat, kam später mit ihrer Mutter nach Tübingen und ist seit 1892 in Niederlössnitz bei Dresden ansässig, woselbst sie ganz ihrer schriftstellerischen Neigung lebt. Ihre lyrischen Versuche beginnen mit dem 13. Iahre.","‒ Lieder einer Livländerin. 12. (111) Zürich 1896, Verlag von Sterns litterarisches Bulletin der Schweiz. n 2.40"
Bosch Ida,1038153301,female,"*Bosch, Frl. Ida, Augsburg, Königsplatz 2, Ps. »Ibo« ist am 27. Iuli 1856 in Augsburg als Tochter eines Oberstlieutenants geboren, widmet ihre schriftstellerische Thätigkeit verschiedenem Genre, liefert mit Vorliebe Texte, meist praktisch gehalten, zu Kinderbilderbüchern oder zu sonstigen hübschen Illustrationen. Sie beabsichtigt demnächst wieder ein Buch für die reifere Iugend herauszugeben und zwar Märchen in Versen, unter dem Titel: »Alte Bekannte in neuem Gewande.« Einige ihrer Gedichte wurden preisgekrönt. Werke siehe Ibo.",.
Gregorius Johanne Elisabeth,1038207568,female,"Gregorius, Iohanne Elisabeth, geschiedene Kubasch, geboren den 29. September 1765 in Lauban.",.
Greiner Emeline,1038220408,female,"*Greiner, Frau Emeline, Rudolstadt, Augustenstrasse 35. Am 5. Mai 1837 zu Rudolstadt i. Th. geboren und schon in frühester Kindheit mit dem Ernst des Lebens vertraut geworden. Als Elfjährige verfasste sie ihr erstes lyrisches Gedicht, und mit achtzehn Iahren trat sie mit ihren litterarischen Arbeiten – anonym – in die Öffentlichkeit. Ihre erste Arbeit, eine Entgegnung auf Saphirs »Schmollen der Frauen« hatte einen Erfolg, der sie zur weiteren schriftstellerischen Thätigkeit ermutigte, welcher sie ohne Schädigung ihrer Hausfrauenpflichten auch heute noch mit Lust und Liebe obliegt. Ihre Novellen, Romane, Gedichte sind in verschiedenen Zeitschriften veröffentlicht.",.
Robolsky Katharina Therese,1038384680,female,"*Robolsky, Frl. Katharina Therese, Berlin W., Steinmetzstr. 23 II, ist am 15. Mai 1854 zu Perleberg geboren. Nachdem sie im Iahre 1874 in Berlin ihr Staatsexamen für mittlere und höhere Mädchenschulen bestanden hatte, war sie viele Iahre lang als Erzieherin in Westpreussen und in der Provinz Sachsen thätig. Auch Katharina hat, wie ihre Schwester Antonie, eines Ohrenleidens wegen ihren Beruf aufgeben müssen. Sie kehrte nach Berlin zurück und widmete sich dem Studium fremder Sprachen, sowohl der romanischen wie der nordischen, welche Kenntnisse sie durch Übersetzungen von Erzählungen, Novellen, Feuilletons etc. für Zeitungen und Zeitschriften verwertete. Im Iahre 1893 gab sie ein portugiesisches Taschenwörterbuch heraus, 1896 folgte ein holländisches und augenblicklich","‒ Deutsch-portugiesische Handels-Korrespondenz. 8. (233) Hamburg 1882, I. F. Richter. n 4.– ‒ Französische und englische Handelskorrespondenz. 10 Lfg. 8. (à 48) Leipzig 1883, Kenger. à n –.50 ‒ Neues holländisch-deutsches und deutsch-holländisches Taschenwörterbuch. 2 Tle. 16. (380) Berlin 1897, H. Steinitz. geb. à n 1.50; in 1 Leinwbd. n 8.–"
Guttmann Emma,1038453852,female,"*Guttmann, Emma, Charlottenburg, Kantstrasse 148, geboren am 11. Oktober 1856 in Berlin als die Tochter eines Lehrers, hat da selbst die Dierbachsche höhere Töchterschule besucht und 1875 das Lehrerinnen-Examen abgelegt. Nachdem sie einige Iahre ihrem Beruf als Lehrerin nachging, hatte sie das Unglück, durch einen Sturz vom Fahrdamm sehr leidend zu werden und lebt dadurch von ihren Angehörigen und Freunden jetzt etwas zurückgezogen. Sie hat unten angeführtes Werk veröffentlicht.","‒ Frühlingsbeichte. Gedichte. 16. (78) Berlin 1897, Concordia, Deutsche Verlags-Anstalt, n 2.–; geb. n 3.–"
Schwerin Josefine,1038544440,female,"Schwerin, Gräfin Iosefine, Ps. I. Westritz, Königsberg in Preussen, Landhofmeisterstrasse 7, Schwester der Gräfinnen Agnes und Franziska von Schwerin, (siehe diese) geboren am 7. März 1836 zu Wehlau in Ostpreussen. Werke s. auch I. Westritz.","‒ Am Scheidewege. Rom. 8. (219) Berlin 1880, Grosser. 4.50 ‒ An Luise. Nov. 8. (110) Berlin 1886, A. Goldschmidt. –.50 ‒ Das Recht der Iugend. Rom. 8. (332) Berlin 1896, O. Ianke. 5.– ‒ Der Herr Major. Nov. 12. (93) Berlin 1886, Goldschmidt. –.50 ‒ Dasselbe. Aufl. 1898. Ebda. 2.– ‒ Der ist es. Rom. 2. Aufl. 12. (128) Ebda. 1889. –.50 ‒ Drei Iahre. Neue Ausg. 12. (251) Wolfenbüttel 1883, Zwissler. geb. 1.– ‒ Ein Kuss. Erziehungsresultate. Novellen. 3. Aufl. 8. (108) Berlin 1897, Albert Goldschmidt. –.50 ‒ Einsame Wege. Rom. 2 Bde. 8. (436) Leipzig 1892, Dresden, C. Reissner. 6.–; in 1 Bd. geb. 7.–; erm. Pr. 1.50 ‒ Hedda. Rom. 8. (404) Davos 1891, H. Richter. 4.– ‒ Ianusbilder. Novellen. 2 Bde. 8. (406) Dresden 1875, Baensch. 6.– ‒ Im Feuer. Anonym. Novellen. 12. (124) Berlin 1885, A. Goldschmidt. –.50 ‒ Im Wechsel der Zeiten. 12. (212) Ebda. 1884. 4.–; bill. Ausg. 1.– ‒ In Banden. 8. (246) Ebda. 1877. 3.– ‒ Irrwege. 12. (213) Ebda. 1889. 1.– ‒ Martina. Rom. 12. (213) Ebda. 1890. 1.– ‒ Neues Leben. Erzählg. 12. (309) Ebda. 1887. 1.50 ‒ Pflicht. Rom. 8. (324) Berlin 1892, O. Ianke. 5.–; wohlf. Ausg. 2.– ‒ Rodanseck. 8. (238) Berlin 1883, A. Goldschmidt. 1.– ‒ Stephan Lorenzen. Erzählg. 4. (32) Stuttgart 1876, Kröner. –.50 ‒ Täuschungen. 8. (320) Berlin 1878, A. Goldschmidt. 5.– ‒ Veilchengrüsse. 3 Novellen. 8. (339) Ebda. 1886. 4.50 ‒ Dasselbe. 12. (135) Ebda. 1887. –.50 ‒ Verurteilt. Rom. 8. (251) Berlin 1894, O. Ianke. 4.– ‒ Wie sie hassen u. lieben. Novellen. 8. (363) Berlin 1881, Goldschmidt. 4.–"
Sloët Leon,1038567041,female,"Sloët, Leon, Biographie s. Hertha von Polenz.","‒ Capriccio! Rom. 2 Bde. 8. (372) Leipzig 1884, Bergmann. 8.–; geb. 10.– ‒ Sünden der Väter. Rom. aus dem heutigen Russland. 2 Bde. 8. (509) Iena 1885, Costenoble. 9.– ‒ Der Raugraf. Erzählg. 8. (251) Dresden 1887, Minden. 3.50; geb. 4.50"
