name,gnd,gender,biography,bibliography
Vaselli Marie,116556765,female,"*Vaselli, Marie, geborne von Ernest, Ps. Marie von Ernest, Wien II, Untere Donaustrasse 49, den 30. Dezember 1859 zu Breslau geboren, widmete sich, kaum fünfzehn Iahre alt, vorerst der Bühne und debutierte in Berlin am Viktoriatheater. Von dort als erste Liebhaberin an das Hoftheater zu Schwerin engagiert, fand sie in dem Intendanten Baron Alfred Wolzogen einen Gönner und Förderer, dem sie auch die entscheidende Anregung zu litterarischem Schaffen verdankt. Es erschien vorerst von ihr ein Band Gedichte »Liederstrauss aus der Puszta«, der bei der Kritik ungeteilte Anerkennung fand. Ihr bald darauf entstandenes Lustspiel: »Mit dem Strome« ging über die vornehmsten Bühnen Deutschlands und Österreichs, ebenso wurden die beiden Einakter: »Magdalene« und »Briefmarken« in Hamburg, Dresden und Berlin gespielt. M. v. E. war unterdessen an das Holtheater in Wiesbaden übergesiedelt, wo sie jedoch durch ihre schauspielerische Thätigkeit so stark in Anspruch genommen wurde, dass ihr zur Schriftstellerei nicht genügend Müsse blieb. In Wiesbaden erhielt sie Beweise von Huld und Anerkennung vom Kaiser Wilhelm I., von seinem Bruder Prinzen Karl, sowie dem Landgrafen von Hessen und dessen Gemahlin. Nach zwei Iahren in Wiesbaden kam sie an das Hoftheater in Dresden und bald darauf nach München, woselbst sie jedoch nur kurze Zeit verblieb, da sie sich mit dem italienischen Gesangskünstler Vaselli vermählte, dem sie nach Italien folgte. Während ihrer fünfjährigen Ehe schrieb sie fast nur für italienische Blätter; sie beherrscht das Italienische so gut wie das Deutsche. Als sie den Gatten verlor, siedelte sie vor 7 Iahren nach Wien über, wo sie seither nur noch Feuilletons Werke siehe auch Marie v. Ernest.","‒ Briefmarken. Plauderei. Selbstverlag der Verfasserin. 2.– ‒ Liederstrauss aus der Puszta. Gedichte. Wien, Hartleben. 1.75 ‒ Magdalena. Schausp. Wiesbaden, Bechthold. 2.– ‒ Mit dem Strome. Lustsp. Ebda. 2.–"
Ris Jenny,116557915,female,"Ris, Ienny, Biographie s. Ienny Ris-Neumann.",.
Ris-Neumann Jenny,116557915,female,"*Ris-Neumann, Frau Ienny, Ps. Germaine, Paris, 12. Avenue du Bois de Boulogne, geboren am 23. November 1860 in Wien, ist sie seit Werke s. Ienny Neumann.",.
Krüger Helene,116561882,female,"Krüger, Helene. 1. Dich grüsst mein Lied. 2. Dulde, gedulde dich fein. 3. Aus vergangenen Tagen. 4. Alles Liebe für dich.","‒ Bleibe treu! Ein Herzenswort f. d. Lebensweg. 12 (8 m. 2 farb Bildern) Nürnberg 1896, Th. Stroefer. Auch mit Konfirmationswidmung zu gleichem Preise. –.75 ‒ Blumen-Reigen. Mit eigenen u. ausgewählten Gedichten. 12. (36 m. farb. Abbildgn) München 1890, Stroefer. n 2.50 ‒ Blüten u. Knospen. Gedichte. 4 Hefte. 4. (à 16 m. z. Tl. farb. Abbildgn.) Nürnberg 1893, Th. Stroefer. Mit Goldsohn, à 1.50; in 1 Etui n 6.50 ‒ Drollige Kameraden. Allerlei Tiergeschichten in lust. Reimen. 4. (28 m. farb. Illustr.) München 1889, Stroefer. geb. n 2.50 ‒ Durch Grossmutters Brille. Ein Bilderschatz f. d. Kinderstube m. Reimen. 4. (26 m. z. Tl. farb. Abbildgn.) Nürnberg 1896, Th. Stroefer kart. 2.– ‒ Erlebnisse von drei englischen Kindern, während ihres Aufenthaltes in Italien. Übersetzg. Illustr. v. K. Greenaway. 8. (102) München 1883, Stroefer. geb. n 2.50 ‒ Fröhliche Ostern. Eine Festgabe f. kleine Leute. 4. (14 m. z. Tl. farb. Bildern) Nürnberg 1897, Th. Stroefer kart. 1.50 ‒ Frühlings-Boten. Ein Gruss d. Liebe. Lyrische Gedichte. 12. (100) Ebda. 1895, geb. m. Goldschn. 2.–"
Krüger Helene,116561882,female,"Krüger, Helene. Guckindiewelts Arbeitsfeld. 4. (18 m. farb. Abbildgn) München 1890. Stroefer n 1.50","‒ Hab' mich lieb! Ein Liederstrauss. 32. (128 m. 6 farb. Bildern) Nürnberg 1896, Th. Stroefer. geb. m. Goldschn. 1.50 ‒ Kling-ling Festgabe f. Kinder zum Geburtsu. Namenstage. In Tambourinform ausgestanzt. (8 m. farb. Illustr.) München 1889, Stroefer. n –.65 ‒ Lebensspiegel unseres Kindes. Mit poet. Beiträgen v. H. K. Glücklich seien deine Tage. 4. (154 Blatt m. z. Tl. farb. Illustr.) München, Nürnberg 1892, Th. Stroefer. geb. n 15.– ‒ Mein Bello. Gedicht, ausgestanzter Hund. 16. (12 m. Abbildgn.) München 1890, Stroefer. n –.65 ‒ Mein Gruss! Gedicht. 12. (4) Nürnberg 1895, Th. Stroefer. 1.50 ‒ Mein Wunsch. Gedicht. Ausgestanzte Tulpe. 32. (5 Bl. in Fächerform) München 1890, Stroefer. n –.65 ‒ Robinsons Abenteuer. 4. (8 m. 8 farb. Abbildgn.) Nürnberg 1891, Th. Stroefer. 1.– ‒ Rotkäppchen. Ausgestanzt. 4. (13 m. z. Tl. farb. Abbildgn.) Ebda. 1893. –.75 ‒ Dasselbe. Ausgestanzt. Fol. (14 m z. Tl. farb. Abbildgn.) Ebda. 1894. –.75 ‒ Rotkäppchen u. der kleine Däumling. Fol. (16 m. z. Tl. farb. Abbildgn.) Ebda. 1895. 1.30 ‒ Siehe. ich bin mit Dir. Eine Verheissg. f. Konfirmierte. 12. (8 m. 2 farb. Illustr.) Ebda. 1894. n 1.– ‒ Unvergängliche Rosen. Gedichte. 12. (8 m. farb. Abbildgn.) Ebda. 1894. n 1.50"
Krüger Helene,116561882,female,"Krüger, Helene. ABC. 4. (14 m. z. Tl. farb. Bildern) Nürnberg 1897, Th. Stroefer. –.75 Werke s. auch Band I.","‒ Blüten im Lebenskranze. Lyrische Gedichte für die Frauenwelt gesammelt. 12. (156 m. 12 Vollbildern in Ton u. Farbendr) Ebda. 1897. –.75 ‒ Geburtstagsbuch. 16. (56 m. farb. Bildern) Nürnberg 1897, Th. Stroefer. geb. –.75"
Krüger Helene,116561882,female,"*Krüger, Frau Helene, Ps. Spes, Bonn, Königstrasse 21, wurde am 11. Iuni 1861 als die Tochter des Apothekenbesitzers und Medizinalrates Marquardt in Stettin geboren und genoss in einem schönen Familienleben alle Segnungen desselben. Das Bedürfnis zu dichten und zu schreiben empfand sie schon als Kind. Mit 19 Iahren verheiratete","‒ Dämmerstündchen. 12. (48) Bonn 1896, Hermann Behrendt. ‒ Mutterlust und Leid. 16. (23) Bonn 1896, Hermann Behrendt. –.50"
Michaelson Margarete,116563559,female,"*Michaelson, Margarete, Ps. Ernst Georgy, Berlin W., Steglitzerstrasse 51, geboren zu Berlin am 24. Mai 1873, verlebte sie ihre Kindheit in einem geistig äusserst anregenden Elternhause. Nach absolvierter Schulzeit trat sie in ein Lehrerinnenseminar und bestand im Oktober 1891 ihr Lehrerinnenexamen, dem im Iahre 1892 noch ein sprachwissenschaftlichesund ein Handarbeitsexamen folgte. Weite Reisen erweiterten ihren Gesichtskreis, so dass sie schon sehr früh unter verschiedenen Pseudonymen kleine Novellen und Übersetzungen in Zeitschriften unterbrachte. Nach langen schweren Kämpfen entschloss sie sich, ihren ersten grossen Roman: »Aus Leidenschaft« einem Verleger vorzulegen. Derselbe nahm ihn sofort an und er erschien 1896 unter dem Pseudonym Ernst Georgy. Inzwischen wurden von grösseren Zeitschriften mehrere Novellen veröffentlicht. Werke s. auch Ernst Georgy.","‒ Erlöserin. Berlin 1897, Carl Duncker. 2.–; geb: 3.– ‒ Unmöglich geworden. Berlin 1898, Fussinger. –.50; geb. 1.–"
Gerbrandt Marie,116565713,female,"*Gerbrandt, Frl. Marie, Lehrerin, Marienau, Westpreussen, wurde am 3. Februar 1861 zu Klein-Falkenau a. d. Weichsel geboren. Als sie 11 Iahre alt war, siedelte sie mit ihren Eltern nach Marienau, einem Dorfe im Weichsel-Nogat-Delta über. Dem dortigen Dorfschullehrer Moritz – einem ungewöhnlich tüchtigen Manne in seinem Beruf – der sie durch Privatunterricht weiter fortbildete und ihrem eifrigen Selbststudium verdankte sie es, dass sie ihr Lehrerinnenexamen machen konnte. Nachdem sie dann 2 Iahre als Erzieherin thätig gewesen, wurde sie an die 2. Klasse der genannten Dorfschule berufen, wo sie noch jetzt thätig ist. Friedrich Spielhagens Werke waren von grossem Einfluss auf das junge Gemüt und seine Werke waren ihr das Ideal der Romandichtung. Sie wurde eine eifrige Anhängerin und Verehrerin dieses Mannes und seiner Werke. Ihm sandte sie daher auch ihre Erstlingsarbeit ein mit der Bitte um sein Urteil. Friedrich Spielhagen gab es und","‒ In engen Schranken. Rom. 8. (328) Stuttgart 1894, Deutsche Verlags-Anstalt. 3.–; geb. 4.– ‒ Sich selber treu. Rom. Stuttgart 1896, Engelhorn. geb. 1.50"
Salburg-Falkenstein Edith,116566795,female,"Salburg-Falkenstein, Gräfin Edith, Ps. E. Salburg, Graz, Graben 40, den 14. Oktober 1868 als älteste Tochter des Grafen Otto S. auf Schloss Leonstein a d. Steyr in Oberösterreich geboren, wurde sie im elterlichen Hause erzogen. Von Iugend auf für Poesie empfänglich, veröffentlichte sie schon mit sechzehn Iahren verschiedene lyrische Dichtungen in Zeitschriften, denen später Romane und Dramen folgten. 1. Die Exklusiven. (300) 2. Papa Durchlaucht. (300) 3. Die Inklusiven. (300)","‒ Auf der Such' nach dem Glück. Volksstück. 1891. ‒ Bekenntnis. Dichtg. 12. (24) Graz 1895, F. Pechel. 1.– ‒ Cäsar. Trauersp. 1890. ‒ Charakterbilder. 1889. ‒ Der Hochmeister von Marienburg. Histor. Trauersp. 2. Aufl. 8. (88) Graz 1888, Styria. n 1.70 ‒ Der Kronanwalt. Charakterbild. 8. (93) Graz 1889, Pechel. n 2.– ‒ Der Maier in Baumgarten. Volksstück. 1890. ‒ Die österreichische Gesellschaft. Rom.-Trilogie. 3 Bde. 8. Leipzig 1897, Grübel & Sommerlatte. à 3.– ‒ Die Seele. Ein Menschenleben in Ged. 16. (104) Stuttgart 1897, Greiner & Pfeiffer. 1.– ‒ Ein Erwachen. Aus dem Buche eines Lebens. Gedicht. 8. (56) Graz 1892, Styria. 1.–; geb. 1.80 ‒ Ein Frühlingsmärchen. Gedicht. 8. (67) Dresden 1896, E. Pierson. n 1.50; geb. in Damast m. Goldschn. n 2 50. ‒ Excelsior. Gedichte. 8. (72) Graz 1894, Styria. 1.20; geb. 2.– ‒ Francis Bacon. Tragödie. 1886. ‒ Gedichte. Gewidmet d. grünen Steiermark. 8. (224) Graz 1888, Styria. n 3.– ‒ Gesühnte Schuld. Volksstück. 1891. ‒ Iulian. Tragödie. 1884. ‒ Mirabeau. Schauspiel. (100) Leipzig 1897, Grübel & Sommerlatte. 1.– ‒ Neue Gedichte. 8. (239) Graz 1890, Styria. n 2.50; geb. m. Goldschn. n 4.– ‒ Orgetorix. Drama. 1885. ‒ Scheinehre. Lustsp. 8. (100) Graz 1889, Pechel. n 2.–"
Freiligrath-Kroeker Käthe,116568593,female,"*Freiligrath-Kroeker, Frau Käthe, London, Cedar Lodge, Honor Oak Road, Forest Hill, ist am 11. September 1845 zu Rapperswyl in der Schweiz geboren, schreibt meistens Kinderschriften, Dramen, Märchen in deutscher und englischer Sprache. Sie macht Übersetzungen von Brentano, sowie überhaupt Übersetzungen aus dem Deutschen ins Englische. Ihre letzte Arbeit ist »History of Germany«, die deutsche Übersetzung von Kate Greenaweys »Am Fenster« stammt aus ihrer Feder.",.
Escherich Mela,116569379,female,"Escherich, Frl. Mela, früher München, derzeitiger Aufenthalt unbekannt, am 31. Ianuar 1877 in München geboren, wo sie als Schauspielerin thätig war. Sie schreibt Novellen und biographische Berichte. In Thom's »Deutsche Dichter in Wort und Bild« sind ihre Gedichte erschienen.",.
Ritter Anna,116570741,female,"*Ritter, Frau Regierungsrat Anna, Frankenhausen, Kyffhäuser, geboren am 23. Februar 1865 zu Koburg, verlebte sie die ersten Kinderjahre in New-York, kehrte 1869 nach Deutschland zurück und besuchte in Kassel die Schule. Vom vierzehnten bis zum sechszehnten Iahre erhielt sie ihre Erziehung in einem Herrnhuter Pensionat der französischen Schweiz. Sie verlobte sich bald nach der Heimkehr mit dem damaligen Referendar Rudolf Ritter. Durch den Tod ihres Vaters der Heimat beraubt, verheiratete sie sich schon als neunzehnjähriges Mädchen, und wechselte infolge häufiger Versetzungen verschiedentlich den Aufenthaltsort. Längere oder kürzere Zeit in Kassel, Köln, Berlin und Münster thätig, wurde ihr Mann als Regierungsrat nach Kassel zurückversetzt, überlebte aber die Freude, wieder in der lieben Heimat zu sein, nicht lange. Nach seinem 1893 erfolgten Tode zog seine Witwe mit ihren drei Kindern nach dem am Fusse des Kyffhäusers gelegenen Frankenhausen, ihren Kindern und dem erst in der Einsamkeit des Leids entdeckten Talente lebend. A. R. ist erst seit zwei Iahren schriftstellerisch thätig und hat bis jetzt ausser einer kleinen Novelle »Der schöne Ede« in »Über Land und Meer« nur Lyrik geschrieben. In den verschiedensten Zeitschriften in der »Iugend«, »Illustrierten Welt«, »Velhagen & Klasings Monatsheften« etc. sind Gedichte von ihr veröffentlicht, auch ist im Organ der »Breslauer Dichterschule« schon","‒ Gedichte. (Lyrische Ged.) 8. (170) Leipzig 1898, G. A. Liebeskind."
Heiberg Asta,116572957,female,"Heiberg, Asta, Schleswig, geboren am 7. Mai 1817 in Greifswald. Biographie s. Nachtrag.","‒ Erinnerungen aus meinem Leben. Mit Anhang: Dr. Carl Friedrich Heiberg. 2. Aufl. Lex. 8. Berlin 1897, Carl Heymann. 5.–; geb. 6.–"
Heiberg Asta,116572957,female,"*Heiberg, Frau Asta, Schleswig, geboren am 7. Mai 1817 in Greifswald als die Tochter des Grafen Carl von Baudissin. In der Kindheit war sie infolge einer Krankheit zwanzig Wochen dem Tode nahe. Aus dieser Krankheit behielt sie ein Kopfleiden, das sie erst im siebenzigsten Iahre verliess. Sie wurde 1835 die Gattin des Schriftstellers und Advokaten Dr. Carl Friedrich Heiberg in Schleswig, der am 16. August 1872 daselbst starb und zu dessen Andenken sie das Werk »Erinnerungen aus meinem Leben« geschrieben hat. Werke s. Asta Heiberg. Band I.",.
Kudriaffsky Eufemia,116577266,female,"Kudriaffsky, Eufemia von, geboren den 4. Iuni 1820 in Wien, gestorben den 3. Ianuar 1881 in Wien.","‒ Darstellung der Wohlgerüche. Wien 1872, Dirnböck. ‒ Das Buch der Frau. Lieder f. stille Stunden von Frhr. Geo v. Dyherrn. Herausg. von E. v. K 16. (139) Wien, Breslau 1879, Aderholz. n 2.50 ‒ Die historische Küche. Ein Kulturbild. 8. (320) Wien 1880, Hartleben. 4.50; geb. 6.– ‒ Eine Geschichte der Kinderspiele. ‒ Iapan. Vier Vorträge. 8. (202) Wien 1874, Braumüller. n 5.–"
Koppen Luise,116577541,female,"□Koppen, Frl. Luise, Oberlehrerin, Detmold, Grosse Palaisstrasse 12.","‒ Erinnerungsblätter an Elisabeth, Fürstin zur Lippe, geb. Prinzessin von Schwarzburg-Rudolstadt. 8. (104 m. Abbildgn. u. Bildnis) Detmold 1897, Hinrichsche Hofbuchhandlung. 1.50; geb. m. Goldschn. 2.25 ‒ Freddy und seine Freunde. Eine Geschichte für Kinder. 8. (129) Leipzig 1896, G. Wiegan d. kart. n 2.40 ‒ Im Lindenbaume. Eine Geschichte für Kinder. 8. (155) Ebda, 1897. n 2.40"
Rodan Emilie,116580739,female,"Rodan, Emilie. Kindes Freud u. Leid. Erzählgn.",.
Fischer Theresia,116584076,female,"Fischer, Theresia. Die feine u. schmackhafte bürgerl. Hauskost, od. neuestes österreichisches Hansu. Familien-Kochbuch. 8. (280) Wien 1845, Singer & Göring. 2.–",.
Fischer-Dückelmann Anna,116584076,female,"Fischer-Dückelmann, Frau Anna, Dr. med., Dresden-A., Rietschelstrasse 17 I.–, hat in Zürich promoviert.","‒ Geburtshilfe vom physiatrischen Standpunkt. In Vorbereitung. ‒ Neue Küchenlehren für Alle, die auf vernunftu. naturgemässer Grundlage kochen wollen. 8. (52) Zürich 1888, Schröter & M. n –.60 ‒ Über die moderne Küche. Vortrag. 8. (26) Berlin 1890, Breitkreuz. n –.30 ‒ Über die Reform der weibl. Kleidung. Vortrag. 8. (28) Ebda. 1890. n –.30"
Fischer-Dückelmann Anna,116584076,female,"Fischer-Dückelmann, Dr. Anna. Ergänzg. zu Dr. A. Fischer-Dückelmann. Band I.","‒ Die Geburtshilfe vom physiatrischen Standpunkt für Ärzte u. Gebildete aller Stände. 8. (40) Strassburg 1898, H. Bermühler. –.75"
Ettlinger Anna,116585889,female,"Ettlinger, Frl. Anna, Karlsruhe, Zähringerstrasse 42, ist daselbst Litteratur-Lehrerin und schreibt über Literaturgeschichte.",.
Ettlinger Emma,116585889,female,"Ettlinger, Frl. Emma, Karlsruhe, Zähringerstrasse 42, Ps. E. Rudolfi, übersetzt aus dem Französischen, Englischen und Polnischen. Siehe R. und E. Ettlinger.",.
Ettlinger Rudolfine,116585889,female,"Ettlinger, Frl. Rudolfine, Karlsruhe, Zähringerstrasse 42, Ps. E. Rudolfi, übersetzt aus dem Französischen, Englischen und Polnischen. Siehe R. und E. Ettlinger.",.
Flamm Wilhelmine,116588381,female,"Flamm, Wilhelmine. Liebesränke. Lustsp. in 3 Akten. 8 (54) Stuttgart 1882, Greiner & Pfeiffer. n –.50",‒ Yrsa. Dramatisches Gedicht in 5 Akten. 8. (200) Ebda. 1882. n 3.–
Flamm Wilhelmine,116588381,female,"*Flamm, Wilhelmine, geb. Link, Pfullingen, wurde am 2. September 1845 zu Cannstadt in Württemberg als Tochter eines Ingenieurs geboren. Ihre Erziehung erhielt sie in Stuttgart. Im Iahre 1867 vermählte sie sich mit dem praktischen Arzte Dr. Otto Flamm in Aidlingen bei Stuttgart und folgte ihm 1870 nach Pfullingen, wo er die von seinem Vater gegründete Heilund Pflegeanstalt für Geisteskranke übernahm. Seit dem Tode ihres Gatten (1891) steht auch die Witwe an der Spitze der Anstalt. Werke s. Band I.",.
Roquette Julie,116608498,female,"Roquette, Iulie von, geb. von Penz, geboren den 15. November 1763 zu Wolgast, gestorben 1817.",.
Towska Kory,116621672,female,"*Towska, Kory, Charlottenburg, Pestalozzistrasse 78, ist in Berlin geboren und erzogen und Mitarbeiterin zahlreicher, vornehmlich humoristischer Zeitschriften, auch Redakteurin der »Lustigen Blätter« in Berlin.",.
Kurz Marie,116625961,female,"Kurz, Marie. Märchen. 8. (187) Stuttgart 1867, Schober. 1.80; geb. n 2.40",.
Oosten Gerd,116627883,female,"Oosten, Gerd von, Biographie s. Marie von Roskowska.","‒ Ein Sohn Polens. Rom. 8. (401) Köln 1886, I. P. Bachem. n 2.– ‒ Vannina. Eine korsische Nov. 8. (206) Ebda. 1886. geb. 1.–"
Kwaysser Marie,116633174,female,"*Kwaysser, Frl. Marie, Morchenstern bei Gablonz a. d. N., Böhmen, geboren am 3. April 1849 in Semil, Böhmen, Tochter eines Herrschaftsbeamten, absolvierte den pädagogischen Lehrkurs in Prag und wirkt gegenwärtig als Industriallehrerin in Morchenstern bei","‒ Ein Wort Ober den Gruppenund Massenunterricht in den weiblichen Handarbeiten. St. Iohann in Salzburg 1892, Bibus. n –.80 ‒ Gedichte von Iaroslav Vrchlický. Autor. Übersetzg. aus dem Böhmischen. Leipzig 1893, Dr. H. Roskoschny. n 1.60"
Rothenberger Julie,116640758,female,"*Rothenberger, Frl. Iulie, Gesanglehrerin, Köln, Königsplatz 2, geboren in Vallendar, einem Städtchen am Rheine bei Koblenz, zog sie später mit ihren Eltern nach Köln und war nach vollendeter Ausbildung als Konzertund Oratoriensängerin viele Iahre thätig; sie sang in den meisten grossen Städten in Deutschland und in Holland. Ihre schriftstellerische Thätigkeit fällt in eine spätere Zeit; sie suchte ihre gesammelten Erfahrungen auf musikalischem Gebiete für die Iugend zu verwerten; ihre kleinen Arbeiten fanden Aufnahme in der »Musikalischen Iugendpost«. Als Gesanglehrerin viel beschäftigt, bleibt ihr für die Schriftstellerei nicht viel Zeit übrig.","‒ Rätsel und Erzählungen musikalischen Inhalts. 8. (123) Köln, H. vom Ende. n 1.50"
