name,gnd,gender,biography,bibliography
Dixie Florence,119434652,female,"Dixie, Lady Florence. Bei den Patagoniern. Ein Damenritt durch unerforschte Iagdgründe, ausgeführt u. geschildert. Frei nach d. engl. Orig. übers, durch H. v. Wobeser. 2. Abdr. 8. (155 m. H.) Leipzig 1882, Hirt & Sohn, n 4.50; geb. n 6.–",.
Morgenstern Lina,119452480,female,"*Morgenstern, Frau Lina, geb. Bauer, Berlin, Potsdamerstrasse 92, geboren den 25. November 1830 in Breslau als Tochter des wohlhabenden Fabrikanten Albert Bauer, besuchte eine höhere Töchterschule und nach Absolvierung derselben, wurde sie von ihrer praktischen und edlen Mutter zu allen Arbeiten des Hauswesens und zum Wohlthun angehalten. In Litteratur, Kunstgeschichte, Naturwissenschaft, Sprachen und Musik hat sich L. teils durch guten Unterricht, teils durch Selbststudium weitergebildet. 1854 heiratete sie den Kaufmann Theodor Morgenstern. Das junge Ehepaar übersiedelte nach Berlin. Die Ehe war mit fünf Kindern gesegnet,","‒ Allgemeiner Frauen-Kalender: Die Frauenbestrebungen unserer Zeit: 1885, 1886, 1887 wurde nicht fortgesetzt. ‒ Augusta, erste deutsche Kaiserin. Kulturhistorisches Zeitu. Lebens-Bild. 2. Aufl. 8. (134 m. 2 Portr.) Berlin 1890, Verlag der Hausfrauen-Zeitung. geb. n 1.50 ‒ Aus dem Volksleben. Drei Erzählgn. Vergriffen. n 2.– ‒ Aus Friedrich Froebels Leben u. Wirken. 4. Aufl. 8. (16) Leipzig 1878, Hirt & Sohn. –.25 ‒ Bunter Märchenkranz für Mädchen u. Knaben. 8. Berlin 1897, Verlag der Deutschen Hausfrauen-Zeitung. n 3.– ‒ Das Leben Galileo Galileis. 8. (40) Ebda. 1864. n –.75 ‒ Das Paradies der Kindheit. Anleitg. f. Mütter u. Erzieherinnen zur Kindespflege u. Erziehg. in den ersten 6 Iahren, sowie zur prakt. Anwendg. v. Frdr. Fröbels Spiel-Beschäftigungen in Hausu. Kindergarten. 5. Aufl. 8. (320 m. Illustr.) Wien 1889, Pichlers Witwe & Sohn. n 4.50 ‒ Der Beruf des Weibes. 12. (34) Berlin 1871, Selbstverlag. n –.30 ‒ Der häusliche Beruf u. wirtschaftliche Erfahrungen. Die Grundlagen d. häusl. Glücks. Anleitg. zur Einrichtg. u. Führg. d. Haushalts. Häusliche Erziehg., Gesundheitsu. Krankenpflege. 5. Aufl. 8. (284) Ebda. 1897. geb. n 3.50 ‒ Der Kindergarten u. die Schule, u. in welcher Weise ist die organisierte Verbindung zwischen beiden herzustellen. 8. (48) Leipzig 1874, Hirt & Sohn. –.75 ‒ Der Schlüssel zum häuslichen Glück. Tage-, Kassenu. Haushaltungs-Buch. Berlin, Verlag der Deutschen Hausfrauen-Zeitung. n 3.– ‒ Deutsche Hausfrauen-Zeitung. Hrsg. u. red. v. Frau L. M. 25. Iahrg. 1898 52 Nrn. Illustr. m. Bildnissen. Ebda. Vierteljährlich n 1.50 ‒ Die Aufgabe der Frauen in der Erziehung zur ethischen Kultur. Berlin, Verlag für ethische Kultur. n –.30 ‒ Die Berliner Volksküchen. 3. Aufl. 8. (100) Berlin 1870, Loewenstein. n –.80 ‒ Die Frauen des neunzehnten Iahrhunderts. 3 Bde. 8. (1164) 1888, 1889 u. 1891, Berlin, Verlag der Deutschen Hausfrauen-Zeitung. geb. à n 8.– ‒ Dasselbe. 4. Bd. in Vorbereitg."
Morgenstern Lina,119452480,female,"Morgenstern, Lina. Die kleinen Menschen. 101 Geschichten u. Lieder aus der Kinderwelt. 2. Aufl. 8. (223 m. 8 Chromol.) Leipzig 1871, Hirt & Sohn. Vergriffen. n 4.– 1. Geschichte der deutschen Frauenbewegung u. Statistik der Frauenarbeit auf allen ihr zugänglichen Gebieten. (248) 2. Adressbuch u. Statistik des Frauenvereins in Deutschland. (276) Bis z. 6. Iahrg. u. d. T.: Für junge Mädchen.","‒ Die menschliche Ernährung u. die kulturhistorische Entwicklung der Kochkunst. 8. (162) Berlin 1882, Stuhr. Vergriffen. n 2.–; geb. nn 2.80 ‒ Die Nationallieder Polens mit den vier Hauptmelodien. 8. (39) Berlin 1861, Behr. n 1.– ‒ Die Plauderstunden. 12 Erzählgn. f. die reifere Iugend. 8. (205) Leipzig 1874, Hirt & Sohn. Vergriffen n 2.80; geb. n 4.50 ‒ Die Storchstrasse. Hundert Bilder aus der Kinderwelt. 8. (240 m. 8 L) Breslau 1861, Trewendt. Unter dem Titel: »Hundert Geschichten aus der Kinderwelt« erschien die 2. u. 3. Aufl. bei Thienemann, Stuttgart. (Siehe weiter unten.) geb. 3.75 ‒ Errichtet Entbindungsasyle für notleidende Ehefrauen. Vortrag. 8. (16) Berlin 1895, Verlag der Deutschen Hausfrauen-Zeitung. –.30 ‒ Erinnerungsblätter aus dem Kriegsjahr 1870–71. Die Verpflegg. durchzieh. Truppen, Verwundeter u. Gefangener auf den ostu. niederschlesischen Bahnhöfen. 8. (59) Ebda. 1895. n 1.– ‒ Ernährungslehre. Anleitg. zur häusl. Gesundheitspflege. 4. Aufl. 8. (215) Ebda. 1897. geb. n 3.– ‒ Festschrift zum 25jährigen Iubiläum des Vereins der Berliner Volksküchen von 1866. 4. (102) Berlin 1891, Verlag der Deutschen Hausfrauen-Zeitung. ‒ Fleischextraktküche. Ebda. n –.50 ‒ Frauenarbeit in Deutschland 2 Tle. 8 Ebda. 1893. geb. à 6.– ‒ Friedrich Fröbels Leben u. seine pädagogische u. soziale Bedeutung. Ebda. –.75 ‒ Gedenkblatt zum 25jährigen Iubiläum des Kinderschutzvereins. 8. (15 m. 1 Bild) Berlin 1894, Verlag der Deutschen Hausfrauen-Zeitung. n –.40 ‒ Glaube, Andacht u. Pflicht. M. einem Anhang von Dr. I. H. Ritter. 2 Tle. 16. (104) Berlin 1863, Springers Verlag. geb. n 1.50 ‒ Hundert Erzählungen aus der Kinderwelt für Kinderstube u. Kindergarten. 8. (159 m. 4 Farbendr.) Stuttgart 1895, K. Thienemann. 2. u. 3. Aufl. geb. n 3.– ‒ In der Dämmerung. Märchen, Sagen etc. 2. Aufl. 8. (97 m. 4 L.) Neu-Ruppin 1869, Oehmigke. Vergriffen. n 2.25 ‒ Iahrbuch für junge Mädchen nach der Schulzeit. 7. Iahrg. 8. (192 m. Abbildgn.) Berlin 1895, Verlag der Deutschen Hausfrauen-Zeitung. n 2.–; geb. n 2.50 ‒ Iugend-Kalender für das Iahr 1893. Für Knaben u. Mädchen. 8. (192 m. Abbildgn.) Berlin, Leipzig 1892, R. gerbe. geb. n 1.– ‒ Kindergarten u. Schule. Berlin, Verlag der Deutschen Hausfrauen-Zeitung. ‒ Koch-Rezepte der Berliner Volksküchen von 1866 u. die Nährwerte der Speisen, od. wie bereitet man schmackhaft u. nährend die billigste Massenspeisung? 4. Aufl. 8. (29) Berlin 1883, Stuhr. n –.30 ‒ Liebe u. Leid. Nov. nach dem Leben. 2. Ausg. v. »Blütenleben«. Leipzig 1879, Oehmigke. Vergriffen. geb. n 3.– ‒ Liebe und Leid. 8. (232) Berlin 1869, Oehmigke. 3.–; geb. 3.75 ‒ Offenes Wort, über das medizin. Studium der Frauen an Herrn Prof. W. Waldeyer. 8. (22) Berlin 1888, Verlag der Deutschen Hansfrauen-Zeitung. n –.50 ‒ Saccharin im Haushalt u. f. den Krankentisch. Eine Studie nebst 100 Koch-, Backu. KonserveRezepten mit Saccharin 95. Taus. 8. (37) Magdeburg (1889) 1896. Berlin, Verlag der Deutschen Hausfrauen-Zeitung. n 1.– ‒ Universalkochbuch für Gesunde u. Kranke. 5. Aufl. 8. (1000) Ebda. 1897, geb. n 6.– ‒ Viktoria, Kronprinzessin des Deutschen Reiches, Prinzess Royal u. Grossbritannien, Festschrift. 8. (107) Ebda. 1883. n 1.20; geb. n 2.– ‒ Was kochen wir heute? Speisezettel auf 1 Iahr f. die reiche Küche u. den bürgerl. Tisch, nebst Verdeutschung aller in der Küche übl. Fremdwörter. 5. Aufl. 1897. 16. (123) Berlin, Verlag der Deutschen Hausfrauen-Zeitung. geb. n –.50 ‒ Wirtschaftsu. Wäsche-Kontrollbuch. 5. Aufl. 8. (99) Ebda. 1897. geb. n –.75 ‒ Zehn goldene Leitworte für Mädchen im Hausdienst. 8. (10 Bl.) Ebda. 1894. In Karton n 1.– ‒ Zuverlässiges Hilfsbuch zur Gründung, Leitung und Kontrolle von Volksküchen. Mit 15 Formularen zur Buchführung u. 66 Kochrezepten. 8. (98 m. 3 Taf.) Ebda. 1892. n 1.50"
Bacsanyi Gabriele,119466848,female,"Bacsanyi, Gabriele von, geboren 1775 in Wien, gestorben den 24. Iuli 1839 in Linz.",.
Schebest Agnes,119480905,female,"Schebest, Agnes, Sängerin und Gattin des berühmten Theologen David Strauss, geboren den 15. Februar 1813 in Wien, gestorben 1870 in Stuttgart.","‒ Aus dem Leben einer Künstlerin. 8. (304) Stuttgart 1857, Ebner & Seubert. n 4.80 ‒ Rede n. Geberde. Studien über mündlichen Vortrag u. plast. Ausdruck. 16. (402 m. H.) Leipzig 1861, Abel. geb. 8.–"
Wallenrodt Joh. Isabelle Eleonore,119496690,female,"Wallenrodt, Ioh. Isabelle Eleonore von, geborne Freiin von Koppy, geboren 28. Februar 1740 zu Uhlstedt in Thüringen, gestorben 11. Oktober 1819 in Lampersdorf bei Bernstadt in Schlesien.",.
Mertens Sibylle,119508311,female,"Mertens, Sibylle, geb. Schaafhausen, gestorben den 13. Oktober 1837 in Rom.",.
Wette Adelheid,119514125,female,"*Wette, Frau Adelheid, geb. Humperdinck, Köln a. Rh., Hohenzollernring 64, wurde am 4. September 1858, vier Iahre nach der Geburt ihres ältesten Bruders Engelbert Humperdinck, in Siegburg als Tochter des Gymnasial-Oberlehrers H. geboren. Ihr Vater, eine poetischsinnige Natur mit einem echten Kinderherzen, pflanzte schon früh in seine Kinder einen idealen Sinn. Vor allen Dingen weckte er in ihnen die Liebe zur Natur. Die erste musikalische Anregung erhielten die Kinder durch die Mutter, welche von der Natur mit einer sehr schönen Stimme und einer lebhaften, eigenartigen Auffassung begabt, die Musik über alles liebte. Der Bruder, bei welchem sich schon früh musikalisches Talent zeigte, komponierte für die jüngeren Geschwister Lieder und kleine Singspiele. Mit siebzehn Iahren verlobte sich Adelheid mit ihrem späteren Gatten, Hermann Wette, der damals als Student die nahe Universität Bonn besuchte. Nach der Verlobung wurde ihr Vater nach Xanten am Niederrhein versetzt, wo er eine Reihe von Iahren dem königlichen Lehrerinnenseminar als Direktor vorstand. Dort, im geselligen Verkehre mit vielen jungen Mädchen, fand A. manche Gelegenheit, bei festlichen Anlässen sich in Gelegenheitsdichtungen, kleinen dramatischen Festspielen u. dgl. zu versuchen. Dann kam der Tag, an welchem sie sich vom Elternhause trennen musste und als glückliche Gattin ihrem Iugendgeliebten nach Köln folgte. Hier, in der rheinischen Metropole, lebt ihr Mann als Arzt und Schriftsteller, der durch seine volkstümlichen westfälischen Gedichte und mehrere mit Erfolg aufgeführte Dramen (Widukind, Elsi, Bärenhäuter) bereits in weiteren Kreisen bekannt geworden; ihr trautes Heim beleben fünf fröhliche, begabte Kinder. Zu ihrer Unterhaltung ersann sie manches Spiel, ernst und heiter und auf diese Weise entstanden dann auch kleine Märchenspiele in Reimen, zu denen der gefällige Onkel Engelbert gerne einige Melodieen spendete. Eines derselben war »Hänsel und Gretel«, das den Ruf des Bruders Engelbert als Komponisten und der A. W. als Dichterin begründete, denn es wurde auf allen deutschen Opern-Bühnen unzähligemal u. Wilh. Schaefer. Guten Kindern zur Freude. Mit Bildern v. Sch. u. Reimen v. W. 4. (8 farb. Taf. m. Text) Wesel 1895, W. Düms. –.50; auf Pappe 1.–; zum Aufstellen 1.–","‒ Die sieben Geislein. Märchensp. für die Kleinen. Musik v. E. Humperdinck. 4. (25 in. Titel in Heliograv.) Magdeburg 1895, Heinrichshofens Verlag. 4.50 ‒ Der Froschkönig. Märchensp. für Kinder. Text u. Musik von A. W. Für Klavier gesetzt von A. v. Othegrasen. Ebda. Klavierauszug 2.80; Text –.30 ‒ Hänsel u. Gretel. Märchensp. Musik v. Engelbert Humperdinck. 16. (39) Elberfeld 1894, S. Lucas. –.50"
Warner Susan,119540223,female,"Warner, Susan, Ps. Elisabeth Wetherell, nordamerikanische Schriftstellerin, geboren den 11. Iuli 1819 in New-York, gestorben den 17. März 1885. Ihre Werke sind fast alle ins Deutsche übersetzt.",.
Malo Elisabeth,119541823,female,"*Malo, Frl. Elisabeth, Züllsdorf, Kreis Torgau, geboren den 9. Ianuar 1855, hat im 36. Iahre ihres Lebens erst angefangen, schriftstellerisch zu wirken, als sie einsah, »dass die Arbeit, die in unserer Bewegung in Angriff zu nehmen, allerhöchste Zeit war, nirgends in Angriff genommen wurde.« Seit 1891 erschienen von ihr Artikel in der »Christlichen Welt«, der »Protestantischen Kirchenzeitung« u.v.a. kirchlichen Blättern. 1895 erschien eine Schrift von ihr, »Das Recht der Frau in der christlichen Kirche«. Die Hauptbedeutung ihrer eigenartigen Arbeit in der Frauenbewegung liegt darin, dass sie die »Grundprinzipien der evangelischen Kirche endlich auch auf die Frauen anwenden und sie für das weibliche Geschlecht zur Geltung und Anerkennung im kirchlichen Gemeindeleben bringen will.« Ihr Leben in einem abgelegenen stillen Pfarrhause (sie führt seit 17 Iahren den Haushalt ihres unverheirateten Bruders, der Pastor daselbst ist), ist für diese Arbeit, die gründliches Studium der theologischen Litteratur aller erfordert, recht geeignet.","‒ Das Recht der Frau in der christlichen Kirche. 8. (66) Züllsdorf, 1896, Dessau R. Kahle. n 1.20"
Herzfeld Marie,119543559,female,"*Herzfeld, Frl. Marie, Ps. H. M. Lyhne, Marianne Niederweelen, Wien III, Bechardgasse 24, geboren in Güns am 20. März 1855, ist","‒ An des Reiches Pforten. Von Knut Hamsun. Übersetzg. München 1895, A. Langens Verlag. 3.– ‒ Bei Mama. Von Arne Garborg. Übersetzg. 8. (389) Berlin 1891, S. Fischers Verlag. n 3.50; geb. n 4.50 ‒ Der Lotse und sein Weib. Von Lie. Übersetzg. 8. (164) Stuttgart 1889, I. Engelhorn. –.50; geb. –.75 ‒ Die Frau Gouverneurin von Paris. Von Math. Malling. Übersetzg. Kopenhagen 1896, A. F Host & Sön. 5.– ‒ Drauf los! Von Ionas Lie. Übersetzg. Stuttgart 1893, Deutsche Verlagsanstalt. ‒ Frieden. Rom. von Arne Garborg. Übersetzg. 8. (328) Berlin 1893, S. Fischers Verlag. 3.50; geb. 4.50 ‒ Grossvater. Von Ionas Lie. Übersetzg. 1895. Richard Taendlers Verlag. ‒ Kapitän Mansana. Von Björnson. Übersetzg. 8. (73) Halle 1888, Hendel. –.25 ‒ Menschen und Bücher. Litterarische Studien. 8. (172) Wien 1893, L. Weiss. n 3.50 ‒ Müde Seelen. Von Arne Garborg. Übersetzg. 8. (336) Berlin 1893, Fischer. n 3.50; geb. n 4.50 ‒ Novellen, Von I. P. Iacobsen. Übersetzg. 8. (125) Ebda. 1890. n 1.50 ‒ Parias. Von Ola Hansson. Übersetzg. 8. (155) Berlin 1890, Zoberbier. n 2.50"
Breden Christiane,119549263,female,"*Breden, Christiane, geb. Friederik, verw. v. Neupauer, Ps. Ada Christen, Wien X Laxenburgerstr. 372, wurde am 6. März 1844 in Wien geboren, verlebte infolge der Verurteilung ihres Vaters des Kaufmanns Friederik wegen seiner Beteiligung an der Revolution eine trübe Iugendzeit. Frühzeitig ging sie zum Theater, wendete sich aber, von Ferdinand von Saar ermutigt, der Schriftstellerei zu. Ihre ersten Gedichte entstanden während der schweren Leidenszeit ihres früh verstorbenen ersten Gatten, des ungarischen Stuhlrichters von Neupauer. In zweiter Ehe ist sie mit dem k. k. Rittmeister a. D. A. von Breden vermählt und ist Mitarbeiterin verschiedener Blätter. Werke s. Ada Christen.",.
Christen Ada,119549263,female,"Christen, Ada, Biographie s. Christiane Breden.","‒ Als sie starb. Skizze. 1888. ‒ Aus dem Leben. Skizzen. 16. (198) Leipzig 1876, Berlin Nicolais Sortiment, n 3.– ‒ Aus der Asche. Neue Gedichte. 16. (87) Hamburg 1870, Hoffmann & Campe. 1.50 ‒ Aus der Tiefe. Neue Gedichte. 16. (119) Ebda. 1878. n 2.– ‒ Ella. Rom. 1873. ‒ Faustina. Drama. 1871. ‒ Iungfer Mutter. Eine Wiener Vorstadtgeschichte. 8. (272) Dresden 1892, H. Minden. n 3.50, geb. n. 4.50 ‒ Lieder e. Verlorenen. 3. Aufl. 16. (85) Hamburg 1873, Hoffmann & Campe, n 1.50 ‒ Schatten. Gedichte. 16. (96) Ebda. n 1.50 ‒ Unsere Nachbarn. Neue Skizzen. 8. (223) Dresden 1884, Minden. n 3.50. geb. nn 4.50 ‒ Vom Wege. Skizzen. 16. (151) Hamburg 1874, Hoffmann & Campe. n 2.25 ‒ Wie Lottchen nähen lernte. 12. (64 m. 4 Farbendr.) Berlin 1897, Verlag d. christlichen Zeitschriftenvereins. kart. – 60 ‒ Wiener Leut'. Volksdrama. 1893."
Christen Ada,119549263,female,"Christen, Ada, Biographie s. Christiane Breden. Band I. Weitere Werke s. auch Ada Christen. Band I.","‒ Das Nelkenbeet. Erzählg. 12. (ca. 16) Berlin 1897, Verlag des christlichen Zeitschriftenvereins. –.05 ‒ Der Kanarienvogel. Erzählg. 12. (16) Ebda. 1897. –.05"
Tánska-Hoffmann Clementine,119550083,female,"Tánska-Hoffmann, Clementine. Leben der heiligen Elisabeth, Landgräfin von Thüringen. Übers, vom Vikarius Ioh. Laxy. 8. (120) Gleiwitz 1842, Landsberger. 1.–",.
Buchmeier Marie,120110644,female,"Buchmeier, Marie. Praktisches Kochbuch f. die bürgerliche, sowie feine Küche. 8. (528) Landshut 1883, Attenkofer. n 4.–; geb. n 5.–",.
Teschner Auguste,120190710,female,"Teschner, Auguste. Lebensbriefe. Mit e. Vorrede v. D. W. F. Besser. 2 Tle. 8 (859) 1866, 1867, Leipzig, Naumann. 4.50; geb. à 6.–",.
Jacob Carl,120224771,female,"□Iacob, Frau Dr. Carl, Ps. Emmy Braun, Zweibrücken. Werke s. Emmy Braun.",.
Weston Johanna Elisabeth,120398567,female,"Weston, Elisabeth Iohanna, verehelichte Leon, geboren den 2. November 1582 in London, gestorben den 23. November 1612 in Prag.",.
