name,gnd,gender,biography,bibliography
Kattner Emma Elise,1069562327,female,"*Kattner, Frau Emma Elise, geb. Kaibel, Breslau, Matthiasstrasse 40 I (zur Zeit Berlin, Kesselstrasse 49), Tochter des Schauspielers Kaibel, wurde sie von ihrem Vater für das Theater vorgebildet, das sie nach dem Tode ihres Vaters betrat, jedoch nach dreijähriger Ausübung dieses Berufes im höchsten Grade unbefriedigt, wieder verliess, sich der Schriftstellerei zuwendend, wozu sie ausser anderen vom Herausgeber der »Montags-Zeitung« Adolf Glasbrenner ermuntert wurde. In der Redaktion des genannten Blattes lernte sie ihren nachmaligen Gatten, den Schriftsteller E. Kattner kennen, der, stets leidend, frühzeitig starb. E. K. musste nun für die aus dieser Ehe stammenden acht Kinder allein sorgen. Sie siedelte von Breslau nach Leipzig, dann nach München über, wo sie Redaktrice des Bayerischen Landboten wurde. Seit 1897 befindet sie sich wieder in Breslau. Ihre schriftstellerische Thätigkeit wird durch eine chronische Netzhautentzündung sehr beeinträchtigt. und A. Reichenbach. Der Iugend Führer zum edlen Menschentum. 1. Stufe: Kindesweisheit. 12. (86) Leipzig 1878, Foltz. 2. Stufe: Vorbilder a. d. Geschichte. (121) Ebda. 1879. à n –.60","‒ Die Tochter des Arbeiters. Volksstück. 12. (51) Leipzig 1890. 1.– ‒ Fräulein Doktor. Lustsp. 12. (63) Selbstverlag. 1.50; geb. 2.– ‒ Plauderstunden. Erzählgn. u. Märchen f. Kinder. 1. Aufl. 1881, 2. Aufl. 1891. 8. (210 m. 5 Farbendr.) Berlin, H. I. Meidinger. geb. n 3.–"
Stern Detlef,1070239615,female,"Stern, Detlef, Biographie s. Dora Strempel.","‒ Bulgaria. Rom. 2 Bde. 8. (522) Berlin 1887, O. Ianke. 9.– ‒ Der Götzendienst der Schönheit. Rom. 8 Bde. 8. (752) Ebda. 1888. 10.– ‒ Der Sohn der Chiotin. Rom. 3 Bde. 8. (745) Ebda. 1885. 10.– ‒ Hypatia. Rom. 8. (284) Ebda. 1883. 2.– ‒ Ohne Heimat u. Glauben. Rom. 2 Bde. 8. (510) Ebda. 1884. 8.–"
Strempel Dora,1070239615,female,"*Strempel, Frl. Dora, Ps. Detlef Stern, Konstantinopel, Faïk Pascha, geboren den 11. November 1837 in Schwerin als Tochter des ersten Bürgermeisters Friedrich Strempel. Ihre Iugend verlief sorglos und fröhlich. Sie dichtete schon in der Schule und benutzte ihr Talent zur Verherrlichung sämtlicher Polterabendfeste und Geburtstage. Mitten in das fröhlichste Iugendtreiben hinein fiel der Tod ihres Vaters. Das änderte ihr ganzes Leben mit einem Schlage. Während des nunmehr gebotenen Stilllebens fing sie ernstlich an zu schreiben. Eine kleine Novelle »Vom Venusdurchgang« hatte nicht allein als solche, sondern auch später als Lustspiel bearbeitet, Erfolg. Ein Roman wurde ihr von Ianke zurückgeschickt. Nachdem auch ihre Mutter starb, ging sie, schon ein ziemlich altes Mädchen, ins Ausland, um dort, wie so viele unvermögende Beamtentöchter, ihr Fortkommen zu suchen. Ein Aufenthalt auf Sicilien zeitigte den Roman »ohne Heimat und Glauben«, der jedoch lange im Kasten ruhte; das gleiche Schicksal hatte der in Neapel entstandene Roman »Götzendienst der Schönheit«. Erst Konstantinopel war es vorbehalten, ihr den Stoff zu einem Werke zu liefern, welches ihr die Schriftstellerlaufbahn eröffnete. »Hypathia« wurde von Ianke angenommen, der dann später auch ihre anderen Romane veröffentlichte. Seit 16 Iahren ist sie in der Hauptstadt des Türkenreiches ansässig und hat als Korrespondentin der »Täglichen Rundschau« über alle kritischen Phasen, welche das Land in dieser Zeit durchlaufen hat, getreulich berichtet. Werke s. Detlef Stern.",.
Weiss Louise,1070383295,female,"Weiss, Louise. Veilchen. Gedichte. 8. (158) Stuttgart 1848, Sonnewald. 2.40",.
Volckhausen Julie Adeline,1070629308,female,"Volckhausen, Iulie Adeline, geborne Voigt, wurde 1823 zu Solingen geboren, verheiratete sich mit dem Privatlehrer D. Ph. K. Volckhausen 1853 in Hamburg und lebte später in Düsseldorf.","‒ Das Kind a. d. Ebräergang. Rom. 2 Bde. 8. (501) Stuttgart 1870, Vogler & B. 6.– ‒ Der Tannenhof. 3 Bde. (617) Leipzig 1865, E. I. Günther. 1.– ‒ Irren und Finden. 8. (453) Hamburg 1859, Hoffmann & Co. 4.50 ‒ Sara. Rom. 8. (304) Leipzig 1861, Weber. 4.–"
Gerner Marie,1070765252,female,"Gerner, Frau Marie, Zürich I., Gerechtigkeitsgasse, geboren den 2. April 1845 in Schweinfurt, Bayern, lebt seit 50 Iahren in Zürich und ist dortige Bürgerin. Ihr Fach ist die Novellistik und Iugendlitteratur.","‒ Amor in den Bergen. Aus dem schweizer. Kurleben. 2. Aufl. 8. (149) Zürich 1888, Schröter & Meyer. n 2.– ‒ Annelis Gärtlein. Erzählg. 2. Aufl. 16. (70 m. Bildern.) Basel 1893, Iaeger & Kober. –.40 ‒ Auf hoher Alp wohnt auch der liebe Gott. Eine Kindergeschichte aus den Bergen. 16. (143 m. Abbildgn.) Zürich 1893, Depot der evangelischen Gesellschaft. n –.75; geb. n 1.40 ‒ Das Leben kein Traum. Erzählg. 8. (84) Zürich 1889, Schröter & Meyer. n 1.20 ‒ Eine gesegnete Kur. 16. (24) Stuttgart 1894, Buchhandlung der evangelischen Gesellschaft. –.10 ‒ Fünf Erzählungen. 12. (32) Basel 1891, Iaeger & Kober. n –.20 ‒ Rösli im Hinterhause. Erzählg. 12. (94 m. Bildern.) Basel 1890, Spittler. n –.50 ‒ Vom lieben Gott geschickt. Erzählg. nach dem Leben. 16. (86 m. 2 Bildern.) Basel 1891, Iaeger & Kober. –.50"
Gerner Marie,1070765252,female,"Gerner, Marie. Endlich daheim. Werke s. auch Band I.",‒ Um Iesu willen. Stuttgart.
Berthold Helene,1071551795,female,"*Berthold, Frl. Helene, Berlin SO., Eisenbahnstr. 46/47 I., stammt aus dem Pfarrhause in Schwiebus, wo sie am 25. Mai 1855 geboren wurde, und erhielt ihre geistige Ausbildung in einer Privattöchterschule ihrer Vaterstadt. Kaum konnte sie lesen, kannte sie keinen lieberen Zeitvertreib, als in irgend einem Stalle oder einer Kammer sich ganz dem Genusse der Lektüre hinzugeben. Schon mit 10 Iahren fing sie an, Märchen zu schreiben und Gedichte zu machen. Die Märchen sind zwölf Iahre später umgearbeitet und unter dem Titel: »Das Neueste aus der Märchenwelt« veröffentlicht worden. Von 1889 ab widmete sie sich ganz der Schriftstellerei und hat ausser den hier angeführten wohl noch gegen 50 Erzählungen","‒ Allerlei für Gross u. Klein. Schwiebus, 8. (52) n –.25 ‒ Allerlei Schatzgräber. Erzählg. aus dem Leben. 12. (157) Herborn 1893, Buchh. des Nass. Kolportage-Vereins. n –.60, geb. n –.90, eleg. geb. n 1.– ‒ An Gottes Hand. Geschichten ans dem Leben. 12. (188) Ebda. 1892. n –.60, geb. n –.90, eleg. geb. n 1.– ‒ Aus alten Papieren u. kleinere Erzählgn. 12. (80) Ebda. n –.25 ‒ Aus d. Urgrossvaters Hausbuch. Historische Erzählg. 8. (316) Calw 1892, Vereinsbuchh. geb. in Leinw. n 2.–, brosch. bar n 1.50 ‒ Aus heidnischer Vorzeit. Erzählg. (Sammlg. christl. Erzählgn. 1. Bd.) 12. (186) Kassel 1895, E. Röttger. n 1.–, geb. n 1.40, eleg. geb. n 1.50 ‒ Aus vergangenen Tagen. Vaterländische Erzählg. aus dem 16. Iahrh. 12. (I15) Berlin 1890, Hauptverein f. christl. Erbauungsschriften. n –.70 ‒ Das Neueste aus der Märchenwelt für die deutsche Iugend. Orig.-Märchen f. d. Alter v. 10–14 Iahren. 8. (160 m. 5 Chromol.) Halle a. S. 1880, Max Köstler. geb. 3.– ‒ Das Testament. Ein Stück Leben aus der guten alten Zeit. 12. (136 m. 1 Titelb.) Stuttgart 1892, I. F. Steinkopf. kart. –.75. ‒ Der blinde Knabe. Strenge Gerechtigkeit. Geschichten. 12. (19) (1891) 1895. Cöthen, Schriftenniederlage des evang. Vereinshauses. à nn –.10 ‒ Der Gesundbrunnen. Erzählg. aus dem Leben. 12. (24) Ebda. 1895. nn –.10 ‒ Der Hüter Israels schläft nicht. Nach e. wahren Begebenheit erzählt. 12. (36 m. 1 Bild) Hamburg 1890, Agentur d. Rauhen Hauses. n –.20 ‒ Der Mutter Weihnachtslicht. – Weihnachtsgeschichten. 12. (24) Cöthen 1895, Schriftenniederlage des evang. Vereinshauses. à nn –.10 ‒ Die Geschichte der Kirche zu Schwiebus von 1537–1750. 12. (50) Barmen 1891, H. Klein. bar n –.10 ‒ Die Kinder d. Geächteten. Geschichtliche Erzählg. aus dem alten Schlesien. 12. (153 m. 1 Titelbild) Stuttgart 1891, I. F. Steinkopf. kart. –.75 ‒ Die Liebe ist die grösste unter ihnen. Um der Gerechten Wohnung her versammelt sich der Engel Heer. Zwei Weihnachtsgeschichten aus dem Leben. 12. (62) Herborn 1892, Buchh. d. Nass. Kolportagevereins. n –.20 ‒ Die Russen kommen, od. Rufe mich an in der Not. 8. (24) Agentur des Rauhen Hauses in Hamburg. n –.10 ‒ Die Zwillingsbrüder. Erzählg. aus dem Leben. 16. (151) Eisleben 1892, Christl. Verein im nördl. Deutschland. geb. –.55 ‒ Drei Weihnachtsabende. Histor. Erzählg. aus d. 17. Iahrh. 12. (53) Barmen 1892, H. Klein. kart. –.50 ‒ Durch Blut u. Thränen. 16. (24) Stuttgart 1894, Buchh. der evang. Gesellschaft. n –.10 ‒ Du sollst den Feiertag heiligen. Weihnachtsgeschichte. 8. (19) Cöthen 1894, Schriftenniederlage des evang. Vereinshauses. bar nn –.10 ‒ Eine Weihnachtsgeschichte zum 4. Gebot. 16. (24) Stuttgart 1894, Buchh. der evang. Gesellschaft. n –.10 ‒ Elisabeths Bibel. Eine Geschichte, nach Thatsachen erzählt. 12. (69) Herborn 1894, Buchh. d. Nass. Kolportagevereins. n –.20 ‒ Engeldienst. 8. (24) Agentur des Rauhen Hauses in Hamburg. n –.10 ‒ Euch ist heute der Heiland geboren. 8. (24) Ebda. n –.10 ‒ Evangelische Bekenner. 16. (24) Stuttgart 1893, Bnchh. d. Evang. Gesellschaft. n –.10 ‒ Evang. Bekenntnistreue in alter Zeit. 8. (40) Schwiebus. n –.25 ‒ Evang. Glaubenszeugen. 16. (24) Stuttgart 1893, Buchh. d. Evang. Gesellschaft. n –.10 ‒ Frau Meisterin. – Das 7. Gebot. Zwei Erzählgn. f. d. Volk. 12. (80) Herborn 1892, Buchh. d. Nass. Kolportagevereins. n –.25 ‒ Führe uns nicht in Versuchung. Eine Weihnachtsgeschichte zum 7. Gebot. 12. (27) Cöthen 1896, Schriftenniederl. d. evang Vereinshauses. n –.10. ‒ Geschichte der Hugenotten od. die Reformation in Frankreich. 8. (134) Berlin 1892, Deutsche Evang. Buchu. Traktat-Gesellschaft. n 1.– ‒ Gott thut heute noch Wunder. – Gehe hin u. thue desgleichen. Erzählgn. aus d. Leben. 12. (33) Herborn 1894, Buchh. d. Nass. Kolportagevereins. n –.20"
Berthold Helene,1071551795,female,"Berthold, Helene. Gottes kleines Mädelchen. Berlin. Deutsch.-evang. Buchu. Traktatgesellsch.","‒ Gottes Wege. – Gottes Stimme. Zwei Erzählgn. aus dem Leben. 16. (61) Herborn 1894, Buchh. d. Nass. Kolportagevereins. n –.20 ‒ Gottes Wort u. Gottes Wege. (184) Ebda. 1894. n 1.– ‒ Güldenstern. Eine Familiengeschichte. 12. (32 m. 1 Bild) Cöthen 1893, Schriften-Niederlage des evang. Vereinshauses. nn –.15 ‒ Heimgebetet. 16. (24.) Stuttgart 1891, Buchh. der evang. Gesellschaft. n –.10 ‒ Im alten Hause. Weihnachtsgeschichte. 8. (24) Cöthen 1893, Schriftenniederlage d. ev. Vereinshauses. nn –.10 ‒ In der Leidensschule. 2 Erzählgn. fürs christl. Volk. 12. (296) Eisleben 1893, Christl. Verein im nördl. Deutschland. geb. –.80 u. 1.25 ‒ In Feindesland. Eine Weihnachtsgeschichte aus dem grossen Kriege. 12. (55) Herborn 1892, Buchh. d. Nass. Kolportagevereins. n –.20 ‒ Irret euch nicht, Gott lässt sich nicht spotten. 12. (24 m. 1 Bild) Hamburg 1881, Agentur d. Rauhen Hauses. n –.10 ‒ Lieschen u. ihre Grossmutter. Berlin. Deutsch.-evang. Buchu. Traktatgesellsch. ‒ Maria u. Martha. Iahrb. f. evang. Frauen u. Iungfrauen u. deren Vereine auf d. Iahr 1896. (Begr. v. Iohanne Boy) Hrsg. v. Helene Berthold, 7. Iahrg. 12. (96 m. Bildern u. 1 Farbendr.) Cöthen 1896, Schriftenniederlage des evang. Vereinshauses. bar nn –.25 ‒ Nicht verachten. Berlin, Deutsch-evang. Buchu. Traktatgesellschaft. ‒ Selige Weihnachten. Ebda. ‒ Strenge Gerechtigkeit. 8. (25) Cöthen, Evang. Vereinshaus. n –.10 ‒ Um des Glaubens willen. Historische Erzählg. aus dem 17. Iahrh. 12. (130) Berlin 1894, Hauptverein f. christl. Erbauungsschriften. n –.70 ‒ Unter die Räuber gefallen. – Übers Iahr. – Endlich. Drei Weihnachtsgeschichten f. jung u. alt. 12, (64) Herborn 1892, Buchh. des Nass. Kolportagevereins. n –.20 ‒ Unterm Christbaum in 3 Iahrhunderten. 6 Weihnachtsgeschichten aus dem Leben. 12. (177 m. farb. Titelbild) Edba. 1892. n –.80, geb. n 1.–, eleg. geb. n 1.20 ‒ Verirrt u. wiedergefunden. 8. (25) Cöthen, Evang. Vereinshaus. n –.10 ‒ Züge aus dem Leben bekehrter Heiden. 3 Hfte. Berlin, Deutsch-evang. Buchu. Traktatgesellschaft."
Berthold Helene,1071551795,female,"Berthold, Helene, Biographie u. weitere Werke s. Band I.","‒ Denn er hat seinen Engeln befohlen über dir! Erzählg. 12. (24) Köthen 1897, Dessau, Bachhandlung des Evangelischen Vereinshauses. –.10 ‒ Im Waisenhause. 12. (24) Stuttgart 1897, Buchhandlung der Evangelischen Gesellschaft. –.10"
Langbein Johanna,1071566989,female,"□Langbein, Frl. Iohanna, Wurzen i. S., Dresdnerstrasse 14, ist schriftstellerisch thätig.",.
Koch Marie,1071865560,female,"Koch, Marie. Rätselbuch. 8. (158) Ratibor 1875, Schmeer & Söhne, n 1.20; geb. n 2.– und L Korn. Tante Anstand, od.: Wie die lieben Eltern wollen, dass Kinder sich benehmen sollen. In Wort u. Bild. 4. (18 farb. Bl.) Breslau 1895, W. Koebner. kart. n 2.50",.
Zachert Tony,1072564386,female,"Zachert, Tony, s. Bianca Zachariae.",.
Küster Theodor,1073350282,female,"Küster, Theodor, Biographie s. Frau Annie Latt. Werke s. auch P. Felsberg.",.
Klar Franziska,1073358755,female,"Klar, Franziska. Deutsches Lesebuch f. höhere katholische Töchterschulen. 1. Aufl. 1855. 2. Ausg. 1859. 8. (328) Augsburg, Schmids Verlag. 2.70",.
Peters Anna,1073390071,female,"□Peters, Frl. Anna, Stuttgart, Augustenstrasse. u. T. Werner. Christliches Vergissmeinnicht f. alle Tage des Iahres. Mit Blumenbildern v. A. P. 32. (366) Ravensburg 1894, O. Maier. geb. m. Goldschn. n 2.80",.
Braun Louise,1073431320,female,"Braun, Louise. Kindliche Erzählungen f. Mädchen. 8. (100 m. 3 B.) Giessen 1864, Heinemann. n 1.–",.
Ernst Johanna,1073477908,female,"Ernst, Iohanna. Klassisches Vergissmeinnicht. Ein Dichterwort auf jeden Tag d. Iahres. 64. (288) Kreuznach 1884, Schmithals. geb. 1.50",.
Löffler Charlotte,1073505057,female,"Löffler, Charlotte. Neuestes Kochbuch für Haushaltungen aller Stände. 6. Aufl. 16. (224) Reutlingen 1876, Ensslin & Laiblin. –.80","‒ Dasselbe unter dem Namen C. Löfflerin, ebenda 1891, erschienen."
Dobbert Emilie,1073650030,female,"*Dobbert, Frl. Emilie, Gross-Saalau bei Domnau in Ostpreussen, ist am 19. März 1861 als Tochter eines ehemaligen Gutsbesitzers zu Elbing in Westpreussen geboren. Wegen ungünstiger Vermögensverhältnisse machte sie im Iahre 1880 ihr Lehrerinnenexamen, erwarb sich einige Kenntnisse in Latein und hat seither die Zeit als Lehrerin und Erzieherin von Knaben in adligen Familien zugebracht. Ein Hang zum Träumen und Dichten, der durch ihre ganze Familie geht, gab ihr Veranlassung, sich hin und wieder mit poetischen","‒ Am Strande. 4. (14 m. z. T. farb. Bildern.) Nürnberg 1894, Stroefer. n –.75 ‒ Aus sonnigen Tagen. Neue Grüsse a. d. Bilderlande. 4. (66 m. z. T. farb. Bildern.) München, Ebda. kart. n 6.– ‒ Buntes Allerlei. Ein Bilderbuch m. Erzählgn. u. Versen. 4. (36 m. z. T. farb. Bildern.) Nürnberg 1896, Ebda. kart. 3.– ‒ Der Kinder Zaubergarten. Verse. (Ziehbilderbuch.) 4. (20 m. z. T. farb. Bildern.) Ebda. 1895. kart. 4.50 Familie Fangemaus. Reime. 4. (16 m. farb. Bildern.) Ebda. 1.50 ‒ Frohe, kleine Gäste. Bilderbuch m. Erzählgn. u. Versen. Fol. (54 m. z. T. farb. Illustr.) München 1892, Ebda. kart. n 6.– ‒ Fröhliche Ostern. 3. Aufl. (Ausgestanzt.) 8. (14 m. z. T. farb. Abbildgn.) Ebda. 1894. kart. –.50 ‒ Hans u. Grete. Ausgestanzt. Fol. (14 m. z. T. farb. Bildern.) Nürnberg 1896, Ebda. kart. 1.– ‒ Im Bilderhaus. Mit vielen Erzählgn. u. Verslein. 4. (66 m. z. T. farb. Abbild.) Ebda. 1893. kart. n 6.– ‒ Immer rundum. Ein Bilderbuch m. Reimen. 4. (16 m. Abbildgn. u. farb. Drehbildern.) Ebda. 1896. kart. 3.– ‒ Lustige Reigen. 4. (12 farb. m. eingedr. u. 2 illustr. Text.) Nürnberg 1894, Ebda. 1.50 ‒ Unsere Kleinen auf Reisen. 4. (16 m. z. T. farb. Bildern.) Nürnberg 1895, Ebda. 1.50 ‒ Was braven Kindern gefällt. Bilderbuch f. Knaben u. Mädchen. 4. (36 m. z. T. farb. Abbildgn.) München 1892, Ebda. kart. n 3.–"
Dobbert Emilie,1073650030,female,"Dobbert, Emilie, Biographie und weitere Werke s. Band I.","‒ Lieblings-ABC. 4. (14 m. z. Tl. farb. Bildern) Nürnberg 1897, Th. Stroefer. –.40 ‒ Schnipp, Schnapp, Schnurr. 4. (14 m. z. Tl. farb. Bildern) Ebda. 1897. 1.50"
Senger Emma,1073662462,female,"Senger, Emma. Poesieen. 16. (173) Hamburg 1863, Iowien. 2.–: geb. 3.–",.
